CV,test_start,test_end,model,best_params,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-07,2019-05-05,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.03850638094798035}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '13_transaction-fees_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn']",1,0,480,60,60,0.7332185886402753,0.7123287671232877,0.5328467153284672,0.547945205479452,0.49009009009009014,0.5641025641025641,0.712430426716141,0.65,0.5250463821892394,0.45,0.4749536178107607,0.43333333333333335,5.417806603005989,0.3744378383338969,0.5625823213013046,0.03635634030637469,0.2015992336311836,0.26514824684914196,-0.11804797756272123,0.41615629238502017,22.53560526399997,2021_03_19_19_02
2,2019-05-06,2019-07-04,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.008805130494311383}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn']",1,0,480,60,60,0.7378640776699029,0.8,0.5173041894353371,0.6,0.4867724867724868,0.7105263157894737,0.699443413729128,0.75,0.5083487940630798,0.5333333333333333,0.4601113172541744,0.6333333333333333,4.756260095691056,1.0798038686637632,0.004386186457137953,0.42514221396550234,0.1331939170380263,0.5752236833564002,-0.14945210117727292,0.6470433349101583,22.69588240699977,2021_03_19_19_02
3,2019-07-05,2019-09-02,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.2866182785227598}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn']",1,0,480,60,60,0.7564766839378237,0.8000000000000002,0.5017921146953405,0.5423728813559322,0.49469964664310956,0.5,0.738404452690167,0.8,0.4842300556586271,0.55,0.46938775510204084,0.5,5.027101292526064,0.5433458709988201,-0.2612119088583409,-0.05304396414416601,-0.23640187070135177,0.048217561623284055,-0.2897541579864047,-0.11817755565157384,19.57409996999968,2021_03_19_19_02
4,2019-09-03,2019-11-01,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.64407591273533}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn']",1,0,480,60,60,0.7707979626485568,0.5517241379310345,0.4791288566243195,0.31999999999999995,0.4964788732394366,0.3829787234042554,0.7495361781076066,0.5666666666666667,0.4675324675324675,0.43333333333333335,0.46938775510204084,0.5166666666666667,4.663206899142981,0.31043838115080646,-0.45985270642048093,-0.3213872488354603,0.12781385142677237,0.042275535717022805,0.08967025434819043,-0.046501467890543324,20.31807996999987,2021_03_19_19_02
5,2019-11-02,2019-12-31,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.04831499423054027}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn']",1,0,480,60,60,0.7464788732394365,0.7857142857142856,0.5430711610486891,0.3793103448275862,0.4927536231884058,0.34615384615384615,0.7328385899814471,0.8,0.5473098330241187,0.4,0.4805194805194805,0.43333333333333335,4.4000113839142845,0.34953218430621824,0.8175894602721687,-0.11283132579357336,0.3564028825551233,-0.2432192318233639,-0.015776706394234452,-0.21582447156333018,18.034208322999802,2021_03_19_19_02
6,2020-01-01,2020-02-29,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.0017377758884240683}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",1,0,480,60,60,0.7104795737122557,0.8615384615384615,0.4775583482944345,0.4912280701754386,0.4889705882352941,0.40625,0.6975881261595547,0.85,0.4601113172541744,0.5166666666666667,0.4842300556586271,0.36666666666666664,3.5347354496555585,0.6931442728787918,-0.9337314689989231,0.09157997570362753,0.2765569689168643,-0.10386611822495162,0.0937971826780597,0.17576645422199455,20.229011496000112,2021_03_19_19_02
7,2020-03-01,2020-04-29,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.64407591273533}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '15_fees-usd-per-transaction_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",1,0,480,60,60,0.7857142857142857,0.7500000000000001,0.5064695009242144,0.5357142857142857,0.47619047619047616,0.5,0.7773654916512059,0.7333333333333333,0.5046382189239332,0.5666666666666667,0.46938775510204084,0.43333333333333335,4.967505595175904,0.9526992445380067,0.15278255811020003,0.3209850822805915,0.1015932729936786,-0.42241421750622266,0.30326246709297777,-0.12234757943435604,23.157161361000362,2021_03_19_19_02
8,2020-04-30,2020-06-28,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.02576567786705584}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '15_fees-usd-per-transaction_LogReturn', '25_utxo-count_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",1,0,480,60,60,0.7789473684210527,0.5084745762711864,0.5483870967741935,0.4776119402985075,0.47755834829443444,0.46875,0.7662337662337663,0.5166666666666667,0.5324675324675324,0.4166666666666667,0.4601113172541744,0.43333333333333335,5.506666715687663,0.1860298964829461,0.490421979320379,0.03255579943980891,-0.43811886332736094,-0.064197121127334,0.19071795589836427,0.16129539949523064,23.418983731000026,2021_03_19_19_02
9,2020-06-29,2020-08-27,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.001135512345884182}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '04_blocks-size_LogReturn', '15_fees-usd-per-transaction_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'USDT_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",1,0,480,60,60,0.7338582677165354,0.619047619047619,0.5319148936170213,0.5970149253731343,0.48936170212765956,0.39436619718309857,0.686456400742115,0.4666666666666667,0.5102040816326531,0.55,0.46567717996289426,0.2833333333333333,4.502569344241811,0.14349063802753115,1.4103587830106825,0.19639153273389454,-0.005457986390702274,-0.045932632653407524,0.8642989173844846,0.21384586448402665,22.91537801300001,2021_03_19_19_02
10,2020-08-28,2020-10-26,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.64407591273533}",True,btc_LogReturn_binary,"['btc_LogReturn', '02_market-cap_LogReturn', '15_fees-usd-per-transaction_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",1,0,480,60,60,0.7571189279731994,0.7027027027027027,0.5316455696202532,0.3666666666666667,0.4844290657439446,0.5205479452054794,0.7309833024118738,0.6333333333333333,0.5194805194805194,0.36666666666666664,0.44712430426716143,0.4166666666666667,5.598954539102381,0.15218361558068594,1.1802827108235387,0.002404752862213755,0.05004877776427463,0.0428293615422195,1.0741012469762943,0.14666336540875768,21.493051716000082,2021_03_19_19_02
