CV,test_start,test_end,model,best_params,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-09,2019-05-07,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.001135512345884182}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '04_blocks-size_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'BNB_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BNB_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7338842975206612,0.7764705882352942,0.5240641711229946,0.6027397260273972,0.5018181818181818,0.75,0.6996268656716418,0.6833333333333333,0.5018656716417911,0.5166666666666667,0.48880597014925375,0.6333333333333333,8.19964129958864,1.1466113876800357,-0.6830750771355607,0.5176316948150603,0.26534744322859183,0.890343168770471,0.05053166478180238,1.091236501192327,38.580972888999895,2021_03_19_20_17
2,2019-05-08,2019-07-06,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.0023513455505656134}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.743362831858407,0.8048780487804877,0.5126353790613719,0.5945945945945946,0.5321428571428571,0.6829268292682927,0.7294776119402985,0.7333333333333333,0.4962686567164179,0.5,0.5111940298507462,0.5666666666666667,8.260334014771114,2.5085147956050236,-0.29894214920473416,1.0404989631227153,0.316150767054971,1.4993503238937294,-0.4008220695606415,2.0221645590091075,38.114554605000194,2021_03_19_20_17
3,2019-07-07,2019-09-04,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.001966123239802328}",True,btc_LogReturn_binary,"['ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7531645569620252,0.7999999999999999,0.4854014598540146,0.4444444444444445,0.5266903914590747,0.4642857142857143,0.7089552238805971,0.7833333333333333,0.47388059701492535,0.5,0.503731343283582,0.5,7.728780746116904,0.9808164991440922,-1.6063016282011269,-0.20981485432095326,0.08459310985625201,-0.0050596218463017095,-0.7981977948255192,-0.34163160280751903,35.43732618100057,2021_03_19_20_17
4,2019-09-05,2019-11-03,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.004100841049363476}",True,btc_LogReturn_binary,"['29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7554076539101497,0.6031746031746031,0.5303867403314917,0.4375,0.5278276481149013,0.34615384615384615,0.7257462686567164,0.5833333333333334,0.5242537313432836,0.4,0.5093283582089553,0.43333333333333335,8.607587087315558,0.5324246400666226,1.296297438879348,-0.37924324995781333,1.1914506251177936,-0.18253344560869067,0.08989144536937665,-0.09013692345399882,36.4883995629998,2021_03_19_20_17
5,2019-11-04,2020-01-02,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.04716787299007742}",True,btc_LogReturn_binary,"['29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7355516637478108,0.48000000000000004,0.5218978102189781,0.37037037037037035,0.517304189435337,0.2790697674418604,0.7182835820895522,0.5666666666666667,0.5111940298507462,0.43333333333333335,0.5055970149253731,0.48333333333333334,7.88617933728027,-0.0179929518937314,0.15261438278122874,-0.4415400159382816,1.0423225720631564,-0.42738259012058855,0.2182107932759525,-0.713070978957365,35.01834693699948,2021_03_19_20_17
6,2020-01-03,2020-03-02,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.004100841049363476}",True,btc_LogReturn_binary,"['29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.6751824817518248,0.7297297297297297,0.48496240601503765,0.65625,0.5074074074074074,0.5757575757575758,0.667910447761194,0.6666666666666666,0.48880597014925375,0.6333333333333333,0.503731343283582,0.5333333333333333,7.098275302533542,1.001789267896827,0.5174053508557321,0.3675695855201262,1.3512816804573369,0.2603043669801064,0.36613231408544067,0.6116306024659952,34.87552278899966,2021_03_19_20_17
7,2020-03-03,2020-05-01,Logistic,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.64407591273533}",True,btc_LogReturn_binary,"['04_blocks-size_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', '07_n-transactions-total_LogReturn_lag1', 'ETH_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7014925373134329,0.625,0.5473684210526315,0.6571428571428571,0.4981549815498155,0.6027397260273972,0.7014925373134329,0.6,0.5186567164179104,0.6,0.4925373134328358,0.5166666666666667,7.212877966023056,0.9422173429480818,1.5309572396911317,0.4989745332357707,1.3560888141096648,0.2827392427437818,1.069860501586378,-0.4637996829294089,34.07613133599989,2021_03_19_20_17
8,2020-05-02,2020-06-30,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.001135512345884182}",True,btc_LogReturn_binary,"['04_blocks-size_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', '07_n-transactions-total_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7177033492822967,0.6363636363636364,0.4962962962962963,0.5396825396825397,0.5225225225225225,0.5454545454545455,0.6697761194029851,0.6,0.4925373134328358,0.5166666666666667,0.5055970149253731,0.5,7.248526392841454,0.5346982078105036,-0.5164891376689891,0.3765425220081813,1.871064550204828,-0.08865001851382459,0.5063238416768296,0.5497663902451588,32.99257101100011,2021_03_19_20_17
9,2020-07-01,2020-08-29,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.001059369130932664}",True,btc_LogReturn_binary,"['07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7417582417582417,0.7727272727272727,0.519434628975265,0.4444444444444445,0.5363321799307958,0.4857142857142857,0.6492537313432836,0.6666666666666666,0.4925373134328358,0.4166666666666667,0.5,0.4,7.392386421289501,0.7554682000862414,1.6930476733998745,0.12673533891361544,2.0039548314738553,0.4139441967295774,2.5231641564339125,0.6832773026714971,33.12231040900042,2021_03_19_20_17
10,2020-08-30,2020-10-28,Logistic,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 0.04570856634141999}",True,btc_LogReturn_binary,"['07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7260940032414911,0.7435897435897437,0.5579710144927538,0.6285714285714286,0.5476190476190474,0.6052631578947368,0.6847014925373134,0.6666666666666666,0.5447761194029851,0.5666666666666667,0.503731343283582,0.5,8.822858008242603,0.7661020767218591,2.719535157665586,0.31365415940886976,2.611366722787057,0.23269532278685467,3.2807886450985944,0.35091494449700633,33.296893784999156,2021_03_19_20_17
