CV,test_start,test_end,model,best_params,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-09,2019-05-07,LGBMC,"{'max_depth': 5, 'n_estimators': 799, 'learning_rate': 0.00036786878067450614}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'BNB_Volume_LogReturn', 'XEM_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn']",3,0,480,60,60,0.805921052631579,0.7191011235955056,0.5179856115107914,0.4927536231884058,0.5009074410163339,0.75,0.7802607076350093,0.5833333333333334,0.5009310986964618,0.4166666666666667,0.48789571694599626,0.6333333333333333,10.470477874250072,0.9446244797704999,-0.11924924020892824,0.35070304318776024,0.26534744322859183,0.890343168770471,-0.21587233246512838,1.091236501192327,46.21125885600031,2021_03_19_21_02
2,2019-05-08,2019-07-06,LGBMC,"{'max_depth': 6, 'n_estimators': 279, 'learning_rate': 0.0010562830760515454}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '17_cost-per-transaction_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn']",3,0,480,60,60,0.8006279434850864,0.7441860465116279,0.5009074410163339,0.6197183098591549,0.5311942959001782,0.6829268292682927,0.7635009310986964,0.6333333333333333,0.48789571694599626,0.55,0.5102420856610801,0.5666666666666667,9.09649897618802,2.0358490931410813,-1.3215926517509065,0.9771178634738131,0.316150767054971,1.4993503238937294,-0.4123937054345923,2.0221645590091075,43.96208409799965,2021_03_19_21_02
3,2019-07-07,2019-09-04,LGBMC,"{'max_depth': 3, 'n_estimators': 5, 'learning_rate': 0.0009721478205875444}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'USDT_Volume_LogReturn', 'BCH_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn']",3,0,480,60,60,0.6886446886446886,0.6363636363636364,0.49629629629629635,0.5333333333333333,0.5266903914590747,0.4642857142857143,0.5251396648044693,0.4666666666666667,0.4934823091247672,0.5333333333333333,0.5046554934823091,0.5,-0.5995246170955131,-0.3071220103822565,-0.7452276699162326,-0.019794117962829816,0.08459310985625201,-0.0050596218463017095,-0.8439880140924991,-0.34163160280751903,42.555493398999715,2021_03_19_21_02
4,2019-09-05,2019-11-03,LGBMC,"{'max_depth': 7, 'n_estimators': 985, 'learning_rate': 0.004475049981566488}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'USDT_Volume_LogReturn', 'BCH_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn']",3,0,480,60,60,0.9453262786596119,0.6666666666666667,0.49450549450549447,0.3508771929824561,0.5268817204301075,0.34615384615384615,0.9422718808193669,0.65,0.4860335195530726,0.38333333333333336,0.5083798882681564,0.43333333333333335,11.759011387316566,0.5614354919181714,-0.2651207732592553,-0.6905181312067654,1.0933224649404991,-0.18253344560869067,0.13185063525680363,-0.09013692345399882,40.252098161000504,2021_03_19_21_02
5,2019-11-04,2020-01-02,LGBMC,"{'max_depth': 6, 'n_estimators': 202, 'learning_rate': 0.004168686703349586}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'USDT_Volume_LogReturn', 'BCH_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn']",3,0,480,60,60,0.8243478260869566,0.5161290322580646,0.5623836126629422,0.4166666666666667,0.5163636363636364,0.2790697674418604,0.8119180633147114,0.5,0.5623836126629422,0.5333333333333333,0.5046554934823091,0.48333333333333334,8.725562276443538,-0.31414492239487224,1.850987558863352,-0.2230985427915524,1.0423225720631564,-0.42738259012058855,0.12285786911648167,-0.713070978957365,39.53362574000039,2021_03_19_21_02
6,2020-01-03,2020-03-02,LGBMC,"{'max_depth': 3, 'n_estimators': 785, 'learning_rate': 0.04338842085510137}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn']",3,0,480,60,60,0.9907235621521336,0.6176470588235293,0.5019011406844106,0.5,0.5074074074074074,0.5757575757575758,0.9906890130353817,0.5666666666666667,0.5121042830540037,0.5333333333333333,0.5046554934823091,0.5333333333333333,11.918078792846963,0.6190412503658216,0.65236492191511,0.1834299271990698,1.3512816804573369,0.2603043669801064,0.31724534283215355,0.6116306024659952,38.99633741800062,2021_03_19_21_02
7,2020-03-03,2020-05-01,LGBMC,"{'max_depth': 5, 'n_estimators': 150, 'learning_rate': 0.03201372947607635}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '04_blocks-size_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",3,0,480,60,60,0.8717948717948719,0.732394366197183,0.5275142314990513,0.6285714285714286,0.49723756906077354,0.6027397260273972,0.8696461824953445,0.6833333333333333,0.5363128491620112,0.5666666666666667,0.49162011173184356,0.5166666666666667,9.993886661670354,1.598093911989105,0.7851159827960075,0.39016562738500227,1.3560888141096648,0.2827392427437818,1.0290188980959023,-0.4637996829294089,40.21056493800006,2021_03_19_21_02
8,2020-05-02,2020-06-30,LGBMC,"{'max_depth': 3, 'n_estimators': 5, 'learning_rate': 0.0009721478205875444}",True,btc_LogReturn_binary,"['04_blocks-size_LogReturn', '07_n-transactions-total_LogReturn', '15_fees-usd-per-transaction_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",3,0,480,60,60,0.6838235294117647,0.6956521739130436,0.5541284403669725,0.5333333333333333,0.5215827338129496,0.5454545454545455,0.5195530726256983,0.5333333333333333,0.547486033519553,0.5333333333333333,0.5046554934823091,0.5,0.8063137665578157,0.2495863715858615,1.747535384755654,0.23408215782998276,1.8653953661828382,-0.08865001851382459,0.5074429960172857,0.5497663902451588,40.64051999200001,2021_03_19_21_02
9,2020-07-01,2020-08-29,LGBMC,"{'max_depth': 6, 'n_estimators': 374, 'learning_rate': 0.01017454145394439}",True,btc_LogReturn_binary,"['07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",3,0,480,60,60,0.9186440677966102,0.6486486486486486,0.5181159420289855,0.42622950819672134,0.535405872193437,0.4857142857142857,0.9106145251396648,0.5666666666666667,0.5046554934823091,0.4166666666666667,0.49906890130353815,0.4,12.114941528928862,0.6118069579939558,1.986138110164088,0.04008471560732474,1.9033557878796064,0.4139441967295774,2.567686245995981,0.6832773026714971,38.5648765169999,2021_03_19_21_02
10,2020-08-30,2020-10-28,LGBMC,"{'max_depth': 4, 'n_estimators': 510, 'learning_rate': 0.0009919062935047213}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '04_blocks-size_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn']",3,0,480,60,60,0.780701754385965,0.7228915662650602,0.5054151624548736,0.5671641791044776,0.5491525423728814,0.6052631578947368,0.7206703910614525,0.6166666666666667,0.4897579143389199,0.5166666666666667,0.5046554934823091,0.5,9.12585118047407,0.5838481764398917,1.252556070117027,0.4502262903715568,2.612689049810985,0.23269532278685467,3.281746038584288,0.35091494449700633,40.368101008999474,2021_03_19_21_02
