CV,test_start,test_end,model,best_params,dataset,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-04,2019-05-02,FNN,"{'num_layer_hidden': 3, 'num_unit_hidden1': 61, 'num_unit_hidden': 8, 'activation': 'tanh', 'dropout_rate': 0.38340817512420083, 'optimizer': 'adam', 'batch_size': 32, 'epochs': 16}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.635036496350365,0.7012987012987013,0.5038461538461538,0.5538461538461538,0.5233644859813084,0.5789473684210527,0.6268656716417911,0.6166666666666667,0.5186567164179104,0.5166666666666667,0.5242537313432836,0.4666666666666667,4.476905669993714,0.5781956240261614,0.5947686919713835,0.3135843596313457,1.7832604972206916,0.2735342492238768,-0.2168076983682159,0.6362612076515699,324.13331692300017,2021_06_08_17_14
2,2019-05-03,2019-07-01,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 128, 'num_unit_hidden': 14, 'activation': 'tanh', 'dropout_rate': 0.31121761123992564, 'optimizer': 'adam', 'batch_size': 8, 'epochs': 23}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.6365280289330922,0.7654320987654322,0.48913043478260865,0.5,0.5139664804469274,0.6829268292682927,0.625,0.6833333333333333,0.47388059701492535,0.43333333333333335,0.5130597014925373,0.5666666666666667,4.222892979213853,1.551157717597258,0.0254475385979962,0.41476401635410554,1.1162291705828888,1.2192411528211,-0.6414041550928733,1.5971131398217473,322.6637592829993,2021_06_08_17_14
3,2019-07-02,2019-08-30,FNN,"{'num_layer_hidden': 2, 'num_unit_hidden1': 91, 'num_unit_hidden': 22, 'activation': 'tanh', 'dropout_rate': 0.2289253786004412, 'optimizer': 'adam', 'batch_size': 64, 'epochs': 18}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'avg-confirmation-time_LogReturn_lag2']",2,2,f1,480,60,60,0.6470588235294118,0.6875,0.5185185185185185,0.5538461538461538,0.52994555353902,0.4776119402985075,0.6194029850746269,0.6666666666666666,0.5149253731343284,0.5166666666666667,0.5167910447761194,0.4166666666666667,3.7131604796801057,0.3538259752263695,0.47294032883922554,-0.29093439817563294,1.130053761285783,-0.34744947811518223,-0.5645612274991887,-0.26788859015499256,333.97151341300014,2021_06_08_17_14
4,2019-08-31,2019-10-29,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 72, 'num_unit_hidden': 9, 'activation': 'tanh', 'dropout_rate': 0.33027916859355344, 'optimizer': 'adam', 'batch_size': 32, 'epochs': 26}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.6491228070175439,0.6274509803921569,0.46904315196998125,0.5,0.5187835420393561,0.32653061224489793,0.6268656716417911,0.6833333333333333,0.47201492537313433,0.5,0.498134328358209,0.45,3.7871716456209636,0.5732431592635976,0.5922802953070185,0.03816363301389103,0.9646224296644537,-0.016078343134330098,0.19894110310498547,-0.2724037237978738,328.3287496590001,2021_06_08_17_14
5,2019-10-30,2019-12-28,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 98, 'num_unit_hidden': 17, 'activation': 'tanh', 'dropout_rate': 0.2612400598200893, 'optimizer': 'adam', 'batch_size': 8, 'epochs': 21}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.6085271317829457,0.3902439024390244,0.4659090909090909,0.28571428571428575,0.5117967332123412,0.23809523809523808,0.6231343283582089,0.5833333333333334,0.47388059701492535,0.4166666666666667,0.498134328358209,0.4666666666666667,3.7174494803140856,-0.008096537166697004,-0.9455696679408447,-0.34102469665549684,1.0954310848895314,-0.2268570803561758,-0.06999042212190432,-0.43096132601048787,335.51610853700004,2021_06_08_17_14
6,2019-12-29,2020-02-26,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 88, 'num_unit_hidden': 17, 'activation': 'tanh', 'dropout_rate': 0.3249582558280999, 'optimizer': 'adam', 'batch_size': 64, 'epochs': 11}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.6233269598470365,0.5625,0.4878048780487805,0.5846153846153846,0.4943820224719101,0.5352112676056338,0.6324626865671642,0.5333333333333333,0.4906716417910448,0.55,0.4962686567164179,0.45,3.9141093111088736,0.5578385310188327,-0.34052652379365966,0.45069446058168694,1.0705620119043076,0.18594307018108402,0.1490143538350086,0.6162741198857038,322.3569332750012,2021_06_08_17_14
7,2020-02-27,2020-04-26,FNN,"{'num_layer_hidden': 2, 'num_unit_hidden1': 128, 'num_unit_hidden': 25, 'activation': 'tanh', 'dropout_rate': 0.2077381422890938, 'optimizer': 'adam', 'batch_size': 64, 'epochs': 10}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'mempool-size_LogReturn_lag1', 'utxo-count_LogReturn_lag1']",2,2,f1,480,60,60,0.6029411764705882,0.6774193548387097,0.5063752276867032,0.45161290322580644,0.4870848708487085,0.53125,0.5970149253731343,0.6666666666666666,0.4944029850746269,0.43333333333333335,0.48134328358208955,0.5,3.588606143586027,0.6471496152295408,0.6074381844154182,-0.28476098790925874,0.9464181361999557,-0.17968075474657397,0.6730732188333697,-0.5940811816668727,331.947293448,2021_06_08_17_14
8,2020-04-27,2020-06-25,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 96, 'num_unit_hidden': 14, 'activation': 'tanh', 'dropout_rate': 0.24142532975081946, 'optimizer': 'adam', 'batch_size': 16, 'epochs': 30}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.6078799249530957,0.5915492957746479,0.49162011173184356,0.5070422535211269,0.4909090909090909,0.5866666666666667,0.6100746268656716,0.5166666666666667,0.4906716417910448,0.4166666666666667,0.47761194029850745,0.48333333333333334,4.311989261032068,0.5442367514418933,-0.0726757944292391,-0.04626475707706312,0.6839131933142024,0.2744349531236967,0.2613909350654495,0.523241949910247,333.9417716560001,2021_06_08_17_14
9,2020-06-26,2020-08-24,FNN,"{'num_layer_hidden': 3, 'num_unit_hidden1': 47, 'num_unit_hidden': 9, 'activation': 'tanh', 'dropout_rate': 0.3414892797220078, 'optimizer': 'adam', 'batch_size': 64, 'epochs': 11}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'avg-confirmation-time_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.6624405705229793,0.631578947368421,0.542907180385289,0.5079365079365079,0.5154639175257731,0.5555555555555556,0.6026119402985075,0.5333333333333333,0.5130597014925373,0.48333333333333334,0.47388059701492535,0.4666666666666667,4.1979184530176745,0.4268443910719153,1.405763201037221,0.2010132739257049,1.2616633560129262,0.3025944704417327,1.789387818214788,0.4182828759691475,330.08344082499934,2021_06_08_17_14
10,2020-08-25,2020-10-23,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 53, 'num_unit_hidden': 15, 'activation': 'tanh', 'dropout_rate': 0.322688421525016, 'optimizer': 'adam', 'batch_size': 16, 'epochs': 23}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'avg-confirmation-time_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.6591999999999999,0.7397260273972601,0.52994555353902,0.6060606060606061,0.5277310924369749,0.5373134328358209,0.6026119402985075,0.6833333333333333,0.5167910447761194,0.5666666666666667,0.47574626865671643,0.48333333333333334,4.641564257723211,0.412476526039141,1.0650909926552075,0.0491645306778814,1.4909206453954909,0.05413188609868769,2.2621291238918246,0.02523124005262467,334.26279690199954,2021_06_08_17_14
