CV,test_start,test_end,model,best_params,dataset,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-04,2019-05-02,LGBMC,"{'max_depth': 6, 'n_estimators': 510, 'learning_rate': 0.004525474094006673}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.8120300751879699,0.5757575757575758,0.49727767695099817,0.6111111111111113,0.5233644859813084,0.5789473684210527,0.8134328358208955,0.5333333333333333,0.4832089552238806,0.5333333333333333,0.5242537313432836,0.4666666666666667,8.789597889209052,0.28150144138934863,-0.7343971690049713,0.5437446767827421,1.7832604972206916,0.2735342492238768,-0.2168076983682159,0.6362612076515699,36.791008900999714,2022_06_05_06_37
2,2019-05-03,2019-07-01,LGBMC,"{'max_depth': 9, 'n_estimators': 891, 'learning_rate': 0.0008955485701873469}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.7767695099818511,0.6923076923076923,0.5092936802973977,0.6410256410256411,0.5139664804469274,0.6829268292682927,0.7705223880597015,0.6,0.5074626865671642,0.5333333333333333,0.5130597014925373,0.5666666666666667,6.648387508687396,1.3401530331574243,0.7111177932606214,0.6772896173804472,1.1162291705828888,1.2192411528211,-0.6414041550928733,1.5971131398217473,40.19965007699966,2022_06_05_06_37
3,2019-07-02,2019-08-30,LGBMC,"{'max_depth': 9, 'n_estimators': 969, 'learning_rate': 0.00025784005937587364}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.7479406919275123,0.625,0.5148148148148147,0.5901639344262296,0.52994555353902,0.4776119402985075,0.7145522388059702,0.6,0.5111940298507462,0.5833333333333334,0.5167910447761194,0.4166666666666667,4.891427477637571,0.16659469215886347,0.2925964410753963,0.4254349113181508,1.130053761285783,-0.34744947811518223,-0.5645612274991887,-0.26788859015499256,47.35433132400021,2022_06_05_06_37
4,2019-08-31,2019-10-29,LGBMC,"{'max_depth': 6, 'n_estimators': 491, 'learning_rate': 0.00014217449619428137}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.712401055408971,0.5384615384615384,0.5533453887884268,0.35294117647058826,0.5187835420393561,0.32653061224489793,0.5932835820895522,0.4,0.539179104477612,0.45,0.498134328358209,0.45,2.060475999168501,-0.2086784305263425,0.6642906637375141,-0.14151027144720985,0.9646224296644537,-0.016078343134330098,0.19894110310498547,-0.2724037237978738,47.71321628700025,2022_06_05_06_37
5,2019-10-30,2019-12-28,LGBMC,"{'max_depth': 7, 'n_estimators': 436, 'learning_rate': 0.0021573383762251495}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.7985739750445633,0.35555555555555557,0.5308411214953271,0.32653061224489793,0.5117967332123412,0.23809523809523808,0.789179104477612,0.5166666666666667,0.5317164179104478,0.45,0.498134328358209,0.4666666666666667,5.488204741398443,-0.16925336630148102,1.2397536749071882,-0.36790047747334853,1.0954310848895314,-0.2268570803561758,-0.06999042212190432,-0.43096132601048787,47.5085501489998,2022_06_05_06_37
6,2019-12-29,2020-02-26,LGBMC,"{'max_depth': 5, 'n_estimators': 386, 'learning_rate': 0.0001719628274311755}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.6679841897233202,0.5671641791044776,0.47600767754318624,0.5,0.4943820224719101,0.5352112676056338,0.6865671641791045,0.5166666666666667,0.4906716417910448,0.4666666666666667,0.4962686567164179,0.45,4.363273355769405,0.5196144095387858,-0.09212439991110877,0.19803920525767005,1.0705620119043076,0.18594307018108402,0.1490143538350086,0.6162741198857038,43.84587175700017,2022_06_05_06_37
7,2020-02-27,2020-04-26,LGBMC,"{'max_depth': 7, 'n_estimators': 84, 'learning_rate': 0.03682534589946621}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1', 'utxo-count_LogReturn_lag1']",2,2,f1,480,60,60,0.8219696969696969,0.6129032258064515,0.5244122965641954,0.46874999999999994,0.4870848708487085,0.53125,0.8246268656716418,0.6,0.5093283582089553,0.43333333333333335,0.48134328358208955,0.5,6.4499904401847825,0.15555870518396198,1.21074755936265,-0.20988675709660853,0.9464181361999557,-0.17968075474657397,0.6730732188333697,-0.5940811816668727,48.613446633999956,2022_06_05_06_37
8,2020-04-27,2020-06-25,LGBMC,"{'max_depth': 5, 'n_estimators': 386, 'learning_rate': 0.0001719628274311755}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.7125171939477304,0.7555555555555555,0.5263157894736842,0.5151515151515151,0.4909090909090909,0.5866666666666667,0.6100746268656716,0.6333333333333333,0.5130597014925373,0.4666666666666667,0.47761194029850745,0.48333333333333334,1.9254207940887635,0.4472273808821665,0.1530076259596509,0.3170362049093107,0.6839131933142024,0.2744349531236967,0.2613909350654495,0.523241949910247,48.22485400100004,2022_06_05_06_37
9,2020-06-26,2020-08-24,LGBMC,"{'max_depth': 10, 'n_estimators': 916, 'learning_rate': 0.00010593691309326647}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'avg-confirmation-time_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'cny_usd_Price_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.7037484885126966,0.7499999999999999,0.5451327433628318,0.5,0.5154639175257731,0.5555555555555556,0.542910447761194,0.6,0.5205223880597015,0.4666666666666667,0.47388059701492535,0.4666666666666667,1.7980212581295003,0.42220542314863785,1.719025424559641,0.020535190066885534,1.2616633560129262,0.3025944704417327,1.789387818214788,0.4182828759691475,52.404087191000144,2022_06_05_06_37
10,2020-08-25,2020-10-23,LGBMC,"{'max_depth': 10, 'n_estimators': 83, 'learning_rate': 0.00041242276831157556}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.7130852340936373,0.7234042553191489,0.495697074010327,0.507936507936508,0.5277310924369749,0.5373134328358209,0.5541044776119403,0.5666666666666667,0.4533582089552239,0.48333333333333334,0.47574626865671643,0.48333333333333334,2.2045344027861713,0.2023525179691763,1.0427200364739164,-0.06080665319395173,1.4909206453954909,0.05413188609868769,2.2621291238918246,0.02523124005262467,50.30425537200017,2022_06_05_06_37
