CV,test_start,test_end,model,best_params,dataset,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-03,2019-05-01,RFC,"{'max_depth': 10, 'n_estimators': 83}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'estimated-transaction-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'utxo-count_LogReturn_lag1']",1,2,f1,480,60,60,0.996376811594203,0.7123287671232876,0.5321100917431193,0.5217391304347826,0.49097472924187724,0.5070422535211268,0.9962756052141527,0.65,0.5251396648044693,0.45,0.4748603351955307,0.4166666666666667,8.491906384267672,0.41943698972978005,0.47070085006604323,0.01625819278724272,0.2015992336311836,0.17429600246166643,-0.11764569101286959,0.3120910373307062,101.66576194199934,2021_06_08_13_47
2,2019-05-02,2019-06-30,RFC,"{'max_depth': 4, 'n_estimators': 400}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7979626485568759,0.7837837837837837,0.49203539823008857,0.675,0.4794275491949911,0.7407407407407408,0.7783985102420856,0.7333333333333333,0.4655493482309125,0.5666666666666667,0.4581005586592179,0.65,5.429662897097884,1.0964663673727824,-1.0606800844609854,0.49877181899924494,0.04234167265055078,0.5624952004780504,-0.3503753640291123,0.8552619251104012,102.39152777599975,2021_06_08_13_47
3,2019-07-01,2019-08-29,RFC,"{'max_depth': 6, 'n_estimators': 238}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1', 'oil_Volume_LogReturn_lag2']",1,2,f1,480,60,60,0.9010600706713782,0.7,0.5036496350364963,0.5396825396825397,0.4929078014184397,0.4827586206896552,0.8957169459962756,0.7,0.4934823091247672,0.5166666666666667,0.46741154562383613,0.5,6.210218934049147,0.3948341676242251,-0.43545951330618315,-0.006044255597243975,-0.3399825979671771,0.13197312477847412,-0.26892865475146266,-0.1959743540545542,99.14995061500031,2021_06_08_13_47
4,2019-08-30,2019-10-28,RFC,"{'max_depth': 7, 'n_estimators': 14}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'BTC_Price_LogReturn_lag1']",1,2,f1,480,60,60,0.9159212880143113,0.6415094339622641,0.5136612021857924,0.3928571428571428,0.4929078014184397,0.4489795918367347,0.9124767225325885,0.6833333333333333,0.5027932960893855,0.43333333333333335,0.46741154562383613,0.55,6.327842331243902,0.3847740060864844,0.30661096538616484,-0.1127340764678344,0.10798868731613709,0.1264565370408608,0.0869796534331666,-0.09394179881355846,103.11938747600016,2021_06_08_13_47
5,2019-10-29,2019-12-27,RFC,"{'max_depth': 3, 'n_estimators': 39}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1']",1,2,f1,480,60,60,0.7883211678832117,0.6428571428571429,0.508604206500956,0.43636363636363634,0.49364791288566245,0.25,0.7839851024208566,0.6666666666666666,0.521415270018622,0.48333333333333334,0.48044692737430167,0.4,4.538698650465589,0.17763258130600867,0.21975478295299666,-0.17398027845417197,0.3886208619406819,-0.3110711880249095,-0.011739733863313617,-0.2525820148223197,105.00476656400042,2021_06_08_13_47
6,2019-12-28,2020-02-25,RFC,"{'max_depth': 10, 'n_estimators': 83}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.9962825278810409,0.8115942028985507,0.5129151291512914,0.5588235294117647,0.483271375464684,0.46376811594202894,0.9962756052141527,0.7833333333333333,0.5083798882681564,0.5,0.4823091247672253,0.38333333333333336,6.46004571849571,0.603907662890494,0.4862886596102509,0.18065978108701763,0.2650130710109373,-0.08982482121444058,0.08166546102772543,0.32841520774484323,101.66391345600005,2021_06_08_13_47
7,2020-02-26,2020-04-25,RFC,"{'max_depth': 5, 'n_estimators': 471}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1']",1,2,f1,480,60,60,0.8405253283302064,0.6666666666666666,0.49248120300751874,0.5396825396825397,0.47794117647058826,0.4444444444444444,0.8417132216014898,0.6666666666666666,0.4972067039106145,0.5166666666666667,0.47113594040968343,0.4166666666666667,5.102959700990988,0.5166715274164737,0.09680718410950107,-0.5102867468579646,0.11213845101584674,-0.4667773448844077,0.3055378833125282,-0.28957802224421236,98.95714052700077,2021_06_08_13_47
8,2020-04-26,2020-06-24,RFC,"{'max_depth': 9, 'n_estimators': 646}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'output-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,1.0,0.6865671641791045,0.5,0.626865671641791,0.47101449275362317,0.5070422535211268,1.0,0.65,0.5083798882681564,0.5833333333333334,0.45623836126629425,0.4166666666666667,7.367898148903572,0.5411549630786023,0.30899646981777096,0.2367239601114015,-0.4744558619890462,-0.030379171771317104,0.16165566149538435,0.2593480500405594,101.65672280800027,2021_06_08_13_47
9,2020-06-25,2020-08-23,RFC,"{'max_depth': 4, 'n_estimators': 8}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7917383820998278,0.6461538461538462,0.5055762081784386,0.5633802816901409,0.48763250883392223,0.41791044776119407,0.7746741154562383,0.6166666666666667,0.5046554934823091,0.48333333333333334,0.45996275605214154,0.35,5.37233723320581,0.4180885358455537,0.47811601593183184,0.07849642196821094,-0.011876266651940526,-0.0063978979293448646,0.9021666192718136,0.1730208032527969,95.37283179100086,2021_06_08_13_47
10,2020-08-24,2020-10-22,RFC,"{'max_depth': 10, 'n_estimators': 9}",BlockchainMacro,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.976027397260274,0.7105263157894738,0.48484848484848486,0.606060606060606,0.48873483535528595,0.5,0.9739292364990689,0.6333333333333333,0.4618249534450652,0.5666666666666667,0.4506517690875233,0.4,7.344870492280872,0.2304922952378039,-0.2046691579452915,0.1057477852690667,0.09077044093463194,0.00153856621635029,1.1053217773510475,0.034344999159422684,102.78037550499994,2021_06_08_13_47
