CV,test_start,test_end,model,best_params,dataset,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-03,2019-05-01,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 62, 'num_unit_hidden': 16, 'activation': 'tanh', 'dropout_rate': 0.28625437127210385, 'optimizer': 'adam', 'batch_size': 64, 'epochs': 26}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'estimated-transaction-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7132867132867133,0.732394366197183,0.5394495412844037,0.5538461538461539,0.49097472924187724,0.5070422535211268,0.6945996275605214,0.6833333333333333,0.5325884543761639,0.5166666666666667,0.4748603351955307,0.4166666666666667,4.816826606812601,0.4138948092201069,0.4663828673903705,0.03401661681563084,0.2015992336311836,0.17429600246166643,-0.11764569101286959,0.3120910373307062,306.5407337209999,2021_06_08_17_05
2,2019-05-02,2019-06-30,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 62, 'num_unit_hidden': 14, 'activation': 'tanh', 'dropout_rate': 0.3226206353015458, 'optimizer': 'adam', 'batch_size': 64, 'epochs': 18}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'estimated-transaction-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7247386759581883,0.821917808219178,0.4890510948905109,0.5373134328358209,0.4794275491949911,0.7407407407407408,0.7057728119180633,0.7833333333333333,0.478584729981378,0.48333333333333334,0.4581005586592179,0.65,4.326124204009021,1.1617930952352662,-0.35607787981828487,0.28537720428100855,0.04234167265055078,0.5624952004780504,-0.3503753640291123,0.8552619251104012,306.0201136280011,2021_06_08_17_05
3,2019-07-01,2019-08-29,FNN,"{'num_layer_hidden': 2, 'num_unit_hidden1': 93, 'num_unit_hidden': 30, 'activation': 'tanh', 'dropout_rate': 0.3082896849757799, 'optimizer': 'adam', 'batch_size': 16, 'epochs': 19}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1']",1,2,f1,480,60,60,0.7395833333333335,0.7931034482758621,0.4927007299270073,0.4727272727272727,0.4929078014184397,0.4827586206896552,0.7206703910614525,0.8,0.4823091247672253,0.5166666666666667,0.46741154562383613,0.5,4.471308074782566,0.7981303716051062,-0.1659433343712884,0.017757242038006993,-0.3399825979671771,0.13197312477847412,-0.26892865475146266,-0.1959743540545542,312.4589768370006,2021_06_08_17_05
4,2019-08-30,2019-10-28,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 54, 'num_unit_hidden': 26, 'activation': 'tanh', 'dropout_rate': 0.214233105739959, 'optimizer': 'adam', 'batch_size': 32, 'epochs': 13}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'BTC_Price_LogReturn_lag1']",1,2,f1,480,60,60,0.7442680776014109,0.6274509803921569,0.46545454545454545,0.3928571428571428,0.4929078014184397,0.4489795918367347,0.7299813780260708,0.6833333333333333,0.45251396648044695,0.43333333333333335,0.46741154562383613,0.55,4.532288517492246,0.4222769807019162,-0.3012385355232645,-0.03817440154908347,0.10798868731613709,0.1264565370408608,0.0869796534331666,-0.09394179881355846,307.64130652899985,2021_06_08_17_05
5,2019-10-29,2019-12-27,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 47, 'num_unit_hidden': 26, 'activation': 'tanh', 'dropout_rate': 0.2658342682040541, 'optimizer': 'adam', 'batch_size': 32, 'epochs': 13}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1']",1,2,f1,480,60,60,0.7441016333938293,0.7368421052631579,0.5363128491620112,0.4074074074074074,0.49364791288566245,0.25,0.7374301675977654,0.75,0.5363128491620112,0.4666666666666667,0.48044692737430167,0.4,4.398015384900724,0.2701581603106771,0.33730921390265145,-0.22290631012400297,0.3886208619406819,-0.3110711880249095,-0.011739733863313617,-0.2525820148223197,313.0153969940002,2021_06_08_17_05
6,2019-12-28,2020-02-25,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 121, 'num_unit_hidden': 26, 'activation': 'tanh', 'dropout_rate': 0.2101092794682584, 'optimizer': 'adam', 'batch_size': 8, 'epochs': 26}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7565543071161049,0.7936507936507937,0.4483430799220273,0.6769230769230768,0.483271375464684,0.46376811594202894,0.7579143389199255,0.7833333333333333,0.4729981378026071,0.65,0.4823091247672253,0.38333333333333336,4.6259339759564835,0.5601709866164466,-0.39322693371220474,0.2517433896028667,0.2650130710109373,-0.08982482121444058,0.08166546102772543,0.32841520774484323,310.52014474099997,2021_06_08_17_05
7,2020-02-26,2020-04-25,FNN,"{'num_layer_hidden': 3, 'num_unit_hidden1': 55, 'num_unit_hidden': 21, 'activation': 'tanh', 'dropout_rate': 0.3994798172861366, 'optimizer': 'adam', 'batch_size': 32, 'epochs': 19}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1']",1,2,f1,480,60,60,0.7532467532467532,0.7241379310344829,0.4258555133079848,0.6000000000000001,0.47794117647058826,0.4444444444444444,0.7523277467411545,0.7333333333333333,0.4376163873370577,0.6,0.47113594040968343,0.4166666666666667,4.745219292390399,0.7256997538925418,-1.1153650443847472,0.31244361700461454,0.11213845101584674,-0.4667773448844077,0.3055378833125282,-0.28957802224421236,317.0949991100006,2021_06_08_17_05
8,2020-04-26,2020-06-24,FNN,"{'num_layer_hidden': 3, 'num_unit_hidden1': 95, 'num_unit_hidden': 22, 'activation': 'tanh', 'dropout_rate': 0.32312824866213696, 'optimizer': 'adam', 'batch_size': 32, 'epochs': 14}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'output-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7728937728937729,0.676470588235294,0.5353159851301115,0.53125,0.47101449275362317,0.5070422535211268,0.7690875232774674,0.6333333333333333,0.5344506517690876,0.5,0.45623836126629425,0.4166666666666667,5.228543567734688,0.5058537143479072,0.17712953813283328,0.1573763593972224,-0.4744558619890462,-0.030379171771317104,0.16165566149538435,0.2593480500405594,313.06588721200023,2021_06_08_17_05
9,2020-06-25,2020-08-23,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 121, 'num_unit_hidden': 26, 'activation': 'tanh', 'dropout_rate': 0.2101092794682584, 'optimizer': 'adam', 'batch_size': 8, 'epochs': 26}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7760141093474426,0.7837837837837837,0.5137931034482759,0.5483870967741935,0.48763250883392223,0.41791044776119407,0.7635009310986964,0.7333333333333333,0.4748603351955307,0.5333333333333333,0.45996275605214154,0.35,5.489822612734759,0.46468773314868095,0.31314450891364487,0.15549911887075218,-0.011876266651940526,-0.0063978979293448646,0.9021666192718136,0.1730208032527969,317.7533922429993,2021_06_08_17_05
10,2020-08-24,2020-10-22,FNN,"{'num_layer_hidden': 4, 'num_unit_hidden1': 128, 'num_unit_hidden': 14, 'activation': 'tanh', 'dropout_rate': 0.31121761123992564, 'optimizer': 'adam', 'batch_size': 8, 'epochs': 23}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'trade-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7740805604203151,0.75,0.516245487364621,0.4776119402985074,0.48873483535528595,0.5,0.7597765363128491,0.7,0.5009310986964618,0.4166666666666667,0.4506517690875233,0.4,5.628185644294563,0.23553181176267834,-0.10295986153495562,-0.004990582890885165,0.09077044093463194,0.00153856621635029,1.1053217773510475,0.034344999159422684,320.2848315850006,2021_06_08_17_05
