CV,test_start,test_end,model,best_params,dataset,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-04,2019-05-02,LGBMC,"{'max_depth': 6, 'n_estimators': 510, 'learning_rate': 0.004525474094006673}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.8120300751879699,0.5757575757575758,0.5121495327102804,0.39999999999999997,0.5233644859813084,0.5789473684210527,0.8134328358208955,0.5333333333333333,0.5130597014925373,0.4,0.5242537313432836,0.4666666666666667,8.789597889209052,0.28150144138934863,0.40454067996576093,0.2149728823167365,1.7832604972206916,0.2735342492238768,-0.2168076983682159,0.6362612076515699,28.66731800499997,2022_06_05_06_09
2,2019-05-03,2019-07-01,LGBMC,"{'max_depth': 9, 'n_estimators': 891, 'learning_rate': 0.0008955485701873469}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.7767695099818511,0.6923076923076923,0.5082872928176796,0.6301369863013699,0.5139664804469274,0.6829268292682927,0.7705223880597015,0.6,0.5018656716417911,0.55,0.5130597014925373,0.5666666666666667,6.648387508687396,1.3401530331574243,-0.7187747248121603,0.9768943184091992,1.1162291705828888,1.2192411528211,-0.6414041550928733,1.5971131398217473,30.095913568000014,2022_06_05_06_09
3,2019-07-02,2019-08-30,LGBMC,"{'max_depth': 5, 'n_estimators': 321, 'learning_rate': 0.0008957858304126637}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'avg-confirmation-time_LogReturn_lag2']",2,2,f1,480,60,60,0.7385103011093502,0.6363636363636364,0.5487364620938628,0.5625,0.52994555353902,0.4776119402985075,0.6921641791044776,0.6,0.5335820895522388,0.5333333333333333,0.5167910447761194,0.4166666666666667,4.336321217857488,0.0930041442054712,-0.09257415487975429,-0.029427728127853214,1.130053761285783,-0.34744947811518223,-0.5645612274991887,-0.26788859015499256,42.29098339500001,2022_06_05_06_09
4,2019-08-31,2019-10-29,LGBMC,"{'max_depth': 6, 'n_estimators': 491, 'learning_rate': 0.00014217449619428137}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.712401055408971,0.5384615384615384,0.5018867924528303,0.4,0.5187835420393561,0.32653061224489793,0.5932835820895522,0.4,0.5074626865671642,0.45,0.498134328358209,0.45,2.060475999168501,-0.2086784305263425,0.5980758830256008,-0.2541191532080269,0.9646224296644537,-0.016078343134330098,0.19894110310498547,-0.2724037237978738,34.236706899999945,2022_06_05_06_09
5,2019-10-30,2019-12-28,LGBMC,"{'max_depth': 5, 'n_estimators': 693, 'learning_rate': 0.008806555042601484}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.7838827838827839,0.36000000000000004,0.5125448028673836,0.42857142857142855,0.5117967332123412,0.23809523809523808,0.7798507462686567,0.4666666666666667,0.4925373134328358,0.4666666666666667,0.498134328358209,0.4666666666666667,5.613304276019321,-0.10398011820894482,-0.5712285166166957,-0.2793277847910751,1.0954310848895314,-0.2268570803561758,-0.06999042212190432,-0.43096132601048787,38.039633718000005,2022_06_05_06_09
6,2019-12-29,2020-02-26,LGBMC,"{'max_depth': 5, 'n_estimators': 386, 'learning_rate': 0.0001719628274311755}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",2,2,f1,480,60,60,0.6679841897233202,0.5671641791044776,0.5171102661596958,0.6176470588235293,0.4943820224719101,0.5352112676056338,0.6865671641791045,0.5166666666666667,0.5261194029850746,0.5666666666666667,0.4962686567164179,0.45,4.363273355769405,0.5196144095387858,-0.06433633273358197,0.38790664168938527,1.0705620119043076,0.18594307018108402,0.1490143538350086,0.6162741198857038,27.467747732000134,2022_06_05_06_09
7,2020-02-27,2020-04-26,LGBMC,"{'max_depth': 8, 'n_estimators': 508, 'learning_rate': 0.009433049584117741}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'mempool-size_LogReturn_lag1', 'utxo-count_LogReturn_lag1']",2,2,f1,480,60,60,0.9013035381750465,0.5901639344262296,0.4641509433962264,0.5373134328358209,0.4870848708487085,0.53125,0.9011194029850746,0.5833333333333334,0.4701492537313433,0.48333333333333334,0.48134328358208955,0.5,7.718639284096312,0.20582281164052318,-0.6707032634873222,-0.24062375818190063,0.9464181361999557,-0.17968075474657397,0.6730732188333697,-0.5940811816668727,35.57447408600001,2022_06_05_06_09
8,2020-04-27,2020-06-25,LGBMC,"{'max_depth': 5, 'n_estimators': 386, 'learning_rate': 0.0001719628274311755}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.7125171939477304,0.7555555555555555,0.5209471766848816,0.5070422535211269,0.4909090909090909,0.5866666666666667,0.6100746268656716,0.6333333333333333,0.5093283582089553,0.4166666666666667,0.47761194029850745,0.48333333333333334,1.9254207940887635,0.4472273808821665,0.6867000509690033,0.24962902296658918,0.6839131933142024,0.2744349531236967,0.2613909350654495,0.523241949910247,38.48240968900018,2022_06_05_06_09
9,2020-06-26,2020-08-24,LGBMC,"{'max_depth': 10, 'n_estimators': 83, 'learning_rate': 0.00041242276831157556}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'avg-confirmation-time_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.7037484885126966,0.7499999999999999,0.5115452930728243,0.45454545454545453,0.5154639175257731,0.5555555555555556,0.542910447761194,0.6,0.4869402985074627,0.4,0.47388059701492535,0.4666666666666667,1.7980212581295003,0.42220542314863785,0.9584565290191023,0.2319264332239399,1.2616633560129262,0.3025944704417327,1.789387818214788,0.4182828759691475,40.25069798000004,2022_06_05_06_09
10,2020-08-25,2020-10-23,LGBMC,"{'max_depth': 8, 'n_estimators': 483, 'learning_rate': 0.0019430534526216803}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'avg-confirmation-time_LogReturn', 'mvrv_LogReturn', 'mempool-size_LogReturn_lag1']",2,2,f1,480,60,60,0.812199036918138,0.6027397260273972,0.5223613595706619,0.5538461538461539,0.5277310924369749,0.5373134328358209,0.7817164179104478,0.5166666666666667,0.5018656716417911,0.5166666666666667,0.47574626865671643,0.48333333333333334,7.033011220527461,0.0991406302725828,1.928952131016004,0.1833092912724137,1.4909206453954909,0.05413188609868769,2.2621291238918246,0.02523124005262467,42.23648185899992,2022_06_05_06_09
