CV,test_start,test_end,model,best_params,dataset,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-05,2019-05-03,RFC,"{'max_depth': 3, 'n_estimators': 39}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.6704980842911877,0.5507246376811594,0.5201465201465202,0.72,0.5045703839122486,0.7058823529411765,0.6785046728971963,0.48333333333333334,0.5102803738317757,0.65,0.4934579439252336,0.5833333333333334,7.006456646059254,0.3876314519727426,0.37778488596442905,0.7459250887491695,0.2927396099065156,0.7190399773680678,-0.30829031448055666,0.9569083733993224,94.27813564599955,2021_06_08_13_25
2,2019-05-04,2019-07-02,RFC,"{'max_depth': 4, 'n_estimators': 8}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'estimated-transaction-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.726643598615917,0.7532467532467533,0.5421903052064633,0.6075949367088608,0.5251798561151079,0.7209302325581395,0.7046728971962617,0.6833333333333333,0.5233644859813084,0.48333333333333334,0.5065420560747663,0.6,7.010433412286094,2.294617803117598,-0.020581296010446337,0.9719410066226732,0.17223974233049155,1.6432613486182088,-0.8598000214570334,2.4927863991077963,99.22912410899971,2021_06_08_13_25
3,2019-07-03,2019-08-31,RFC,"{'max_depth': 4, 'n_estimators': 954}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.75,0.5423728813559322,0.4826325411334552,0.4528301886792452,0.5285714285714286,0.4642857142857143,0.7158878504672898,0.55,0.47102803738317756,0.5166666666666667,0.5065420560747663,0.5,6.65336193269367,0.11929788876202707,-0.8789890615326339,0.04859538090925852,0.08459310985625201,-0.0050596218463017095,-0.6746292262965898,-0.5116139380569198,94.58305068500067,2021_06_08_13_25
4,2019-09-01,2019-10-30,RFC,"{'max_depth': 4, 'n_estimators': 843}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.7406143344709898,0.53125,0.5270758122743683,0.45161290322580644,0.5287769784172662,0.35294117647058826,0.7158878504672898,0.5,0.5102803738317757,0.43333333333333335,0.5102803738317757,0.45,6.390322960914766,0.03830002108413666,1.0369963070281667,-0.3477628321777324,0.9439185725216515,-0.11417680220778514,0.34274972439182605,-0.5825896849029384,98.64393108799959,2021_06_08_13_25
5,2019-10-31,2019-12-29,RFC,"{'max_depth': 6, 'n_estimators': 51}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mempool-size_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.8617021276595745,0.6122448979591837,0.4748201438848921,0.4313725490196078,0.5191956124314442,0.2727272727272727,0.8542056074766355,0.6833333333333333,0.4542056074766355,0.5166666666666667,0.508411214953271,0.4666666666666667,8.914866605477327,0.01553878619155391,-0.9910434867661397,-0.4048566570105194,1.110679215464062,-0.44859260406591517,-0.29531325479200987,-0.44584372289784824,96.19431800100028,2021_06_08_13_25
6,2019-12-30,2020-02-27,RFC,"{'max_depth': 3, 'n_estimators': 618}",Blockchain,True,BTC_Price_LogReturn_binary,"['mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.671280276816609,0.6575342465753424,0.47817836812144215,0.5454545454545455,0.5092936802973977,0.5507246376811593,0.6448598130841121,0.5833333333333334,0.48598130841121495,0.5,0.5065420560747663,0.48333333333333334,4.788513868721864,0.8380818867143738,-0.1000212376057874,0.29297764985171426,1.3298150759071863,0.2131577375245275,0.234207484913167,0.8971194852287532,87.30683076600053,2021_06_08_13_25
7,2020-02-28,2020-04-27,RFC,"{'max_depth': 3, 'n_estimators': 618}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn']",3,2,f1,480,60,60,0.6701030927835052,0.6363636363636364,0.5072463768115941,0.4666666666666667,0.4963235294117647,0.5538461538461539,0.6411214953271028,0.6,0.491588785046729,0.4666666666666667,0.48785046728971965,0.5166666666666667,5.1073670830447995,-0.144847429558018,0.966935897159237,-0.40796313215684066,1.3560888141096648,-0.015745090919994098,1.072810545447501,-0.9411951626116739,89.66312808600014,2021_06_08_13_25
8,2020-04-28,2020-06-26,RFC,"{'max_depth': 3, 'n_estimators': 618}",Blockchain,True,BTC_Price_LogReturn_binary,['mvrv_LogReturn'],3,2,f1,480,60,60,0.6678260869565218,0.5797101449275363,0.5306859205776172,0.6301369863013698,0.5127272727272727,0.611111111111111,0.6429906542056075,0.5166666666666667,0.514018691588785,0.55,0.49906542056074765,0.5333333333333333,4.665249914271923,0.6463729275813304,0.8087019792662957,0.698474771106925,1.5283312843790569,0.25958805170767363,0.3238173489745222,0.8347571023859075,88.50619940199977,2021_06_08_13_25
9,2020-06-27,2020-08-25,RFC,"{'max_depth': 7, 'n_estimators': 439}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'mempool-size_LogReturn_lag1']",3,2,f1,480,60,60,0.9139966273187184,0.6301369863013698,0.51985559566787,0.5161290322580645,0.535405872193437,0.4857142857142857,0.9046728971962616,0.55,0.502803738317757,0.5,0.497196261682243,0.4,11.622475595729059,0.7251000083104948,2.238061992998375,0.11478816391373314,1.9395505225897036,0.40424447055315227,2.675614946590411,0.644581163894463,97.41475112199987,2021_06_08_13_25
10,2020-08-26,2020-10-24,RFC,"{'max_depth': 8, 'n_estimators': 242}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn']",3,2,f1,480,60,60,0.8958990536277602,0.65,0.5365853658536586,0.5588235294117648,0.5540540540540541,0.5428571428571428,0.8766355140186916,0.5333333333333333,0.502803738317757,0.5,0.5065420560747663,0.4666666666666667,11.706478176304566,0.26771507746742707,0.8160245666844403,0.4705379700032015,2.682152239923864,0.11699859702060067,3.370611005300546,0.005802126289406573,89.02787403699949,2021_06_08_13_25
