CV,test_start,test_end,model,best_params,dataset,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-05,2019-05-03,Logistic,"{'solver': 'lbfgs', 'C': 0.0013921363914737785}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.6748466257668712,0.8085106382978724,0.5046040515653775,0.5599999999999999,0.5045703839122486,0.7058823529411765,0.6037383177570094,0.7,0.497196261682243,0.45,0.4934579439252336,0.5833333333333334,5.2300990257268065,1.0109548778321464,0.4418684808581652,0.5565993786731802,0.2927396099065156,0.7190399773680678,-0.30829031448055666,0.9569083733993224,14.202647905000049,2021_06_08_12_30
2,2019-05-04,2019-07-02,Logistic,"{'solver': 'lbfgs', 'C': 0.04237996737184573}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'estimated-transaction-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.6622734761120264,0.7674418604651163,0.5164835164835165,0.5507246376811594,0.5251798561151079,0.7209302325581395,0.616822429906542,0.6666666666666666,0.5065420560747663,0.48333333333333334,0.5065420560747663,0.6,4.775275031239373,2.328056383966546,1.1270132044955403,0.8803566588799026,0.17223974233049155,1.6432613486182088,-0.8598000214570334,2.4927863991077963,19.32840675999978,2021_06_08_12_30
3,2019-07-03,2019-08-31,Logistic,"{'solver': 'lbfgs', 'C': 0.02795403813525774}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.6579804560260586,0.5666666666666667,0.5072992700729928,0.5538461538461539,0.5285714285714286,0.4642857142857143,0.6074766355140186,0.5666666666666667,0.4953271028037383,0.5166666666666667,0.5065420560747663,0.5,4.0414100599438,0.2340238113682549,-0.48065842959885785,0.02421582549711232,0.08459310985625201,-0.0050596218463017095,-0.6746292262965898,-0.5116139380569198,13.048329859000205,2021_06_08_12_30
4,2019-09-01,2019-10-30,Logistic,"{'solver': 'lbfgs', 'C': 0.004124227683115753}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'cost-per-transaction_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.6497622820919177,0.6176470588235294,0.4493554327808471,0.5454545454545454,0.5287769784172662,0.35294117647058826,0.5869158878504673,0.5666666666666667,0.4411214953271028,0.5833333333333334,0.5102803738317757,0.45,3.4931618162130196,0.23674465304702785,-1.3330769193814298,0.3154893222449058,0.9439185725216515,-0.11417680220778514,0.34274972439182605,-0.5825896849029384,17.280008953000106,2021_06_08_12_30
5,2019-10-31,2019-12-29,Logistic,"{'solver': 'lbfgs', 'C': 0.002877369989185347}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mempool-size_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.6541471048513302,0.5625000000000001,0.5199240986717267,0.4230769230769231,0.5191956124314442,0.2727272727272727,0.5869158878504673,0.5333333333333333,0.5271028037383177,0.5,0.508411214953271,0.4666666666666667,3.1445957177692474,-0.3644893710403885,0.6832607362012482,-0.42075104796228757,1.110679215464062,-0.44859260406591517,-0.29531325479200987,-0.44584372289784824,15.959856733999914,2021_06_08_12_30
6,2019-12-30,2020-02-27,Logistic,"{'solver': 'liblinear', 'C': 0.25942618865523415}",Blockchain,True,BTC_Price_LogReturn_binary,"['mvrv_LogReturn', 'nvts_LogReturn']",3,2,f1,480,60,60,0.6258992805755396,0.6285714285714287,0.5187835420393561,0.5,0.5092936802973977,0.5507246376811593,0.611214953271028,0.5666666666666667,0.497196261682243,0.5,0.5065420560747663,0.48333333333333334,4.414114996578704,0.817090161935111,-0.6803015815377123,0.3056114425249934,1.3298150759071863,0.2131577375245275,0.234207484913167,0.8971194852287532,14.2808466460001,2021_06_08_12_30
7,2020-02-28,2020-04-27,Logistic,"{'solver': 'liblinear', 'C': 0.2866182785227598}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn']",3,2,f1,480,60,60,0.6339754816112084,0.6153846153846154,0.5314183123877917,0.5797101449275363,0.4963235294117647,0.5538461538461539,0.6093457943925233,0.5833333333333334,0.5121495327102804,0.5166666666666667,0.48785046728971965,0.5166666666666667,4.54820797853688,-0.18969023100834193,0.6725827384807914,0.42197455048481025,1.3560888141096648,-0.015745090919994098,1.072810545447501,-0.9411951626116739,16.2161214570001,2021_06_08_12_30
8,2020-04-28,2020-06-26,Logistic,"{'solver': 'lbfgs', 'C': 0.0010365605953257927}",Blockchain,True,BTC_Price_LogReturn_binary,['mvrv_LogReturn'],3,2,f1,480,60,60,0.6841415465268676,0.7173913043478262,0.4962962962962963,0.5245901639344263,0.5127272727272727,0.611111111111111,0.5495327102803739,0.5666666666666667,0.491588785046729,0.5166666666666667,0.49906542056074765,0.5333333333333333,2.1317677007107516,0.6575849539296836,-2.182064595919618,0.4350092571041593,1.5283312843790569,0.25958805170767363,0.3238173489745222,0.8347571023859075,15.330013692000193,2021_06_08_12_30
9,2020-06-27,2020-08-25,Logistic,"{'solver': 'lbfgs', 'C': 0.0010365605953257927}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'mempool-size_LogReturn_lag1']",3,2,f1,480,60,60,0.6991260923845194,0.7368421052631579,0.5316455696202532,0.6153846153846153,0.535405872193437,0.4857142857142857,0.5495327102803739,0.5833333333333334,0.5158878504672897,0.5833333333333334,0.497196261682243,0.4,3.3525454376696366,0.6635864133958389,1.9708574295121508,0.4769975824013404,1.9395505225897036,0.40424447055315227,2.675614946590411,0.644581163894463,16.169759028000044,2021_06_08_12_30
10,2020-08-26,2020-10-24,Logistic,"{'solver': 'lbfgs', 'C': 0.02576567786705584}",Blockchain,True,BTC_Price_LogReturn_binary,"['market-cap_LogReturn', 'mvrv_LogReturn']",3,2,f1,480,60,60,0.7095890410958905,0.717391304347826,0.5278276481149012,0.43333333333333335,0.5540540540540541,0.5428571428571428,0.6037383177570094,0.5666666666666667,0.508411214953271,0.43333333333333335,0.5065420560747663,0.4666666666666667,5.364159328767636,0.38792061958629453,2.5018764687414077,0.09363143406125829,2.682152239923864,0.11699859702060067,3.370611005300546,0.005802126289406573,15.2861371529998,2021_06_08_12_30
