CV,test_start,test_end,model,best_params,dataset,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-03,2019-05-01,LGBMC,"{'max_depth': 5, 'n_estimators': 386, 'learning_rate': 0.0001719628274311755}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'estimated-transaction-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7676470588235293,0.6987951807228916,0.5110294117647058,0.5757575757575758,0.49097472924187724,0.5070422535211268,0.7057728119180633,0.5833333333333334,0.5046554934823091,0.5333333333333333,0.4748603351955307,0.4166666666666667,4.0160636640702645,0.3663807804430128,0.1545787704017343,0.07082216755634363,0.2015992336311836,0.17429600246166643,-0.11764569101286959,0.3120910373307062,36.62364940600014,2022_06_05_06_01
2,2019-05-02,2019-06-30,LGBMC,"{'max_depth': 5, 'n_estimators': 386, 'learning_rate': 0.0001719628274311755}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'estimated-transaction-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7325428194993413,0.8421052631578948,0.5347985347985348,0.6133333333333333,0.4794275491949911,0.7407407407407408,0.6219739292364991,0.75,0.527001862197393,0.5166666666666667,0.4581005586592179,0.65,2.679667775376789,1.0847162252211486,0.4685358007255722,0.3046475271538469,0.04234167265055078,0.5624952004780504,-0.3503753640291123,0.8552619251104012,33.09873250600003,2022_06_05_06_01
3,2019-07-01,2019-08-29,LGBMC,"{'max_depth': 5, 'n_estimators': 39, 'learning_rate': 0.0005507095107770342}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1']",1,2,f1,480,60,60,0.6886446886446886,0.6516853932584269,0.5513513513513513,0.49122807017543857,0.4929078014184397,0.4827586206896552,0.5251396648044693,0.48333333333333334,0.5363128491620112,0.5166666666666667,0.46741154562383613,0.5,-0.2298088222840633,-0.20174955596113975,0.19784289523785503,0.046474610108271364,-0.3399825979671771,0.13197312477847412,-0.26892865475146266,-0.1959743540545542,38.83186898500003,2022_06_05_06_01
4,2019-08-30,2019-10-28,LGBMC,"{'max_depth': 6, 'n_estimators': 679, 'learning_rate': 0.08544113575113489}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'BTC_Price_LogReturn_lag1']",1,2,f1,480,60,60,1.0,0.5333333333333333,0.5567375886524822,0.3703703703703704,0.4929078014184397,0.4489795918367347,1.0,0.5333333333333333,0.5344506517690876,0.43333333333333335,0.46741154562383613,0.55,6.983284056790158,0.21464094727841676,0.5537520386426067,-0.08013678685047587,0.10798868731613709,0.1264565370408608,0.0869796534331666,-0.09394179881355846,34.43894075800017,2022_06_05_06_01
5,2019-10-29,2019-12-27,LGBMC,"{'max_depth': 7, 'n_estimators': 896, 'learning_rate': 0.002814833725688893}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1']",1,2,f1,480,60,60,0.8743169398907105,0.6181818181818182,0.5009140767824497,0.46875,0.49364791288566245,0.25,0.8715083798882681,0.65,0.49162011173184356,0.43333333333333335,0.48044692737430167,0.4,5.408185844467564,0.14213833006894916,0.2993633668964595,-0.23420903878369081,0.3886208619406819,-0.3110711880249095,-0.011739733863313617,-0.2525820148223197,40.39030459700007,2022_06_05_06_01
6,2019-12-28,2020-02-25,LGBMC,"{'max_depth': 5, 'n_estimators': 693, 'learning_rate': 0.008806555042601484}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.8700564971751413,0.787878787878788,0.5055350553505534,0.41379310344827586,0.483271375464684,0.46376811594202894,0.8715083798882681,0.7666666666666667,0.5009310986964618,0.43333333333333335,0.4823091247672253,0.38333333333333336,5.499719730570888,0.6426790801222442,0.19503579457846598,0.025765992274289218,0.2650130710109373,-0.08982482121444058,0.08166546102772543,0.32841520774484323,29.101687181999978,2022_06_05_06_01
7,2020-02-26,2020-04-25,LGBMC,"{'max_depth': 5, 'n_estimators': 386, 'learning_rate': 0.0001719628274311755}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'trade-volume_LogReturn_lag1']",1,2,f1,480,60,60,0.7985480943738655,0.625,0.46899224806201545,0.5423728813559322,0.47794117647058826,0.4444444444444444,0.7932960893854749,0.6,0.4897579143389199,0.55,0.47113594040968343,0.4166666666666667,4.945315953244647,0.3950372597312839,0.00026325482394540245,-0.17636775751847011,0.11213845101584674,-0.4667773448844077,0.3055378833125282,-0.28957802224421236,42.03959967900005,2022_06_05_06_01
8,2020-04-26,2020-06-24,LGBMC,"{'max_depth': 10, 'n_estimators': 83, 'learning_rate': 0.00041242276831157556}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'output-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.745945945945946,0.7640449438202247,0.49624060150375937,0.4745762711864407,0.47101449275362317,0.5070422535211268,0.6499068901303539,0.65,0.5009310986964618,0.48333333333333334,0.45623836126629425,0.4166666666666667,3.3404154354219013,0.39107413499334953,0.5524644010549888,0.03476801877206803,-0.4744558619890462,-0.030379171771317104,0.16165566149538435,0.2593480500405594,38.82728108299989,2022_06_05_06_01
9,2020-06-25,2020-08-23,LGBMC,"{'max_depth': 8, 'n_estimators': 39, 'learning_rate': 0.0019900589311418527}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.7516960651289009,0.744186046511628,0.5451327433628318,0.6769230769230768,0.48763250883392223,0.41791044776119407,0.659217877094972,0.6333333333333333,0.521415270018622,0.65,0.45996275605214154,0.35,3.7309488609301855,0.3728809719093942,0.9893459479020041,0.2637377148940381,-0.011876266651940526,-0.0063978979293448646,0.9021666192718136,0.1730208032527969,37.372338017000175,2022_06_05_06_01
10,2020-08-24,2020-10-22,LGBMC,"{'max_depth': 9, 'n_estimators': 358, 'learning_rate': 0.0025765677867055858}",Blockchain,True,BTC_Price_LogReturn_binary,"['BTC_Price_LogReturn', 'market-cap_LogReturn', 'trade-volume_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn']",1,2,f1,480,60,60,0.841025641025641,0.7999999999999999,0.4567219152854512,0.5294117647058824,0.48873483535528595,0.5,0.8268156424581006,0.7666666666666667,0.4506517690875233,0.4666666666666667,0.4506517690875233,0.4,5.804516996426678,0.28092315851852234,-0.625337428325782,-0.07257966409437167,0.09077044093463194,0.00153856621635029,1.1053217773510475,0.034344999159422684,42.879828121999935,2022_06_05_06_01
