Timestamp,median-confirmation-time
2019-03-08 00:00:00,8.13333333333333
2019-03-09 00:00:00,7.05416666666667
2019-03-10 00:00:00,6.6625
2019-03-11 00:00:00,9.43333333333333
2019-03-12 00:00:00,8.54166666666667
2019-03-13 00:00:00,9
2019-03-14 00:00:00,7.5
2019-03-15 00:00:00,7.30833333333333
2019-03-16 00:00:00,4.86666666666667
2019-03-17 00:00:00,5.54166666666667
2019-03-18 00:00:00,6.21666666666667
2019-03-19 00:00:00,6.32916666666667
2019-03-20 00:00:00,6.55
2019-03-21 00:00:00,8.18333333333333
2019-03-22 00:00:00,5.98333333333333
2019-03-23 00:00:00,5.79166666666667
2019-03-24 00:00:00,5.42916666666667
2019-03-25 00:00:00,9.05833333333333
2019-03-26 00:00:00,11.4375
2019-03-27 00:00:00,11.75
2019-03-28 00:00:00,9.2875
2019-03-29 00:00:00,10.2583333333333
2019-03-30 00:00:00,11.5
2019-03-31 00:00:00,10
2019-04-01 00:00:00,10.3833333333333
2019-04-02 00:00:00,9.81666666666667
2019-04-03 00:00:00,10.9375
2019-04-04 00:00:00,12.3416666666667
2019-04-05 00:00:00,11.5833333333333
2019-04-06 00:00:00,12.0916666666667
2019-04-07 00:00:00,9.31666666666667
2019-04-08 00:00:00,9.75833333333333
2019-04-09 00:00:00,11.875
2019-04-10 00:00:00,9.925
2019-04-11 00:00:00,8.575
2019-04-12 00:00:00,9.83333333333333
2019-04-13 00:00:00,9.08333333333333
2019-04-14 00:00:00,9.85416666666667
2019-04-15 00:00:00,11.0333333333333
2019-04-16 00:00:00,9.48333333333333
2019-04-17 00:00:00,9.99583333333333
2019-04-18 00:00:00,8.68333333333333
2019-04-19 00:00:00,9.41666666666667
2019-04-20 00:00:00,11.5333333333333
2019-04-21 00:00:00,7.225
2019-04-22 00:00:00,9.425
2019-04-23 00:00:00,11.5541666666667
2019-04-24 00:00:00,10.3833333333333
2019-04-25 00:00:00,8.31666666666667
2019-04-26 00:00:00,9.6
2019-04-27 00:00:00,8.73333333333333
2019-04-28 00:00:00,6.95
2019-04-29 00:00:00,7.1
2019-04-30 00:00:00,9.42916666666667
2019-05-01 00:00:00,8.01666666666667
2019-05-02 00:00:00,6.13333333333333
2019-05-03 00:00:00,9.53333333333333
2019-05-04 00:00:00,10.2833333333333
2019-05-05 00:00:00,9.98333333333333
2019-05-06 00:00:00,8.61666666666667
2019-05-07 00:00:00,11.1
2019-05-08 00:00:00,9.85416666666667
2019-05-09 00:00:00,11.075
2019-05-10 00:00:00,11.65
2019-05-11 00:00:00,12.8375
2019-05-12 00:00:00,7.71666666666667
2019-05-13 00:00:00,6.93333333333333
2019-05-14 00:00:00,10.5375
2019-05-15 00:00:00,8.36666666666667
2019-05-16 00:00:00,10.3541666666667
