Timestamp,mempool-growth
2018-03-20 17:45:00,1332.85
2018-03-21 11:15:00,986.233333333333
2018-03-22 04:45:00,719.1
2018-03-22 22:15:00,685.9
2018-03-23 15:45:00,1228.78333333333
2018-03-24 09:15:00,558.45
2018-03-25 02:45:00,704.833333333333
2018-03-25 20:15:00,742.533333333333
2018-03-26 13:45:00,1333.18333333333
2018-03-27 07:15:00,715.183333333333
2018-03-28 00:45:00,593.9
2018-03-28 18:15:00,1140.93333333333
2018-03-29 11:45:00,806.933333333333
2018-03-30 05:15:00,675.7
2018-03-30 22:45:00,559.033333333333
2018-03-31 16:15:00,1133.53333333333
2018-04-01 09:45:00,506.85
2018-04-02 03:15:00,565.9
2018-04-02 20:45:00,1090.71666666667
2018-04-03 14:15:00,1397.96666666667
2018-04-04 07:45:00,834.566666666667
2018-04-05 01:15:00,681.8
2018-04-05 18:45:00,1148.06666666667
2018-04-06 12:15:00,863.1
2018-04-07 05:45:00,532.85
2018-04-07 23:15:00,428.25
2018-04-08 16:45:00,642.35
2018-04-09 10:15:00,1049.16666666667
2018-04-10 03:45:00,548.816666666667
2018-04-10 21:15:00,995.283333333333
2018-04-11 14:45:00,1080.1
2018-04-12 08:15:00,1742.78333333333
2018-04-13 01:45:00,885.633333333333
2018-04-13 19:15:00,938.683333333333
2018-04-14 12:45:00,3557.28333333333
2018-04-15 06:15:00,639.783333333333
2018-04-15 23:45:00,545.65
2018-04-16 17:15:00,935.3
2018-04-17 10:45:00,995.083333333333
2018-04-18 04:15:00,697.466666666667
2018-04-18 21:45:00,823.416666666667
2018-04-19 15:15:00,1227.56666666667
2018-04-20 08:45:00,1456.48333333333
2018-04-21 02:15:00,766.75
2018-04-21 19:45:00,632.4
2018-04-22 13:15:00,821.616666666667
2018-04-23 06:45:00,804.1
2018-04-24 00:15:00,876.55
2018-04-24 17:45:00,1196.03333333333
2018-04-25 11:15:00,805.4
2018-04-26 04:45:00,759.45
2018-04-26 22:15:00,805.116666666667
2018-04-27 15:45:00,1006.13333333333
2018-04-28 09:15:00,941.416666666667
2018-04-29 02:45:00,693.516666666667
2018-04-29 20:15:00,718.983333333333
2018-04-30 13:45:00,966.733333333333
2018-05-01 07:15:00,916.433333333333
2018-05-02 00:45:00,2079.18333333333
2018-05-02 18:15:00,1042.4
2018-05-03 11:45:00,4443.2
2018-05-04 05:15:00,615.15
2018-05-04 22:45:00,749.433333333333
2018-05-05 16:15:00,1303
2018-05-06 09:45:00,920.716666666667
2018-05-07 03:15:00,605.083333333333
2018-05-07 20:45:00,1039.96666666667
2018-05-08 14:15:00,1220.55
2018-05-09 07:45:00,1062.13333333333
2018-05-10 01:15:00,940.866666666667
2018-05-10 18:45:00,1055.98333333333
2018-05-11 12:15:00,1416.35
2018-05-12 05:45:00,749.816666666667
2018-05-12 23:15:00,506.783333333333
2018-05-13 16:45:00,964.066666666667
2018-05-14 10:15:00,894.3
2018-05-15 03:45:00,782.416666666667
2018-05-15 21:15:00,893.75
2018-05-16 14:45:00,1333.35
2018-05-17 08:15:00,867.233333333333
2018-05-18 01:45:00,875.233333333333
2018-05-18 19:15:00,923.6
2018-05-19 12:45:00,1109.11666666667
2018-05-20 06:15:00,483.783333333333
2018-05-20 23:45:00,1196.41666666667
2018-05-21 17:15:00,1055.01666666667
2018-05-22 10:45:00,944.766666666667
2018-05-23 04:15:00,695.866666666667
2018-05-23 21:45:00,821.666666666667
2018-05-24 15:15:00,994.283333333333
