Date,IOTA_High,IOTA_Low,IOTA_Open,IOTA_Close,IOTA_Volume,IOTA_AdjClose
2017-11-02,0.3802129924297333,0.3208619952201843,0.37096598744392395,0.36605599522590637,20942000.0,0.36605599522590637
2017-11-03,0.3960149884223938,0.3588170111179352,0.3629699945449829,0.3931260108947754,11427900.0,0.3931260108947754
2017-11-04,0.39154601097106934,0.36542800068855286,0.39132699370384216,0.36864298582077026,8568260.0,0.36864298582077026
2017-11-05,0.37090998888015747,0.3351939916610718,0.36791500449180603,0.35008400678634644,12950500.0,0.35008400678634644
2017-11-06,0.37877699732780457,0.3388670086860657,0.3510110080242157,0.37393900752067566,13258400.0,0.37393900752067566
2017-11-07,0.3976080119609833,0.36228400468826294,0.37150898575782776,0.38309600949287415,15415700.0,0.38309600949287415
2017-11-08,0.4888480007648468,0.38192498683929443,0.38430100679397583,0.4759249985218048,44738600.0,0.4759249985218048
2017-11-09,0.593595027923584,0.46758800745010376,0.4759640097618103,0.5354350209236145,69996800.0,0.5354350209236145
2017-11-10,0.5624669790267944,0.4594849944114685,0.5290910005569458,0.504601001739502,44756700.0,0.504601001739502
2017-11-11,0.6218169927597046,0.49799099564552307,0.501986026763916,0.6218169927597046,42375200.0,0.6218169927597046
2017-11-12,0.636027991771698,0.5082650184631348,0.6260799765586853,0.593716025352478,44517800.0,0.593716025352478
2017-11-13,0.6525009870529175,0.573934018611908,0.5940099954605103,0.5916339755058289,37718000.0,0.5916339755058289
2017-11-14,0.6183249950408936,0.5382900238037109,0.5860610008239746,0.6103320121765137,33932000.0,0.6103320121765137
2017-11-15,0.7858229875564575,0.610164999961853,0.610164999961853,0.7858229875564575,87041504.0,0.7858229875564575
2017-11-16,0.89370197057724,0.7133370041847229,0.7926880121231079,0.8239409923553467,132320000.0,0.8239409923553467
2017-11-17,0.8758450150489807,0.7313929796218872,0.8308969736099243,0.7924619913101196,102001000.0,0.7924619913101196
2017-11-18,0.8483570218086243,0.7529619932174683,0.7912030220031738,0.823032021522522,57802400.0,0.823032021522522
2017-11-19,0.8789730072021484,0.8089900016784668,0.8166429996490479,0.8646379709243774,61681300.0,0.8646379709243774
2017-11-20,0.9923440217971802,0.8585669994354248,0.862671971321106,0.9665480256080627,92042896.0,0.9665480256080627
2017-11-21,0.9857990145683289,0.7765129804611206,0.9656100273132324,0.8884990215301514,123514000.0,0.8884990215301514
2017-11-22,0.9571210145950317,0.8540970087051392,0.8892040252685547,0.8995699882507324,69568704.0,0.8995699882507324
2017-11-23,0.9153500199317932,0.7894440293312073,0.8974249958992004,0.793487012386322,64619700.0,0.793487012386322
2017-11-24,0.7969139814376831,0.687300980091095,0.7934920191764832,0.7869139909744263,113159000.0,0.7869139909744263
2017-11-25,0.8538200259208679,0.7185739874839783,0.7877299785614014,0.8061169981956482,64910500.0,0.8061169981956482
2017-11-26,0.8419319987297058,0.7637879848480225,0.8046209812164307,0.8419319987297058,47779300.0,0.8419319987297058
2017-11-27,1.0981299877166748,0.7995659708976746,0.8448280096054077,1.0393699407577515,174455008.0,1.0393699407577515
2017-11-28,1.5044599771499634,1.0265300273895264,1.0448299646377563,1.5044599771499634,465727008.0,1.5044599771499634
2017-11-29,1.5592399835586548,1.132789969444275,1.4811899662017822,1.2478699684143066,294702016.0,1.2478699684143066
2017-11-30,1.386579990386963,1.1258900165557861,1.2738499641418457,1.3266500234603882,179224000.0,1.3266500234603882
2017-12-01,1.4925600290298462,1.2302299737930298,1.3093700408935547,1.4457600116729736,141192000.0,1.4457600116729736
2017-12-02,1.449470043182373,1.3464699983596802,1.4206700325012207,1.4351500272750854,115656000.0,1.4351500272750854
2017-12-03,2.0246200561523438,1.4334700107574463,1.440600037574768,1.88155996799469,401417984.0,1.88155996799469
2017-12-04,2.9806199073791504,1.8942300081253052,1.8942300081253052,2.7645199298858643,1090620032.0,2.7645199298858643
2017-12-05,3.9727799892425537,2.4453999996185303,2.798369884490967,3.8408000469207764,1417379968.0,3.8408000469207764
2017-12-06,5.54587984085083,3.655319929122925,3.8112800121307373,4.355639934539795,2126969984.0,4.355639934539795
2017-12-07,4.5425801277160645,3.1037700176239014,4.467010021209717,4.144800186157227,1260950016.0,4.144800186157227
2017-12-08,5.011730194091797,3.6253700256347656,4.142000198364258,5.011730194091797,928041984.0,5.011730194091797
2017-12-09,5.282139778137207,4.249320030212402,5.04748010635376,4.682089805603027,674566016.0,4.682089805603027
2017-12-10,4.657750129699707,3.7666399478912354,4.657750129699707,4.130060195922852,601040000.0,4.130060195922852
2017-12-11,4.583899974822998,4.1237897872924805,4.142029762268066,4.267399787902832,409780000.0,4.267399787902832
2017-12-12,5.033120155334473,4.177810192108154,4.264339923858643,4.715310096740723,679345984.0,4.715310096740723
2017-12-13,4.750969886779785,3.7736899852752686,4.717559814453125,4.088119983673096,498435008.0,4.088119983673096
2017-12-14,4.242259979248047,3.377150058746338,4.05856990814209,3.7840399742126465,568923008.0,3.7840399742126465
2017-12-15,4.063620090484619,3.36545991897583,3.7738699913024902,3.904210090637207,427329984.0,3.904210090637207
2017-12-16,4.071750164031982,3.4807798862457275,3.91294002532959,3.6289401054382324,285374016.0,3.6289401054382324
2017-12-17,4.036310195922852,3.4825499057769775,3.6473801136016846,3.929150104522705,354390016.0,3.929150104522705
2017-12-18,4.362549781799316,3.6538898944854736,3.9493699073791504,4.237349987030029,447675008.0,4.237349987030029
2017-12-19,5.6900200843811035,3.8812100887298584,4.243989944458008,5.366330146789551,1117890048.0,5.366330146789551
2017-12-20,5.5221099853515625,4.689320087432861,5.371049880981445,5.089529991149902,611582016.0,5.089529991149902
2017-12-21,5.506149768829346,4.8613600730896,5.080319881439209,5.029880046844482,434568000.0,5.029880046844482
2017-12-22,5.107960224151611,2.7994799613952637,5.076280117034912,3.44773006439209,826428992.0,3.44773006439209
2017-12-23,4.211520195007324,3.3914899826049805,3.5127999782562256,3.609920024871826,236435008.0,3.609920024871826
2017-12-24,3.6446800231933594,2.9537699222564697,3.6143200397491455,3.4807701110839844,278148000.0,3.4807701110839844
2017-12-25,3.805039882659912,3.2917799949645996,3.4914700984954834,3.501579999923706,172138000.0,3.501579999923706
2017-12-26,3.8221499919891357,3.4883899688720703,3.4909000396728516,3.8039700984954834,178890000.0,3.8039700984954834
2017-12-27,4.484449863433838,3.6164400577545166,3.8111400604248047,3.7417900562286377,297052992.0,3.7417900562286377
2017-12-28,3.7542200088500977,3.3274800777435303,3.7221899032592773,3.680150032043457,217902000.0,3.680150032043457
2017-12-29,3.8910200595855713,3.4906399250030518,3.6950299739837646,3.6888198852539062,187728992.0,3.6888198852539062
2017-12-30,3.723449945449829,3.0058000087738037,3.698359966278076,3.3427200317382812,245624000.0,3.3427200317382812
2017-12-31,3.6632299423217773,3.2962899208068848,3.3037400245666504,3.550869941711426,167520992.0,3.550869941711426
2018-01-01,4.3643999099731445,3.4200398921966553,3.555910110473633,3.974400043487549,256630000.0,3.974400043487549
2018-01-02,4.3130202293396,3.8397700786590576,4.088250160217285,3.996150016784668,269750016.0,3.996150016784668
2018-01-03,4.185329914093018,3.9023900032043457,3.9969799518585205,4.126840114593506,203783008.0,4.126840114593506
2018-01-04,4.503330230712891,3.7553000450134277,4.1252899169921875,4.082310199737549,376974016.0,4.082310199737549
2018-01-05,4.197299957275391,3.6582698822021484,4.060619831085205,3.7544500827789307,219320000.0,3.7544500827789307
2018-01-06,4.190279960632324,3.754549980163574,3.754930019378662,3.942229986190796,161228000.0,3.942229986190796
2018-01-07,4.580389976501465,3.931309938430786,3.94608998298645,4.070559978485107,249832992.0,4.070559978485107
2018-01-08,4.189740180969238,3.3640599250793457,4.0706400871276855,3.8458499908447266,317248000.0,3.8458499908447266
2018-01-09,3.9160499572753906,3.4512898921966553,3.842560052871704,3.537169933319092,200086000.0,3.537169933319092
2018-01-10,3.7838900089263916,3.205440044403076,3.5556399822235107,3.7838900089263916,235594000.0,3.7838900089263916
2018-01-11,3.8244800567626953,3.183840036392212,3.7762999534606934,3.3673300743103027,245028000.0,3.3673300743103027
2018-01-12,3.7347400188446045,3.2888200283050537,3.3794898986816406,3.6910300254821777,129802000.0,3.6910300254821777
2018-01-13,4.104410171508789,3.700119972229004,3.700119972229004,3.9369800090789795,198148992.0,3.9369800090789795
2018-01-14,3.979490041732788,3.581779956817627,3.934849977493286,3.735529899597168,130318000.0,3.735529899597168
2018-01-15,3.760499954223633,3.4790899753570557,3.7180299758911133,3.4822700023651123,94966600.0,3.4822700023651123
2018-01-16,3.470550060272217,1.9962400197982788,3.470550060272217,2.6008501052856445,256703008.0,2.6008501052856445
2018-01-17,2.918910026550293,1.994979977607727,2.603140115737915,2.7166199684143066,239578000.0,2.7166199684143066
2018-01-18,3.028480052947998,2.600059986114502,2.719710111618042,2.754770040512085,125440000.0,2.754770040512085
2018-01-19,2.931459903717041,2.5645999908447266,2.74534010887146,2.6971700191497803,103437000.0,2.6971700191497803
2018-01-20,3.1385200023651123,2.70917010307312,2.70917010307312,3.0049099922180176,140378000.0,3.0049099922180176
2018-01-21,3.010590076446533,2.6376500129699707,3.0072500705718994,2.7668299674987793,94697296.0,2.7668299674987793
2018-01-22,2.902060031890869,2.1787800788879395,2.7839601039886475,2.4682400226593018,125555000.0,2.4682400226593018
2018-01-23,2.6245501041412354,2.2427101135253906,2.4686100482940674,2.4958300590515137,81217504.0,2.4958300590515137
2018-01-24,2.573699951171875,2.3676199913024902,2.517709970474243,2.434619903564453,73441600.0,2.434619903564453
2018-01-25,2.5895700454711914,2.336019992828369,2.4626998901367188,2.3652100563049316,56586500.0,2.3652100563049316
2018-01-26,2.454440116882324,2.2021899223327637,2.3594300746917725,2.3733999729156494,62216500.0,2.3733999729156494
2018-01-27,2.4942500591278076,2.366270065307617,2.3772599697113037,2.4493300914764404,43333600.0,2.4493300914764404
2018-01-28,2.5602200031280518,2.45674991607666,2.4574499130249023,2.521780014038086,47752200.0,2.521780014038086
2018-01-29,2.584939956665039,2.40405011177063,2.521120071411133,2.576390027999878,60210600.0,2.576390027999878
2018-01-30,2.6369500160217285,2.202169895172119,2.5886499881744385,2.2187600135803223,94218096.0,2.2187600135803223
2018-01-31,2.340549945831299,2.1774799823760986,2.2172698974609375,2.308150053024292,48505200.0,2.308150053024292
2018-02-01,2.3274800777435303,1.7529900074005127,2.309730052947998,1.9068399667739868,108876000.0,1.9068399667739868
2018-02-02,1.920549988746643,1.4095499515533447,1.8998700380325317,1.8079500198364258,118068000.0,1.8079500198364258
2018-02-03,2.0231800079345703,1.6267499923706055,1.8071600198745728,1.9894100427627563,64062000.0,1.9894100427627563
2018-02-04,2.0687599182128906,1.6433099508285522,1.9801100492477417,1.7441099882125854,59380900.0,1.7441099882125854
2018-02-05,1.7698999643325806,1.3479199409484863,1.7513099908828735,1.4452300071716309,69213800.0,1.4452300071716309
2018-02-06,1.7015199661254883,1.2033900022506714,1.4767999649047852,1.6231800317764282,101327000.0,1.6231800317764282
2018-02-07,1.8776799440383911,1.5295499563217163,1.615939974784851,1.600219964981079,65922600.0,1.600219964981079
2018-02-08,1.8509800434112549,1.6102299690246582,1.6102299690246582,1.7834500074386597,51576300.0,1.7834500074386597
2018-02-09,1.9656000137329102,1.6984299421310425,1.7822099924087524,1.958109974861145,45992000.0,1.958109974861145
2018-02-10,2.1250200271606445,1.785290002822876,1.9564199447631836,1.8604600429534912,68051904.0,1.8604600429534912
2018-02-11,1.8582899570465088,1.6215699911117554,1.8582899570465088,1.701930046081543,45356200.0,1.701930046081543
2018-02-12,1.9061399698257446,1.713879942893982,1.713879942893982,1.870859980583191,36974300.0,1.870859980583191
2018-02-13,1.8749899864196777,1.7511600255966187,1.8749899864196777,1.814620018005371,30056900.0,1.814620018005371
2018-02-14,2.0347299575805664,1.7932900190353394,1.8177399635314941,2.0319700241088867,53007600.0,2.0319700241088867
2018-02-15,2.1687800884246826,1.9979499578475952,2.0274500846862793,2.125760078430176,65315300.0,2.125760078430176
2018-02-16,2.176500082015991,2.000230073928833,2.120690107345581,2.103950023651123,44770200.0,2.103950023651123
2018-02-17,2.2093698978424072,2.0821800231933594,2.101840019226074,2.1964900493621826,42149700.0,2.1964900493621826
2018-02-18,2.211740016937256,1.9817899465560913,2.20238995552063,1.9817899465560913,43653800.0,1.9817899465560913
2018-02-19,2.143670082092285,1.9865299463272095,1.9865299463272095,2.085020065307617,32581400.0,2.085020065307617
2018-02-20,2.1171998977661133,1.8801699876785278,2.086869955062866,1.912179946899414,49930400.0,1.912179946899414
2018-02-21,1.9598300457000732,1.7390799522399902,1.8963600397109985,1.7568700313568115,50765900.0,1.7568700313568115
2018-02-22,1.8588299751281738,1.57955002784729,1.7503299713134766,1.6249699592590332,53125800.0,1.6249699592590332
2018-02-23,1.8140000104904175,1.5796799659729004,1.6118500232696533,1.752210021018982,39323100.0,1.752210021018982
2018-02-24,1.8040200471878052,1.6492700576782227,1.7513400316238403,1.7760100364685059,41594100.0,1.7760100364685059
2018-02-25,1.978909969329834,1.7507100105285645,1.7688900232315063,1.8159099817276,103799000.0,1.8159099817276
2018-02-26,1.9044599533081055,1.7731599807739258,1.8166699409484863,1.8680399656295776,43478500.0,1.8680399656295776
2018-02-27,2.075890064239502,1.8184900283813477,1.8771400451660156,1.9738999605178833,63311700.0,1.9738999605178833
2018-02-28,2.0229899883270264,1.8513200283050537,1.970960021018982,1.856529951095581,39190300.0,1.856529951095581
2018-03-01,2.0077500343322754,1.8384300470352173,1.8538099527359009,1.9696300029754639,41523600.0,1.9696300029754639
2018-03-02,2.0076100826263428,1.864300012588501,1.9815599918365479,1.9162299633026123,27602600.0,1.9162299633026123
2018-03-03,1.9554100036621094,1.8474199771881104,1.9086600542068481,1.863669991493225,25861200.0,1.863669991493225
2018-03-04,1.9093999862670898,1.812559962272644,1.8633300065994263,1.8944000005722046,28452300.0,1.8944000005722046
2018-03-05,1.9032599925994873,1.8555999994277954,1.8968100547790527,1.8773399591445923,24413600.0,1.8773399591445923
2018-03-06,1.8928799629211426,1.659540057182312,1.8712899684906006,1.6991699934005737,61796200.0,1.6991699934005737
2018-03-07,1.7132400274276733,1.3821500539779663,1.6988099813461304,1.5303699970245361,68445504.0,1.5303699970245361
2018-03-08,1.546239972114563,1.3899500370025635,1.5314500331878662,1.3970600366592407,35024800.0,1.3970600366592407
2018-03-09,1.4069600105285645,1.198140025138855,1.3963099718093872,1.3945300579071045,58591300.0,1.3945300579071045
2018-03-10,1.4742599725723267,1.2891000509262085,1.4003499746322632,1.3082000017166138,31847500.0,1.3082000017166138
2018-03-11,1.4309300184249878,1.275149941444397,1.305840015411377,1.389449954032898,31315700.0,1.389449954032898
2018-03-12,1.4229300022125244,1.2805700302124023,1.3901300430297852,1.3385599851608276,27739400.0,1.3385599851608276
2018-03-13,1.3502899408340454,1.288450002670288,1.3357499837875366,1.3112200498580933,22675600.0,1.3112200498580933
2018-03-14,1.3657599687576294,1.1064000129699707,1.3097599744796753,1.124709963798523,45727000.0,1.124709963798523
2018-03-15,1.1370600461959839,1.043660044670105,1.1223599910736084,1.092039942741394,43235400.0,1.092039942741394
2018-03-16,1.1499300003051758,1.033560037612915,1.101449966430664,1.1011199951171875,29977700.0,1.1011199951171875
2018-03-17,1.150730013847351,1.0670000314712524,1.1033300161361694,1.14274001121521,38853100.0,1.14274001121521
2018-03-18,1.2904399633407593,1.064329981803894,1.1401100158691406,1.2259900569915771,111700000.0,1.2259900569915771
2018-03-19,1.3409500122070312,1.1857800483703613,1.2367899417877197,1.3298699855804443,55966600.0,1.3298699855804443
2018-03-20,1.5183000564575195,1.2968100309371948,1.3303099870681763,1.435770034790039,67039500.0,1.435770034790039
2018-03-21,1.4942699670791626,1.3435200452804565,1.4524099826812744,1.371209979057312,57554800.0,1.371209979057312
2018-03-22,1.4128299951553345,1.2681900262832642,1.369920015335083,1.3263700008392334,35665500.0,1.3263700008392334
2018-03-23,1.3365600109100342,1.2548199892044067,1.3254300355911255,1.3365600109100342,30507500.0,1.3365600109100342
2018-03-24,1.4059900045394897,1.3255499601364136,1.353700041770935,1.3257399797439575,29655100.0,1.3257399797439575
2018-03-25,1.338355004787445,1.2302500009536743,1.3184700012207031,1.2789899706840515,29570550.0,1.2789899706840515
2018-03-26,1.2395800352096558,1.1555700302124023,1.2345499992370605,1.1735299825668335,29726700.0,1.1735299825668335
2018-03-27,1.2416499853134155,1.1648600101470947,1.172379970550537,1.1923099756240845,24150200.0,1.1923099756240845
2018-03-28,1.19281005859375,1.071429967880249,1.1927900314331055,1.0931400060653687,38707000.0,1.0931400060653687
2018-03-29,1.136989951133728,1.0500500202178955,1.0918899774551392,1.1106599569320679,37597100.0,1.1106599569320679
2018-03-30,1.1557199954986572,1.072350025177002,1.111109972000122,1.0773199796676636,28350300.0,1.0773199796676636
2018-03-31,1.0955400466918945,0.9566149711608887,1.0809999704360962,0.9947980046272278,35953200.0,0.9947980046272278
2018-04-01,1.0638099908828735,0.9908559918403625,0.9951760172843933,1.0346299409866333,26124500.0,1.0346299409866333
2018-04-02,1.116919994354248,1.0334199666976929,1.0334199666976929,1.111430048942566,30602800.0,1.111430048942566
2018-04-03,1.1103999614715576,0.9709669947624207,1.1079800128936768,0.9901580214500427,20877700.0,0.9901580214500427
2018-04-04,0.9909480214118958,0.9411450028419495,0.99024897813797,0.9829530119895935,19414000.0,0.9829530119895935
2018-04-05,0.9953089952468872,0.929203987121582,0.9797340035438538,0.9353669881820679,13385200.0,0.9353669881820679
2018-04-06,1.0148999691009521,0.9345620274543762,0.9354519844055176,0.9847189784049988,13535500.0,0.9847189784049988
2018-04-07,1.0493700504302979,0.9810090065002441,0.9810090065002441,1.0217900276184082,23121200.0,1.0217900276184082
2018-04-08,1.062440037727356,0.967257022857666,1.0227700471878052,0.9895049929618835,25263700.0,0.9895049929618835
2018-04-09,1.014359951019287,0.9677990078926086,0.9905509948730469,1.0087100267410278,21163200.0,1.0087100267410278
2018-04-10,1.0719599723815918,1.003999948501587,1.0079799890518188,1.0719599723815918,23924000.0,1.0719599723815918
2018-04-11,1.3796800374984741,1.0360100269317627,1.0656299591064453,1.3404799699783325,81319296.0,1.3404799699783325
2018-04-12,1.4953299760818481,1.2849299907684326,1.333840012550354,1.3163000345230103,90093696.0,1.3163000345230103
2018-04-13,1.4504300355911255,1.2930699586868286,1.3123799562454224,1.4333000183105469,47173200.0,1.4333000183105469
2018-04-14,1.6858799457550049,1.4365299940109253,1.4365299940109253,1.6700799465179443,135480992.0,1.6700799465179443
2018-04-15,1.6921600103378296,1.5243799686431885,1.6636799573898315,1.618939995765686,83770400.0,1.618939995765686
2018-04-16,1.6648600101470947,1.5380100011825562,1.618939995765686,1.5516300201416016,57495900.0,1.5516300201416016
2018-04-17,1.69582998752594,1.5525100231170654,1.5543400049209595,1.685520052909851,58938900.0,1.685520052909851
2018-04-18,1.7762199640274048,1.6467100381851196,1.6852400302886963,1.7682900428771973,66210300.0,1.7682900428771973
2018-04-19,2.0020999908447266,1.7424399852752686,1.7718700170516968,1.974429965019226,109930000.0,1.974429965019226
2018-04-20,1.9898600578308105,1.8019599914550781,1.9721399545669556,1.9243600368499756,80024496.0,1.9243600368499756
2018-04-21,2.0951600074768066,1.8854800462722778,1.921720027923584,2.0065500736236572,95478200.0,2.0065500736236572
2018-04-22,2.1827499866485596,1.996840000152588,2.002120018005371,2.1258199214935303,93462000.0,2.1258199214935303
2018-04-23,2.213860034942627,2.1191999912261963,2.1275999546051025,2.1501400470733643,97529200.0,2.1501400470733643
2018-04-24,2.1369800567626953,1.7388099431991577,2.1369800567626953,1.796720027923584,154364992.0,1.796720027923584
2018-04-25,2.049530029296875,1.7316399812698364,1.7947100400924683,2.0422799587249756,84783800.0,2.0422799587249756
2018-04-26,2.090820074081421,1.8907500505447388,2.04502010345459,1.8961399793624878,68547104.0,1.8961399793624878
2018-04-27,2.0861799716949463,1.8880399465560913,1.8880399465560913,2.035599946975708,71172496.0,2.035599946975708
2018-04-28,2.1208200454711914,1.9386299848556519,2.0324299335479736,2.0457100868225098,83230200.0,2.0457100868225098
2018-04-29,2.051959991455078,1.942080020904541,2.042259931564331,1.9643800258636475,61762500.0,1.9643800258636475
2018-04-30,1.9845999479293823,1.8366899490356445,1.9589099884033203,1.9845999479293823,66547100.0,1.9845999479293823
2018-05-01,2.3095600605010986,1.9415299892425537,1.9852499961853027,2.258310079574585,166059008.0,2.258310079574585
2018-05-02,2.6758201122283936,2.203119993209839,2.2711501121520996,2.5976500511169434,327371008.0,2.5976500511169434
2018-05-03,2.5859100818634033,2.3457400798797607,2.5799100399017334,2.4692599773406982,150327008.0,2.4692599773406982
2018-05-04,2.4721200466156006,2.3142199516296387,2.4652600288391113,2.381380081176758,101642000.0,2.381380081176758
2018-05-05,2.5097498893737793,2.2131600379943848,2.3796401023864746,2.303999900817871,114890000.0,2.303999900817871
2018-05-06,2.305190086364746,2.1075398921966553,2.305190086364746,2.258150100708008,109952000.0,2.258150100708008
