Date,XMR_High,XMR_Low,XMR_Open,XMR_Close,XMR_Volume,XMR_AdjClose
2017-10-13,103.12799835205078,93.72599792480469,95.0562973022461,100.2300033569336,38886100.0,100.2300033569336
2017-10-14,100.80699920654297,91.59609985351562,99.93720245361328,94.8655014038086,34188200.0,94.8655014038086
2017-10-15,97.9718017578125,93.04900360107422,94.99250030517578,95.90029907226562,32185000.0,95.90029907226562
2017-10-16,96.94180297851562,90.72360229492188,95.93470001220703,91.2842025756836,43866200.0,91.2842025756836
2017-10-17,91.2645034790039,86.54010009765625,91.19229888916016,89.54219818115234,36277100.0,89.54219818115234
2017-10-18,92.48210144042969,87.91419982910156,89.65779876708984,88.6239013671875,35302300.0,88.6239013671875
2017-10-19,92.72779846191406,88.07260131835938,88.70960235595703,90.54049682617188,38260700.0,90.54049682617188
2017-10-20,90.40910339355469,86.57649993896484,90.40910339355469,88.12329864501953,25267200.0,88.12329864501953
2017-10-21,89.03710174560547,85.52239990234375,88.1843032836914,86.58190155029297,27130000.0,86.58190155029297
2017-10-22,86.92160034179688,82.8947982788086,86.48310089111328,85.20970153808594,26261800.0,85.20970153808594
2017-10-23,92.34729766845703,83.46829986572266,85.15509796142578,88.40260314941406,42191100.0,88.40260314941406
2017-10-24,101.29100036621094,85.82389831542969,88.49320220947266,88.12989807128906,59952100.0,88.12989807128906
2017-10-25,89.86640167236328,88.0198974609375,88.16799926757812,88.58170318603516,23132200.0,88.58170318603516
2017-10-26,89.189697265625,86.42839813232422,88.57620239257812,86.74500274658203,27939000.0,86.74500274658203
2017-10-27,87.76029968261719,85.70860290527344,86.9124984741211,86.30549621582031,25397400.0,86.30549621582031
2017-10-28,90.35919952392578,86.26789855957031,86.26789855957031,88.65249633789062,38368700.0,88.65249633789062
2017-10-29,,,,,,
2017-10-30,90.48919677734375,88.0386962890625,88.59230041503906,88.8406982421875,28179100.0,88.8406982421875
2017-10-31,89.32869720458984,87.60379791259766,88.747802734375,87.6449966430664,28704900.0,87.6449966430664
2017-11-01,88.20240020751953,84.72769927978516,87.64520263671875,85.71700286865234,36899300.0,85.71700286865234
2017-11-02,86.08350372314453,81.6792984008789,85.66110229492188,83.76360321044922,48608100.0,83.76360321044922
2017-11-03,90.13580322265625,83.52629852294922,83.52629852294922,87.98699951171875,37321100.0,87.98699951171875
2017-11-04,88.4761962890625,85.502197265625,87.89810180664062,87.30269622802734,23011500.0,87.30269622802734
2017-11-05,88.04329681396484,86.04029846191406,87.31439971923828,86.3469009399414,27619800.0,86.3469009399414
2017-11-06,102.91600036621094,86.15170288085938,86.42410278320312,102.91600036621094,103722000.0,102.91600036621094
2017-11-07,104.75199890136719,95.04519653320312,104.23400115966797,99.76439666748047,81253296.0,99.76439666748047
2017-11-08,115.93800354003906,99.14209747314453,99.82140350341797,113.31500244140625,79822896.0,113.31500244140625
2017-11-09,123.40499877929688,112.21900177001953,112.53199768066406,120.77999877929688,86864600.0,120.77999877929688
2017-11-10,121.66500091552734,101.75700378417969,121.34400177001953,105.58599853515625,84614000.0,105.58599853515625
2017-11-11,127.10600280761719,103.87799835205078,105.75,119.61599731445312,107708000.0,119.61599731445312
2017-11-12,133.6750030517578,110.61799621582031,119.59700012207031,123.85600280761719,144948000.0,123.85600280761719
2017-11-13,136.5279998779297,120.9219970703125,128.9600067138672,123.4020004272461,116200000.0,123.4020004272461
2017-11-14,124.20099639892578,118.6259994506836,123.61599731445312,122.35299682617188,53544800.0,122.35299682617188
2017-11-15,124.72200012207031,119.19200134277344,122.24099731445312,121.3740005493164,49976700.0,121.3740005493164
2017-11-16,128.08799743652344,118.50499725341797,121.24299621582031,120.30500030517578,74944096.0,120.30500030517578
2017-11-17,126.69999694824219,119.25,120.01499938964844,126.69999694824219,47127700.0,126.69999694824219
2017-11-18,135.01199340820312,123.52899932861328,126.59500122070312,130.7989959716797,62156400.0,130.7989959716797
2017-11-19,133.6179962158203,127.20800018310547,130.7209930419922,129.47900390625,42133000.0,129.47900390625
2017-11-20,140.55099487304688,128.48500061035156,129.49600219726562,135.76499938964844,59945400.0,135.76499938964844
2017-11-21,142.21400451660156,131.3719940185547,136.10499572753906,141.73800659179688,72701504.0,141.73800659179688
2017-11-22,173.44900512695312,141.13699340820312,142.08200073242188,165.9499969482422,189472000.0,165.9499969482422
2017-11-23,172.91900634765625,156.45399475097656,166.11000061035156,158.60699462890625,109392000.0,158.60699462890625
2017-11-24,162.94200134277344,156.76100158691406,158.61900329589844,160.02699279785156,69178000.0,160.02699279785156
2017-11-25,170.10400390625,159.9949951171875,159.9949951171875,168.44200134277344,64076700.0,168.44200134277344
2017-11-26,168.72000122070312,159.76300048828125,168.57200622558594,163.37399291992188,61100400.0,163.37399291992188
2017-11-27,173.39199829101562,159.947998046875,162.91600036621094,173.39199829101562,81489696.0,173.39199829101562
2017-11-28,203.2100067138672,173.17300415039062,175.34800720214844,203.2100067138672,179179008.0,203.2100067138672
2017-11-29,214.27499389648438,165.33099365234375,203.91299438476562,168.14999389648438,178828000.0,168.14999389648438
2017-11-30,195.3939971923828,156.531005859375,170.48599243164062,180.13800048828125,128112000.0,180.13800048828125
2017-12-01,191.8489990234375,169.76300048828125,179.7220001220703,190.93800354003906,70430496.0,190.93800354003906
2017-12-02,205.26400756835938,186.6840057373047,190.83399963378906,203.03399658203125,80791104.0,203.03399658203125
2017-12-03,209.08599853515625,191.2480010986328,203.36500549316406,200.05099487304688,111303000.0,200.05099487304688
2017-12-04,210.24200439453125,192.04200744628906,199.56199645996094,210.24200439453125,74534400.0,210.24200439453125
2017-12-05,272.64300537109375,208.8939971923828,211.1280059814453,269.4840087890625,352326016.0,269.4840087890625
2017-12-06,316.6679992675781,260.6109924316406,268.16400146484375,278.68499755859375,543884032.0,278.68499755859375
2017-12-07,300.3219909667969,263.1730041503906,277.86700439453125,280.8550109863281,299528000.0,280.8550109863281
2017-12-08,284.8609924316406,250.64999389648438,281.3089904785156,276.7439880371094,201496992.0,276.7439880371094
2017-12-09,281.39801025390625,250.38800048828125,277.2659912109375,262.5329895019531,161152000.0,262.5329895019531
2017-12-10,262.89898681640625,220.7689971923828,262.89898681640625,245.33299255371094,142120000.0,245.33299255371094
2017-12-11,281.0329895019531,244.14300537109375,244.9510040283203,279.66900634765625,152496992.0,279.66900634765625
2017-12-12,319.8970031738281,281.18798828125,281.4909973144531,308.0669860839844,271785984.0,308.0669860839844
2017-12-13,330.34600830078125,284.7439880371094,307.4309997558594,305.7449951171875,248583008.0,305.7449951171875
2017-12-14,335.5270080566406,301.39599609375,303.2640075683594,325.20599365234375,261052992.0,325.20599365234375
2017-12-15,326.07598876953125,296.0780029296875,325.6059875488281,312.3219909667969,163054000.0,312.3219909667969
2017-12-16,331.5429992675781,311.71099853515625,312.6099853515625,327.3210144042969,164860992.0,327.3210144042969
2017-12-17,365.2439880371094,327.2720031738281,328.0580139160156,351.37298583984375,278704992.0,351.37298583984375
2017-12-18,381.5119934082031,332.0920104980469,353.0660095214844,381.5119934082031,217306000.0,381.5119934082031
2017-12-19,406.03399658203125,346.9419860839844,381.0660095214844,377.2359924316406,317292000.0,377.2359924316406
2017-12-20,476.39801025390625,329.95001220703125,375.7139892578125,469.197998046875,498648000.0,469.197998046875
2017-12-21,470.2869873046875,390.5509948730469,470.2869873046875,417.9800109863281,354020992.0,417.9800109863281
2017-12-22,423.4219970703125,255.66799926757812,419.52899169921875,346.1130065917969,334616992.0,346.1130065917969
2017-12-23,417.6470031738281,344.3810119628906,349.7619934082031,382.03900146484375,190116992.0,382.03900146484375
2017-12-24,391.0150146484375,297.0929870605469,391.0150146484375,337.05999755859375,134675008.0,337.05999755859375
2017-12-25,365.86700439453125,323.2040100097656,339.6889953613281,360.7820129394531,119632000.0,360.7820129394531
2017-12-26,384.77099609375,357.27301025390625,361.0849914550781,381.5429992675781,161342000.0,381.5429992675781
2017-12-27,442.5950012207031,381.3030090332031,381.3030090332031,421.8489990234375,250742000.0,421.8489990234375
2017-12-28,422.5069885253906,359.4930114746094,422.5069885253906,378.90399169921875,162716992.0,378.90399169921875
2017-12-29,387.56298828125,358.0710144042969,381.3030090332031,377.3659973144531,173824992.0,377.3659973144531
2017-12-30,378.52099609375,319.6090087890625,378.52099609375,330.8039855957031,140463008.0,330.8039855957031
2017-12-31,356.7659912109375,327.4129943847656,329.00201416015625,349.0260009765625,101667000.0,349.0260009765625
2018-01-01,363.7879943847656,336.9779968261719,349.54901123046875,358.989990234375,110244000.0,358.989990234375
2018-01-02,387.7900085449219,359.05999755859375,359.05999755859375,383.4169921875,224768992.0,383.4169921875
2018-01-03,418.25799560546875,378.85699462890625,382.7439880371094,412.06298828125,180190000.0,412.06298828125
2018-01-04,419.7179870605469,383.5400085449219,414.4100036621094,403.0480041503906,166108000.0,403.0480041503906
2018-01-05,407.0350036621094,373.8919982910156,402.3840026855469,384.9360046386719,182618000.0,384.9360046386719
2018-01-06,452.77099609375,380.2139892578125,385.364990234375,452.77099609375,235391008.0,452.77099609375
2018-01-07,495.83599853515625,453.3909912109375,456.1510009765625,459.33099365234375,262443008.0,459.33099365234375
2018-01-08,469.7049865722656,357.5409851074219,458.34698486328125,405.0740051269531,220924000.0,405.0740051269531
2018-01-09,447.6050109863281,398.531005859375,403.7070007324219,413.3340148925781,522438016.0,413.3340148925781
2018-01-10,419.06500244140625,370.5199890136719,413.2489929199219,407.7409973144531,265152000.0,407.7409973144531
2018-01-11,415.89599609375,346.6940002441406,406.0840148925781,355.5920104980469,187722000.0,355.5920104980469
2018-01-12,394.7829895019531,347.322998046875,358.6159973144531,394.7829895019531,158188992.0,394.7829895019531
2018-01-13,433.34600830078125,393.0400085449219,393.0400085449219,420.0539855957031,248704992.0,420.0539855957031
2018-01-14,444.0140075683594,384.30499267578125,420.33599853515625,399.5190124511719,180678000.0,399.5190124511719
2018-01-15,444.3429870605469,392.37200927734375,396.0169982910156,414.57000732421875,264782000.0,414.57000732421875
2018-01-16,418.98699951171875,261.197998046875,415.9280090332031,320.0369873046875,283036000.0,320.0369873046875
2018-01-17,332.1189880371094,240.35699462890625,318.9320068359375,319.1860046386719,192936992.0,319.1860046386719
2018-01-18,347.114013671875,303.3500061035156,320.59698486328125,316.4679870605469,152851008.0,316.4679870605469
2018-01-19,367.9570007324219,309.53900146484375,314.1340026855469,364.6210021972656,199852000.0,364.6210021972656
2018-01-20,403.489013671875,358.77099609375,367.635009765625,383.78900146484375,240595008.0,383.78900146484375
2018-01-21,389.1109924316406,336.0119934082031,384.5320129394531,345.0790100097656,126395000.0,345.0790100097656
2018-01-22,356.0369873046875,288.7860107421875,348.9100036621094,315.89801025390625,116893000.0,315.89801025390625
2018-01-23,321.69500732421875,285.614013671875,315.30499267578125,308.46099853515625,116898000.0,308.46099853515625
2018-01-24,323.1929931640625,299.4570007324219,308.92498779296875,317.3999938964844,92263600.0,317.3999938964844
2018-01-25,327.9960021972656,306.5899963378906,322.1719970703125,317.1029968261719,76537296.0,317.1029968261719
2018-01-26,328.7799987792969,292.48199462890625,316.5950012207031,323.68499755859375,91052800.0,323.68499755859375
2018-01-27,332.82598876953125,310.44500732421875,325.30499267578125,321.3550109863281,66614100.0,321.3550109863281
2018-01-28,337.1579895019531,322.96099853515625,322.96099853515625,332.1669921875,75700896.0,332.1669921875
2018-01-29,336.6860046386719,314.04901123046875,331.7749938964844,316.62799072265625,55323000.0,316.62799072265625
2018-01-30,318.0090026855469,268.67999267578125,317.3580017089844,274.0159912109375,93182600.0,274.0159912109375
2018-01-31,284.0199890136719,265.28399658203125,274.8970031738281,272.8890075683594,67649504.0,272.8890075683594
2018-02-01,279.7829895019531,228.38699340820312,273.875,240.96499633789062,73082704.0,240.96499633789062
2018-02-02,249.2729949951172,184.93899536132812,240.8419952392578,235.6300048828125,122696000.0,235.6300048828125
2018-02-03,256.9750061035156,215.60299682617188,236.5070037841797,251.58799743652344,55887100.0,251.58799743652344
2018-02-04,257.3900146484375,214.78599548339844,251.968994140625,221.04600524902344,48981700.0,221.04600524902344
2018-02-05,221.73699951171875,167.13699340820312,219.0399932861328,179.48699951171875,77454496.0,179.48699951171875
2018-02-06,213.46099853515625,149.41099548339844,180.86700439453125,212.28900146484375,100344000.0,212.28900146484375
2018-02-07,231.25,191.85699462890625,210.73300170898438,207.27499389648438,64730900.0,207.27499389648438
2018-02-08,253.1199951171875,207.77499389648438,207.77499389648438,247.2239990234375,81312200.0,247.2239990234375
2018-02-09,260.8389892578125,233.43499755859375,247.8249969482422,260.4330139160156,77557200.0,260.4330139160156
2018-02-10,271.8240051269531,243.91299438476562,260.58599853515625,250.02999877929688,76435296.0,250.02999877929688
2018-02-11,249.44200134277344,219.22799682617188,249.44200134277344,229.48500061035156,51680100.0,229.48500061035156
2018-02-12,251.41400146484375,229.86700439453125,229.86700439453125,247.5679931640625,45760100.0,247.5679931640625
2018-02-13,248.875,230.02499389648438,247.99400329589844,234.68899536132812,46476400.0,234.68899536132812
2018-02-14,276.6619873046875,234.33700561523438,234.33700561523438,276.6619873046875,116137000.0,276.6619873046875
2018-02-15,304.7829895019531,269.3240051269531,276.08099365234375,303.2510070800781,85772704.0,303.2510070800781
2018-02-16,302.10101318359375,280.22198486328125,301.01300048828125,296.47698974609375,64320200.0,296.47698974609375
2018-02-17,334.7130126953125,293.13299560546875,295.9960021972656,325.6650085449219,134268992.0,325.6650085449219
2018-02-18,327.7699890136719,294.4159851074219,325.9590148925781,300.1180114746094,68135104.0,300.1180114746094
2018-02-19,319.7309875488281,297.64599609375,299.7040100097656,316.4939880371094,67482400.0,316.4939880371094
2018-02-20,321.72698974609375,303.78900146484375,316.9949951171875,304.39599609375,71114704.0,304.39599609375
2018-02-21,339.68701171875,287.72198486328125,302.39300537109375,322.60699462890625,169590000.0,322.60699462890625
2018-02-22,327.28399658203125,279.8039855957031,320.6300048828125,282.760009765625,103123000.0,282.760009765625
2018-02-23,299.4429931640625,269.3489990234375,280.406005859375,285.7080078125,89026304.0,285.7080078125
2018-02-24,295.489990234375,265.2309875488281,285.6759948730469,273.7900085449219,62206300.0,273.7900085449219
2018-02-25,284.03900146484375,266.260009765625,273.0329895019531,281.02301025390625,33676300.0,281.02301025390625
2018-02-26,300.3280029296875,271.4739990234375,282.2820129394531,293.6080017089844,53939200.0,293.6080017089844
2018-02-27,309.1029968261719,288.239990234375,295.0580139160156,302.5409851074219,64821400.0,302.5409851074219
2018-02-28,305.7460021972656,285.5790100097656,301.5429992675781,285.6969909667969,47981800.0,285.6969909667969
2018-03-01,315.6730041503906,284.2279968261719,286.0320129394531,314.0350036621094,62044300.0,314.0350036621094
2018-03-02,351.385986328125,310.8169860839844,313.51800537109375,344.72900390625,170634000.0,344.72900390625
2018-03-03,374.72100830078125,344.1990051269531,346.02398681640625,352.9549865722656,196022000.0,352.9549865722656
2018-03-04,369.0710144042969,338.7539978027344,351.74798583984375,368.9739990234375,123113000.0,368.9739990234375
2018-03-05,379.67999267578125,355.99200439453125,369.06298828125,373.24700927734375,130898000.0,373.24700927734375
2018-03-06,368.8890075683594,342.46600341796875,368.885009765625,346.39801025390625,93212704.0,346.39801025390625
2018-03-07,364.75201416015625,320.8529968261719,346.2409973144531,339.14801025390625,162103008.0,339.14801025390625
2018-03-08,338.1289978027344,276.9519958496094,338.1289978027344,278.6369934082031,128424000.0,278.6369934082031
2018-03-09,288.0899963378906,243.5070037841797,277.6050109863281,288.0899963378906,155072000.0,288.0899963378906
2018-03-10,295.7919921875,255.8070068359375,290.7229919433594,257.04400634765625,78431696.0,257.04400634765625
2018-03-11,287.1679992675781,248.41200256347656,256.6679992675781,282.35101318359375,73755400.0,282.35101318359375
2018-03-12,287.0899963378906,251.82699584960938,282.4330139160156,259.4219970703125,66680300.0,259.4219970703125
2018-03-13,266.35101318359375,246.19000244140625,258.2229919433594,248.0679931640625,69264496.0,248.0679931640625
2018-03-14,251.83099365234375,208.28799438476562,248.31500244140625,215.55999755859375,75383296.0,215.55999755859375
2018-03-15,225.96099853515625,198.72799682617188,215.8350067138672,213.31100463867188,75798000.0,213.31100463867188
2018-03-16,222.38099670410156,203.90499877929688,213.21299743652344,215.7030029296875,62972500.0,215.7030029296875
2018-03-17,215.843994140625,193.8990020751953,215.48800659179688,197.91299438476562,48877500.0,197.91299438476562
2018-03-18,209.63299560546875,175.07899475097656,197.42799377441406,209.63299560546875,75859904.0,209.63299560546875
2018-03-19,222.0019989013672,202.375,210.33399963378906,216.7729949951172,67314400.0,216.7729949951172
2018-03-20,233.2740020751953,206.96400451660156,217.94200134277344,223.73699951171875,60005900.0,223.73699951171875
2018-03-21,235.89999389648438,215.28500366210938,224.26300048828125,218.63299560546875,57121400.0,218.63299560546875
2018-03-22,223.6790008544922,204.90199279785156,218.55999755859375,212.7100067138672,40394500.0,212.7100067138672
2018-03-23,214.3300018310547,199.1719970703125,212.4669952392578,213.9149932861328,39365700.0,213.9149932861328
2018-03-24,217.23800659179688,208.70199584960938,215.37399291992188,209.1580047607422,24099100.0,209.1580047607422
2018-03-25,213.5399932861328,195.7845001220703,209.5530014038086,204.47949981689453,30369750.0,204.47949981689453
2018-03-26,197.9010009765625,184.5800018310547,196.8520050048828,187.92999267578125,53498800.0,187.92999267578125
2018-03-27,201.52000427246094,186.31700134277344,187.46800231933594,199.15899658203125,44833300.0,199.15899658203125
2018-03-28,200.8280029296875,174.64100646972656,199.31300354003906,176.86199951171875,53055600.0,176.86199951171875
2018-03-29,180.41299438476562,162.98899841308594,175.99899291992188,172.36300659179688,41887500.0,172.36300659179688
2018-03-30,181.9720001220703,171.53599548339844,172.5290069580078,179.55999755859375,22220300.0,179.55999755859375
2018-03-31,182.1060028076172,165.2519989013672,178.7830047607422,175.50799560546875,31024200.0,175.50799560546875
2018-04-01,181.52099609375,175.05599975585938,175.86900329589844,177.5070037841797,27927800.0,177.5070037841797
2018-04-02,191.10000610351562,177.56700134277344,177.56700134277344,189.53500366210938,36809600.0,189.53500366210938
2018-04-03,189.4720001220703,169.10000610351562,189.39500427246094,170.1009979248047,39301200.0,170.1009979248047
2018-04-04,174.8939971923828,164.80099487304688,170.0489959716797,173.3090057373047,40641000.0,173.3090057373047
2018-04-05,175.37100219726562,161.9239959716797,172.4080047607422,162.00399780273438,42452500.0,162.00399780273438
2018-04-06,172.73500061035156,162.26699829101562,162.26699829101562,170.12399291992188,30577500.0,170.12399291992188
2018-04-07,174.15199279785156,169.2989959716797,169.98899841308594,173.9709930419922,24114000.0,173.9709930419922
2018-04-08,179.13400268554688,164.26400756835938,174.05499267578125,167.06500244140625,24546500.0,167.06500244140625
2018-04-09,167.38299560546875,164.39999389648438,167.06399536132812,165.57000732421875,31208400.0,165.57000732421875
2018-04-10,169.16099548339844,164.52699279785156,165.55299377441406,169.16099548339844,41345600.0,169.16099548339844
2018-04-11,191.94400024414062,166.30299377441406,168.9219970703125,191.94400024414062,62352400.0,191.94400024414062
2018-04-12,201.17100524902344,186.77499389648438,192.0449981689453,188.86700439453125,56740700.0,188.86700439453125
2018-04-13,197.1929931640625,188.14999389648438,188.63699340820312,190.4239959716797,42979700.0,190.4239959716797
2018-04-14,203.9340057373047,190.91299438476562,190.91299438476562,200.62100219726562,50712700.0,200.62100219726562
2018-04-15,203.01199340820312,189.36199951171875,200.4969940185547,194.10000610351562,41090800.0,194.10000610351562
2018-04-16,202.06500244140625,193.45399475097656,194.41099548339844,195.75100708007812,39801200.0,195.75100708007812
2018-04-17,232.7209930419922,195.83299255371094,195.83299255371094,228.34500122070312,180248992.0,228.34500122070312
2018-04-18,239.01400756835938,225.98399353027344,228.40699768066406,238.6060028076172,89253400.0,238.6060028076172
2018-04-19,271.98199462890625,238.50799560546875,239.01400756835938,271.98199462890625,128551000.0,271.98199462890625
2018-04-20,271.4079895019531,240.0449981689453,271.4079895019531,258.1789855957031,89939200.0,258.1789855957031
2018-04-21,283.9930114746094,250.23800659179688,257.322998046875,271.302001953125,142363008.0,271.302001953125
2018-04-22,287.1130065917969,270.8080139160156,270.8080139160156,283.29998779296875,110600000.0,283.29998779296875
2018-04-23,298.07598876953125,280.2430114746094,282.1830139160156,296.0360107421875,141852000.0,296.0360107421875
2018-04-24,293.5559997558594,249.1479949951172,293.5559997558594,257.1409912109375,157435008.0,257.1409912109375
2018-04-25,277.25299072265625,250.2100067138672,258.08599853515625,268.27099609375,153394000.0,268.27099609375
2018-04-26,268.6300048828125,251.87600708007812,267.2850036621094,251.87600708007812,93178896.0,251.87600708007812
2018-04-27,265.5069885253906,251.5469970703125,251.77200317382812,261.5050048828125,84646704.0,261.5050048828125
2018-04-28,262.90899658203125,244.05499267578125,260.9110107421875,256.8710021972656,92297200.0,256.8710021972656
2018-04-29,259.0719909667969,239.08299255371094,256.34600830078125,242.45599365234375,103574000.0,242.45599365234375
2018-04-30,242.44900512695312,229.56300354003906,242.44900512695312,240.25999450683594,71420800.0,240.25999450683594
2018-05-01,252.71600341796875,238.843994140625,239.93699645996094,249.66400146484375,83039296.0,249.66400146484375
2018-05-02,257.6189880371094,242.95399475097656,249.33599853515625,245.97900390625,115162000.0,245.97900390625
2018-05-03,248.3990020751953,238.8979949951172,246.6820068359375,241.52699279785156,77875600.0,241.52699279785156
2018-05-04,245.4810028076172,239.7239990234375,241.2310028076172,240.7790069580078,73154304.0,240.7790069580078
2018-05-05,242.43899536132812,232.60499572753906,240.88499450683594,235.49099731445312,50393500.0,235.49099731445312
2018-05-06,235.84300231933594,222.7519989013672,235.74200439453125,233.0709991455078,44546500.0,233.0709991455078
2018-05-07,234.57000732421875,220.2259979248047,233.21600341796875,223.35400390625,33703600.0,223.35400390625
2018-05-08,232.47799682617188,216.9669952392578,223.822998046875,227.5189971923828,41903700.0,227.5189971923828
2018-05-09,233.27099609375,218.21200561523438,227.21400451660156,218.2220001220703,36197200.0,218.2220001220703
2018-05-10,218.47799682617188,197.6529998779297,218.47799682617188,197.74000549316406,48447300.0,197.74000549316406
2018-05-11,205.72500610351562,192.05999755859375,197.57200622558594,201.96400451660156,32938200.0,201.96400451660156
2018-05-12,213.78199768066406,202.05099487304688,202.05099487304688,209.5760040283203,32021800.0,209.5760040283203
2018-05-13,219.12100219726562,197.3300018310547,210.19000244140625,215.04299926757812,56526000.0,215.04299926757812
2018-05-14,218.8260040283203,203.04100036621094,214.68600463867188,205.1699981689453,56849200.0,205.1699981689453
2018-05-15,205.1060028076172,193.21099853515625,204.87100219726562,199.20899963378906,46385200.0,199.20899963378906
2018-05-16,204.68600463867188,192.9239959716797,199.3419952392578,192.9929962158203,44934200.0,192.9929962158203
2018-05-17,211.5330047607422,187.2449951171875,193.02200317382812,204.0489959716797,58532500.0,204.0489959716797
2018-05-18,204.20599365234375,197.19700622558594,203.61900329589844,197.57400512695312,31524400.0,197.57400512695312
2018-05-19,205.31199645996094,196.59800720214844,197.79100036621094,203.4459991455078,34040600.0,203.4459991455078
2018-05-20,203.83299255371094,194.9149932861328,203.8300018310547,198.73899841308594,34791200.0,198.73899841308594
2018-05-21,198.95199584960938,176.2729949951172,198.64199829101562,176.2729949951172,51057500.0,176.2729949951172
2018-05-22,179.5260009765625,166.3280029296875,175.8040008544922,171.54100036621094,49136900.0,171.54100036621094
2018-05-23,177.50900268554688,160.8520050048828,171.2100067138672,171.48500061035156,44489500.0,171.48500061035156
2018-05-24,173.65899658203125,162.91799926757812,171.656005859375,164.7169952392578,26129900.0,164.7169952392578
2018-05-25,168.59500122070312,162.98699951171875,164.83799743652344,164.5469970703125,17384600.0,164.5469970703125
2018-05-26,170.16600036621094,161.1739959716797,164.47000122070312,166.08200073242188,32033800.0,166.08200073242188
