Date,ZEC_High,ZEC_Low,ZEC_Open,ZEC_Close,ZEC_Volume,ZEC_AdjClose
2017-10-28,238.781005859375,224.63699340820312,231.63499450683594,234.3260040283203,59020900.0,234.3260040283203
2017-10-29,,,,,,
2017-10-30,244.41900634765625,228.99899291992188,233.63099670410156,241.2220001220703,50794000.0,241.2220001220703
2017-10-31,239.9290008544922,231.71499633789062,239.85899353027344,233.00799560546875,38363600.0,233.00799560546875
2017-11-01,233.92599487304688,220.32400512695312,233.92599487304688,222.41299438476562,47917100.0,222.41299438476562
2017-11-02,224.14700317382812,212.09300231933594,222.91200256347656,218.16200256347656,47381200.0,218.16200256347656
2017-11-03,240.38999938964844,216.4499969482422,217.8780059814453,232.6320037841797,48622200.0,232.6320037841797
2017-11-04,234.50999450683594,224.81199645996094,232.63499450683594,230.39199829101562,36530200.0,230.39199829101562
2017-11-05,232.76699829101562,224.33700561523438,230.32000732421875,225.35499572753906,38159100.0,225.35499572753906
2017-11-06,236.3419952392578,222.34100341796875,225.64700317382812,228.69500732421875,47873100.0,228.69500732421875
2017-11-07,245.0229949951172,228.26600646972656,228.75100708007812,240.86900329589844,55446200.0,240.86900329589844
2017-11-08,252.34800720214844,238.25900268554688,240.13400268554688,250.60499572753906,60804200.0,250.60499572753906
2017-11-09,270.177001953125,244.14300537109375,250.55299377441406,261.9989929199219,86573400.0,261.9989929199219
2017-11-10,272.75799560546875,231.58200073242188,261.9549865722656,237.88299560546875,78740400.0,237.88299560546875
2017-11-11,269.7170104980469,236.2449951171875,238.16200256347656,253.5989990234375,68016096.0,253.5989990234375
2017-11-12,288.6709899902344,231.67799377441406,253.625,288.6709899902344,119639000.0,288.6709899902344
2017-11-13,298.7340087890625,258.3290100097656,298.7340087890625,265.4530029296875,115940000.0,265.4530029296875
2017-11-14,275.89300537109375,263.6449890136719,265.57598876953125,271.4389953613281,52265100.0,271.4389953613281
2017-11-15,297.91900634765625,271.17401123046875,271.17401123046875,290.56500244140625,89937200.0,290.56500244140625
2017-11-16,320.9460144042969,288.49798583984375,290.24798583984375,294.9079895019531,173976000.0,294.9079895019531
2017-11-17,294.7590026855469,283.97601318359375,293.3940124511719,291.1889953613281,56387900.0,291.1889953613281
2017-11-18,304.7919921875,287.20098876953125,290.8330078125,298.14599609375,61087000.0,298.14599609375
2017-11-19,302.593994140625,294.5060119628906,298.2229919433594,299.3330078125,53157100.0,299.3330078125
2017-11-20,304.2640075683594,296.3590087890625,299.3190002441406,302.1659851074219,55245200.0,302.1659851074219
2017-11-21,307.82501220703125,281.8450012207031,301.8680114746094,290.6369934082031,82637904.0,290.6369934082031
2017-11-22,321.27899169921875,290.8909912109375,290.8909912109375,319.73199462890625,139324992.0,319.73199462890625
2017-11-23,320.5419921875,303.1619873046875,319.4549865722656,311.5509948730469,102568000.0,311.5509948730469
2017-11-24,351.5,301.5589904785156,310.44000244140625,346.364013671875,153182000.0,346.364013671875
2017-11-25,359.8599853515625,336.83599853515625,348.5929870605469,344.6990051269531,120059000.0,344.6990051269531
2017-11-26,346.7959899902344,333.7080078125,344.8330078125,340.1440124511719,81416400.0,340.1440124511719
2017-11-27,347.5119934082031,332.85400390625,340.1839904785156,347.5119934082031,90891200.0,347.5119934082031
2017-11-28,375.4150085449219,346.12200927734375,347.656005859375,371.2430114746094,127136000.0,371.2430114746094
2017-11-29,380.57501220703125,300.72601318359375,371.1730041503906,306.0679931640625,157702000.0,306.0679931640625
2017-11-30,330.77899169921875,267.6969909667969,309.4230041503906,308.4859924316406,93494200.0,308.4859924316406
2017-12-01,338.11199951171875,292.6319885253906,306.19000244140625,335.98199462890625,78854200.0,335.98199462890625
2017-12-02,342.7250061035156,320.1099853515625,335.3840026855469,329.302001953125,63555100.0,329.302001953125
2017-12-03,341.83599853515625,311.2699890136719,329.52899169921875,322.80999755859375,85387904.0,322.80999755859375
2017-12-04,333.385986328125,316.0220031738281,323.0820007324219,330.510009765625,61649200.0,330.510009765625
2017-12-05,331.0450134277344,319.00299072265625,330.9630126953125,323.3919982910156,72757600.0,323.3919982910156
2017-12-06,372.85198974609375,319.57501220703125,322.9150085449219,338.87200927734375,206504000.0,338.87200927734375
2017-12-07,341.7969970703125,301.8689880371094,339.8659973144531,308.3940124511719,125668000.0,308.3940124511719
2017-12-08,339.9880065917969,295.01800537109375,308.0400085449219,328.07501220703125,127793000.0,328.07501220703125
2017-12-09,353.35400390625,309.2460021972656,327.78399658203125,316.62799072265625,132799000.0,316.62799072265625
2017-12-10,321.5469970703125,288.4010009765625,317.2770080566406,291.0950012207031,107504000.0,291.0950012207031
2017-12-11,323.3559875488281,284.7030029296875,290.02899169921875,319.9599914550781,115200000.0,319.9599914550781
2017-12-12,379.1159973144531,320.552001953125,320.552001953125,373.02899169921875,191288000.0,373.02899169921875
2017-12-13,437.2430114746094,356.1189880371094,372.13299560546875,414.6889953613281,265914000.0,414.6889953613281
2017-12-14,529.7680053710938,415.4960021972656,416.4079895019531,510.9100036621094,423032992.0,510.9100036621094
2017-12-15,510.8169860839844,423.7340087890625,510.8169860839844,467.14599609375,220484000.0,467.14599609375
2017-12-16,498.3349914550781,459.9150085449219,469.39300537109375,469.6449890136719,150140000.0,469.6449890136719
2017-12-17,561.9949951171875,470.3580017089844,471.6310119628906,537.1829833984375,305008000.0,537.1829833984375
2017-12-18,600.68798828125,497.3139953613281,538.4450073242188,596.1640014648438,348896992.0,596.1640014648438
2017-12-19,635.5499877929688,560.39501953125,595.7869873046875,613.9149780273438,287416992.0,613.9149780273438
2017-12-20,740.68701171875,555.8070068359375,613.2919921875,675.5540161132812,305316000.0,675.5540161132812
2017-12-21,743.958984375,622.9229736328125,674.6580200195312,651.4879760742188,279558016.0,651.4879760742188
2017-12-22,656.02197265625,381.4750061035156,652.9229736328125,536.6829833984375,351520992.0,536.6829833984375
2017-12-23,637.2440185546875,498.7690124511719,542.1859741210938,594.614990234375,231311008.0,594.614990234375
2017-12-24,595.385986328125,449.03399658203125,595.385986328125,532.5020141601562,142136000.0,532.5020141601562
2017-12-25,575.1599731445312,511.0260009765625,536.1270141601562,558.8359985351562,139364992.0,558.8359985351562
2017-12-26,573.9840087890625,551.843994140625,559.9990234375,573.9840087890625,139396992.0,573.9840087890625
2017-12-27,590.1630249023438,540.6170043945312,574.1630249023438,554.072998046875,143216992.0,554.072998046875
2017-12-28,560.1209716796875,490.39801025390625,552.5759887695312,507.2650146484375,129796000.0,507.2650146484375
2017-12-29,601.4979858398438,483.989013671875,507.9700012207031,571.8989868164062,227427008.0,571.8989868164062
2017-12-30,574.0999755859375,478.6600036621094,574.0999755859375,486.4549865722656,143776000.0,486.4549865722656
2017-12-31,516.3599853515625,478.625,482.8190002441406,505.510986328125,95277104.0,505.510986328125
2018-01-01,621.68798828125,489.34100341796875,508.0010070800781,577.1929931640625,234555008.0,577.1929931640625
2018-01-02,624.968017578125,576.0009765625,578.0759887695312,583.5059814453125,207114000.0,583.5059814453125
2018-01-03,593.6740112304688,561.5809936523438,581.2930297851562,581.8889770507812,152736000.0,581.8889770507812
2018-01-04,601.9949951171875,539.10400390625,583.0809936523438,595.1900024414062,166095008.0,595.1900024414062
2018-01-05,606.1069946289062,573.8319702148438,590.8679809570312,588.85498046875,158978000.0,588.85498046875
2018-01-06,780.8350219726562,578.6890258789062,587.9110107421875,764.2570190429688,305643008.0,764.2570190429688
2018-01-07,955.2650146484375,750.3900146484375,756.3720092773438,880.760986328125,542980992.0,880.760986328125
2018-01-08,896.281005859375,601.8729858398438,884.27197265625,695.4920043945312,282955008.0,695.4920043945312
2018-01-09,723.2869873046875,644.0570068359375,693.2410278320312,672.7839965820312,213920992.0,672.7839965820312
2018-01-10,728.4550170898438,630.1420288085938,672.3939819335938,721.4019775390625,245168000.0,721.4019775390625
2018-01-11,729.0120239257812,609.4559936523438,719.10400390625,646.5980224609375,221531008.0,646.5980224609375
2018-01-12,719.5670166015625,622.2860107421875,651.177001953125,700.8090209960938,185898000.0,700.8090209960938
2018-01-13,721.625,693.4769897460938,703.7570190429688,701.5830078125,151404992.0,701.5830078125
2018-01-14,720.0349731445312,652.3900146484375,701.8469848632812,675.7559814453125,142911008.0,675.7559814453125
2018-01-15,685.822998046875,627.9940185546875,671.7319946289062,627.9940185546875,157346000.0,627.9940185546875
2018-01-16,685.6840209960938,460.10198974609375,627.1430053710938,513.6589965820312,283879008.0,513.6589965820312
2018-01-17,528.8280029296875,397.9750061035156,509.26800537109375,496.8169860839844,171892000.0,496.8169860839844
2018-01-18,540.8900146484375,484.21099853515625,497.6780090332031,490.0830078125,128385000.0,490.0830078125
2018-01-19,553.1179809570312,482.9110107421875,486.5929870605469,524.3369750976562,163175008.0,524.3369750976562
2018-01-20,565.22802734375,518.5609741210938,528.864013671875,557.5989990234375,126555000.0,557.5989990234375
2018-01-21,561.8079833984375,479.2959899902344,559.7239990234375,487.01800537109375,94691696.0,487.01800537109375
2018-01-22,507.23199462890625,416.3039855957031,492.5539855957031,446.7919921875,78727104.0,446.7919921875
2018-01-23,468.7239990234375,406.74798583984375,446.39898681640625,442.00201416015625,79187400.0,442.00201416015625
2018-01-24,465.2659912109375,428.2829895019531,442.1199951171875,451.72900390625,78432400.0,451.72900390625
2018-01-25,475.45599365234375,451.968994140625,457.5849914550781,472.9729919433594,85020800.0,472.9729919433594
2018-01-26,491.46600341796875,429.6470031738281,473.6839904785156,456.9440002441406,87992704.0,456.9440002441406
2018-01-27,465.7799987792969,437.0840148925781,456.531005859375,451.6940002441406,71220400.0,451.6940002441406
2018-01-28,476.90899658203125,453.468994140625,453.468994140625,471.98699951171875,74527600.0,471.98699951171875
2018-01-29,476.6419982910156,443.1419982910156,471.4339904785156,448.614990234375,75045800.0,448.614990234375
2018-01-30,448.9219970703125,381.4469909667969,448.9219970703125,383.4739990234375,77962096.0,383.4739990234375
2018-01-31,398.2659912109375,362.59600830078125,383.864990234375,397.8819885253906,77064800.0,397.8819885253906
2018-02-01,409.4010009765625,367.0899963378906,399.25799560546875,400.7430114746094,117572000.0,400.7430114746094
2018-02-02,398.8290100097656,306.52899169921875,398.8290100097656,383.54998779296875,113633000.0,383.54998779296875
2018-02-03,405.0320129394531,345.6629943847656,384.5060119628906,388.5459899902344,53483300.0,388.5459899902344
2018-02-04,404.0989990234375,333.9939880371094,388.7250061035156,346.9119873046875,45202600.0,346.9119873046875
2018-02-05,349.3580017089844,281.135986328125,343.0199890136719,303.6050109863281,56414800.0,303.6050109863281
2018-02-06,375.3919982910156,262.30499267578125,307.34600830078125,372.385009765625,140867008.0,372.385009765625
2018-02-07,391.05499267578125,327.843994140625,368.75299072265625,354.34698486328125,95854600.0,354.34698486328125
2018-02-08,437.8340148925781,355.68701171875,355.68701171875,435.91400146484375,113216000.0,435.91400146484375
2018-02-09,476.1180114746094,401.4259948730469,437.0979919433594,475.72100830078125,109467000.0,475.72100830078125
2018-02-10,511.75,460.0889892578125,475.0979919433594,483.41900634765625,124973000.0,483.41900634765625
2018-02-11,482.73199462890625,412.9219970703125,482.73199462890625,434.1579895019531,87156000.0,434.1579895019531
2018-02-12,472.45599365234375,436.6619873046875,436.6619873046875,462.239990234375,73819904.0,462.239990234375
2018-02-13,463.2430114746094,432.7229919433594,462.0369873046875,447.1319885253906,69848496.0,447.1319885253906
2018-02-14,485.37298583984375,445.5220031738281,445.5220031738281,483.7919921875,95177000.0,483.7919921875
2018-02-15,489.5379943847656,465.38299560546875,483.8269958496094,486.7489929199219,91880096.0,486.7489929199219
2018-02-16,495.6629943847656,465.9830017089844,484.1889953613281,481.5199890136719,81125600.0,481.5199890136719
2018-02-17,495.78399658203125,475.5799865722656,480.4289855957031,490.8399963378906,89428000.0,490.8399963378906
2018-02-18,492.31201171875,447.4309997558594,491.6109924316406,451.0220031738281,75407696.0,451.0220031738281
2018-02-19,486.8429870605469,447.0429992675781,449.5169982910156,472.9729919433594,89904704.0,472.9729919433594
2018-02-20,482.5299987792969,436.71600341796875,474.2430114746094,438.5660095214844,92509400.0,438.5660095214844
2018-02-21,463.4219970703125,418.2619934082031,438.74700927734375,434.8009948730469,98094200.0,434.8009948730469
2018-02-22,449.3479919433594,396.5299987792969,441.60699462890625,397.78900146484375,70323104.0,397.78900146484375
2018-02-23,424.3210144042969,382.6759948730469,396.8420104980469,416.322998046875,65084700.0,416.322998046875
2018-02-24,423.3009948730469,379.89599609375,415.3500061035156,392.281005859375,57684200.0,392.281005859375
2018-02-25,396.7820129394531,382.1709899902344,391.60101318359375,391.24798583984375,50147900.0,391.24798583984375
2018-02-26,414.697998046875,384.44000244140625,391.6510009765625,404.2380065917969,56278600.0,404.2380065917969
2018-02-27,418.3999938964844,400.1960144042969,405.0530090332031,408.96600341796875,44954300.0,408.96600341796875
2018-02-28,416.71099853515625,382.0329895019531,408.5159912109375,382.0329895019531,53379100.0,382.0329895019531
2018-03-01,402.4230041503906,381.2380065917969,382.6199951171875,400.27899169921875,44341900.0,400.27899169921875
2018-03-02,402.18798828125,375.41900634765625,399.4259948730469,387.843994140625,54698000.0,387.843994140625
2018-03-03,406.2239990234375,382.6090087890625,387.02398681640625,387.6669921875,61064800.0,387.6669921875
2018-03-04,409.2909851074219,384.09698486328125,386.9230041503906,409.2909851074219,63635000.0,409.2909851074219
2018-03-05,409.7669982910156,391.87200927734375,408.781005859375,391.87200927734375,57656400.0,391.87200927734375
2018-03-06,392.3949890136719,376.9320068359375,392.3949890136719,384.4320068359375,57546200.0,384.4320068359375
2018-03-07,386.9960021972656,332.4809875488281,384.2120056152344,347.5790100097656,59469300.0,347.5790100097656
2018-03-08,350.4729919433594,315.5379943847656,347.6809997558594,318.38800048828125,57779600.0,318.38800048828125
2018-03-09,320.2539978027344,282.47900390625,316.9639892578125,310.9469909667969,75390496.0,310.9469909667969
2018-03-10,318.7309875488281,286.8370056152344,310.8869934082031,288.5069885253906,51613200.0,288.5069885253906
2018-03-11,318.3580017089844,278.9540100097656,287.67999267578125,309.6990051269531,55436800.0,309.6990051269531
2018-03-12,314.98199462890625,280.2070007324219,308.760009765625,291.6860046386719,51763700.0,291.6860046386719
2018-03-13,301.76800537109375,279.9909973144531,290.4440002441406,284.3659973144531,46337600.0,284.3659973144531
2018-03-14,289.2409973144531,246.13400268554688,284.5459899902344,250.68499755859375,52691100.0,250.68499755859375
2018-03-15,253.66900634765625,233.76499938964844,250.2530059814453,242.99099731445312,45521300.0,242.99099731445312
2018-03-16,247.6199951171875,233.7480010986328,243.08299255371094,236.75100708007812,43510900.0,236.75100708007812
2018-03-17,236.82200622558594,219.42599487304688,236.82200622558594,220.48300170898438,41086300.0,220.48300170898438
2018-03-18,247.40199279785156,204.00599670410156,220.19000244140625,244.38099670410156,59834200.0,244.38099670410156
2018-03-19,252.6179962158203,228.65899658203125,244.59100341796875,252.6179962158203,58323800.0,252.6179962158203
2018-03-20,267.0979919433594,237.7310028076172,255.7469940185547,259.2380065917969,54027600.0,259.2380065917969
2018-03-21,280.6929931640625,254.87899780273438,259.760009765625,260.0679931640625,69577104.0,260.0679931640625
2018-03-22,268.5660095214844,239.19700622558594,260.54998779296875,249.26100158691406,49773700.0,249.26100158691406
2018-03-23,256.8659973144531,231.01400756835938,249.54100036621094,256.8659973144531,49636800.0,256.8659973144531
2018-03-24,259.43499755859375,242.5019989013672,259.43499755859375,243.33399963378906,44876000.0,243.33399963378906
2018-03-25,242.24749755859375,225.27850341796875,239.84500122070312,232.35449981689453,46920250.0,232.35449981689453
2018-03-26,229.5540008544922,210.16700744628906,225.947998046875,216.3509979248047,46729300.0,216.3509979248047
2018-03-27,220.6529998779297,209.43699645996094,216.2310028076172,210.86300659179688,65786200.0,210.86300659179688
2018-03-28,211.47999572753906,185.9759979248047,210.90899658203125,186.8280029296875,55324500.0,186.8280029296875
2018-03-29,197.6580047607422,183.447998046875,186.3719940185547,189.89300537109375,44308900.0,189.89300537109375
2018-03-30,197.43899536132812,185.53500366210938,189.8679962158203,185.53500366210938,46055900.0,185.53500366210938
2018-03-31,191.7830047607422,174.96099853515625,185.62600708007812,182.47799682617188,44314700.0,182.47799682617188
2018-04-01,200.9600067138672,181.81399536132812,183.07200622558594,193.88999938964844,44433600.0,193.88999938964844
2018-04-02,208.67300415039062,193.32400512695312,194.0659942626953,206.1820068359375,48698900.0,206.1820068359375
2018-04-03,206.23399353027344,182.03700256347656,206.06399536132812,183.40499877929688,38157200.0,183.40499877929688
2018-04-04,186.71299743652344,178.75999450683594,183.48500061035156,184.6060028076172,36531300.0,184.6060028076172
2018-04-05,184.77699279785156,174.49200439453125,183.4149932861328,175.63299560546875,32598900.0,175.63299560546875
2018-04-06,184.66200256347656,174.84500122070312,175.39300537109375,181.8070068359375,34326500.0,181.8070068359375
2018-04-07,185.3000030517578,180.4980010986328,181.6999969482422,183.89999389648438,28660200.0,183.89999389648438
2018-04-08,188.63600158691406,174.98599243164062,184.2239990234375,177.406005859375,33855700.0,177.406005859375
2018-04-09,180.7689971923828,174.96800231933594,177.75,179.7220001220703,33315100.0,179.7220001220703
2018-04-10,184.7790069580078,179.38299560546875,179.94400024414062,184.7790069580078,41436000.0,184.7790069580078
2018-04-11,217.0050048828125,183.6739959716797,185.3979949951172,216.4149932861328,63825600.0,216.4149932861328
2018-04-12,242.0019989013672,212.34300231933594,216.30999755859375,228.13600158691406,71798000.0,228.13600158691406
2018-04-13,238.36000061035156,219.6840057373047,228.35400390625,222.03500366210938,53766200.0,222.03500366210938
2018-04-14,234.4429931640625,222.6540069580078,222.6540069580078,232.17799377441406,50127300.0,232.17799377441406
2018-04-15,234.29200744628906,218.73199462890625,232.4320068359375,225.45799255371094,50850200.0,225.45799255371094
2018-04-16,227.9929962158203,220.5709991455078,225.56399536132812,221.9340057373047,50375200.0,221.9340057373047
2018-04-17,248.78399658203125,221.8800048828125,221.8800048828125,247.88099670410156,72614496.0,247.88099670410156
2018-04-18,264.5350036621094,241.13900756835938,247.95599365234375,263.8590087890625,70313696.0,263.8590087890625
2018-04-19,285.3789978027344,256.0710144042969,263.1300048828125,281.97698974609375,80577504.0,281.97698974609375
2018-04-20,282.50299072265625,256.3810119628906,281.8009948730469,270.6409912109375,65454300.0,270.6409912109375
2018-04-21,280.593994140625,264.6719970703125,270.1650085449219,272.32000732421875,61057600.0,272.32000732421875
2018-04-22,297.6929931640625,270.27398681640625,272.2659912109375,297.625,79506600.0,297.625
2018-04-23,327.4840087890625,298.177001953125,298.177001953125,319.6619873046875,99571800.0,319.6619873046875
2018-04-24,318.39801025390625,267.5469970703125,318.39801025390625,283.5989990234375,86984896.0,283.5989990234375
2018-04-25,302.85198974609375,274.7430114746094,284.47698974609375,302.85198974609375,67863400.0,302.85198974609375
2018-04-26,303.43701171875,281.53399658203125,303.43701171875,283.36700439453125,61549400.0,283.36700439453125
2018-04-27,298.50201416015625,282.62701416015625,282.62701416015625,296.6159973144531,55599300.0,296.6159973144531
2018-04-28,302.5060119628906,285.0140075683594,296.56500244140625,293.760986328125,63386900.0,293.760986328125
2018-04-29,296.53399658203125,284.17498779296875,293.4830017089844,285.1449890136719,67256896.0,285.1449890136719
2018-04-30,290.49200439453125,271.51300048828125,285.4309997558594,290.49200439453125,66730800.0,290.49200439453125
2018-05-01,294.8190002441406,285.76800537109375,290.27899169921875,293.3710021972656,60618000.0,293.3710021972656
2018-05-02,311.5119934082031,291.9729919433594,292.9169921875,308.4169921875,77706896.0,308.4169921875
2018-05-03,308.7510070800781,294.5270080566406,308.7510070800781,296.927001953125,61999900.0,296.927001953125
2018-05-04,309.6619873046875,296.7409973144531,296.7409973144531,306.29901123046875,61409500.0,306.29901123046875
2018-05-05,310.0379943847656,288.322998046875,306.63800048828125,291.2349853515625,59462900.0,291.2349853515625
2018-05-06,292.14300537109375,272.5270080566406,291.4410095214844,281.3479919433594,58105400.0,281.3479919433594
2018-05-07,290.59100341796875,273.125,281.34698486328125,275.21099853515625,53964300.0,275.21099853515625
2018-05-08,277.24798583984375,265.84698486328125,275.34600830078125,275.9549865722656,49023000.0,275.9549865722656
2018-05-09,287.7040100097656,264.1090087890625,276.50201416015625,264.1090087890625,54034000.0,264.1090087890625
2018-05-10,263.6390075683594,238.218994140625,263.6390075683594,238.82899475097656,58885700.0,238.82899475097656
2018-05-11,253.0469970703125,230.33700561523438,238.6699981689453,245.64500427246094,38966000.0,245.64500427246094
2018-05-12,263.031005859375,243.79299926757812,245.58299255371094,260.8420104980469,28585200.0,260.8420104980469
2018-05-13,349.5610046386719,246.85299682617188,261.0769958496094,312.0159912109375,293688000.0,312.0159912109375
2018-05-14,386.3999938964844,310.89898681640625,312.239990234375,355.4700012207031,419545984.0,355.4700012207031
2018-05-15,378.6260070800781,327.656005859375,354.3900146484375,366.85198974609375,298528992.0,366.85198974609375
2018-05-16,368.8450012207031,312.57000732421875,367.94500732421875,315.93499755859375,134332992.0,315.93499755859375
2018-05-17,365.6940002441406,306.06500244140625,315.6839904785156,358.8139953613281,235260992.0,358.8139953613281
2018-05-18,377.69500732421875,343.3800048828125,359.3340148925781,345.19500732421875,154256992.0,345.19500732421875
2018-05-19,357.9389953613281,340.0480041503906,344.8580017089844,352.18499755859375,125868000.0,352.18499755859375
2018-05-20,352.64599609375,326.8349914550781,351.8599853515625,329.4700012207031,89672200.0,329.4700012207031
2018-05-21,346.8659973144531,312.14599609375,330.260986328125,314.88299560546875,142211008.0,314.88299560546875
2018-05-22,333.0320129394531,282.010986328125,314.2820129394531,288.72698974609375,142578000.0,288.72698974609375
2018-05-23,300.79400634765625,272.5790100097656,287.2349853515625,294.9809875488281,106695000.0,294.9809875488281
2018-05-24,298.5570068359375,275.7959899902344,298.02398681640625,286.22900390625,68341504.0,286.22900390625
2018-05-25,286.9580078125,270.2090148925781,283.34600830078125,277.19000244140625,62077600.0,277.19000244140625
2018-05-26,276.85699462890625,258.29400634765625,274.9779968261719,261.3500061035156,57269700.0,261.3500061035156
2018-05-27,269.1440124511719,221.22799682617188,263.15399169921875,228.76300048828125,77346896.0,228.76300048828125
