Date,BSV_High,BSV_Low,BSV_Open,BSV_Close,BSV_Volume,BSV_AdjClose
2018-12-18,85.1101303100586,77.32386016845703,81.75282287597656,84.6118392944336,112996794.0,84.6118392944336
2018-12-19,96.96793365478516,82.73616790771484,84.4066390991211,86.51200866699219,188633838.0,86.51200866699219
2018-12-20,119.51566314697266,85.11631774902344,85.49822235107422,112.030029296875,424270497.0,112.030029296875
2018-12-21,134.58787536621094,103.09371185302734,110.21671295166016,108.41864013671875,492080721.0,108.41864013671875
2018-12-22,114.73332214355469,102.49443054199219,109.33136749267578,109.0893783569336,207087564.0,109.0893783569336
2018-12-23,113.85374450683594,105.30731201171875,108.98458099365234,106.97122192382812,168248047.0,106.97122192382812
2018-12-24,113.25111389160156,101.47815704345703,107.40235900878906,102.46221923828125,168359714.0,102.46221923828125
2018-12-25,102.55119323730469,90.2860107421875,102.55119323730469,93.45499420166016,146914405.0,93.45499420166016
2018-12-26,98.88749694824219,91.46649932861328,93.3686752319336,94.51141357421875,118701099.0,94.51141357421875
2018-12-27,98.44731903076172,84.59296417236328,94.79542541503906,84.87197875976562,92318856.0,84.87197875976562
2018-12-28,94.49727630615234,82.70030212402344,85.27572631835938,93.63550567626953,113487961.0,93.63550567626953
2018-12-29,94.09813690185547,89.42781829833984,94.09813690185547,89.42781829833984,75204687.0,89.42781829833984
2018-12-30,90.21086883544922,87.79936981201172,89.57188415527344,88.56031799316406,57931119.0,88.56031799316406
2018-12-31,88.75263214111328,84.89911651611328,88.75263214111328,84.95630645751953,52690384.0,84.95630645751953
2019-01-01,95.24066162109375,84.69229125976562,84.78556823730469,92.14231872558594,108083721.0,92.14231872558594
2019-01-02,95.7871322631836,90.3228530883789,92.54141998291016,94.8837661743164,94042085.0,94.8837661743164
2019-01-03,96.27689361572266,87.35235595703125,95.23699188232422,88.64332580566406,75308623.0,88.64332580566406
2019-01-04,90.07243347167969,85.7352066040039,88.27017211914062,87.64524841308594,66629980.0,87.64524841308594
2019-01-05,91.80607604980469,86.98387908935547,87.48159790039062,88.52013397216797,66121035.0,88.52013397216797
2019-01-06,91.6726303100586,87.23430633544922,88.42558288574219,90.37570190429688,57596543.0,90.37570190429688
2019-01-07,90.53701782226562,88.01998138427734,90.16503143310547,88.78430938720703,44587533.0,88.78430938720703
2019-01-08,89.524169921875,86.8529052734375,88.95458221435547,87.57784271240234,54825087.0,87.57784271240234
2019-01-09,88.09657287597656,86.69998931884766,87.6833724975586,87.04032135009766,44904722.0,87.04032135009766
2019-01-10,89.79031372070312,75.1017074584961,87.1030044555664,75.91951751708984,100285980.0,75.91951751708984
2019-01-11,76.0287857055664,73.43364715576172,75.59527587890625,75.0285873413086,73534881.0,75.0285873413086
2019-01-12,84.98070526123047,75.05068969726562,75.05068969726562,82.79888916015625,176584499.0,82.79888916015625
2019-01-13,87.8926773071289,75.20513916015625,82.8058090209961,77.44318389892578,134938585.0,77.44318389892578
2019-01-14,81.4769515991211,76.412353515625,78.99817657470703,80.36785125732422,87682393.0,80.36785125732422
2019-01-15,81.61741638183594,76.7171401977539,80.43505859375,77.44013977050781,61102447.0,77.44013977050781
2019-01-16,79.37362670898438,76.87271881103516,77.43059539794922,78.19503784179688,66358792.0,78.19503784179688
2019-01-17,78.28844451904297,76.49771118164062,78.12467956542969,78.05489349365234,62380870.0,78.05489349365234
2019-01-18,77.90496826171875,75.42603302001953,77.90496826171875,75.96495819091797,59556650.0,75.96495819091797
2019-01-19,77.86560821533203,75.78472137451172,76.12679290771484,77.53108978271484,57607818.0,77.53108978271484
2019-01-20,77.42483520507812,74.64818572998047,77.42483520507812,75.34282684326172,57177839.0,75.34282684326172
2019-01-21,76.99463653564453,74.43959045410156,75.44026947021484,75.00953674316406,54569897.0,75.00953674316406
2019-01-22,76.75685119628906,73.33631896972656,75.01875305175781,75.92505645751953,60200752.0,75.92505645751953
2019-01-23,76.54320526123047,75.14847564697266,75.91741180419922,75.53712463378906,57199065.0,75.53712463378906
2019-01-24,75.67604064941406,74.0955581665039,75.57713317871094,74.52320861816406,57765740.0,74.52320861816406
2019-01-25,76.25634002685547,73.99006652832031,74.69496154785156,74.73625946044922,62356147.0,74.73625946044922
2019-01-26,75.44194030761719,73.74459838867188,74.83116912841797,73.97471618652344,48715609.0,73.97471618652344
2019-01-27,74.1363525390625,71.64480590820312,74.04559326171875,71.82894897460938,56898464.0,71.82894897460938
2019-01-28,71.87930297851562,62.657264709472656,71.87930297851562,64.99356079101562,88068769.0,64.99356079101562
2019-01-29,65.81678009033203,61.98493957519531,65.0004653930664,63.54367446899414,86525991.0,63.54367446899414
2019-01-30,68.06768035888672,63.06752395629883,63.52341079711914,66.37735748291016,90454423.0,66.37735748291016
2019-01-31,67.3044204711914,62.990570068359375,66.2894058227539,63.9759521484375,76607875.0,63.9759521484375
2019-02-01,65.0291748046875,63.38142013549805,64.0629653930664,64.34941864013672,66405205.0,64.34941864013672
2019-02-02,66.0228500366211,64.13507843017578,64.23390197753906,65.7507095336914,67771998.0,65.7507095336914
2019-02-03,65.6658935546875,63.5191764831543,65.65081024169922,63.71969985961914,58052365.0,63.71969985961914
2019-02-04,64.22350311279297,62.850772857666016,63.870086669921875,63.00328063964844,49250475.0,63.00328063964844
2019-02-05,62.99195861816406,60.57122039794922,62.85504150390625,60.93704605102539,48771767.0,60.93704605102539
2019-02-06,67.71285247802734,57.51321792602539,61.25613021850586,62.88685607910156,146371619.0,62.88685607910156
2019-02-07,65.87168884277344,61.10201644897461,62.50761413574219,62.5038948059082,92434471.0,62.5038948059082
2019-02-08,68.16730499267578,61.50225830078125,62.47726821899414,67.34107208251953,94084306.0,67.34107208251953
2019-02-09,67.5173568725586,65.43411254882812,67.41019439697266,66.08634185791016,72906743.0,66.08634185791016
2019-02-10,66.61217498779297,63.802947998046875,66.0081787109375,66.61217498779297,80275617.0,66.61217498779297
2019-02-11,66.89215850830078,64.9701156616211,66.75550079345703,64.97512817382812,71458349.0,64.97512817382812
2019-02-12,66.27930450439453,64.30397033691406,64.92506408691406,65.50086975097656,64185736.0,65.50086975097656
2019-02-13,66.05415344238281,64.4391098022461,65.59579467773438,64.55147552490234,59144580.0,64.55147552490234
2019-02-14,64.75641632080078,62.69087219238281,64.54012298583984,62.6961669921875,59115294.0,62.6961669921875
2019-02-15,63.549766540527344,62.027587890625,62.707664489746094,62.40342712402344,69091467.0,62.40342712402344
2019-02-16,63.139007568359375,62.06864929199219,62.34933853149414,62.293975830078125,71658497.0,62.293975830078125
2019-02-17,63.487144470214844,61.77266311645508,62.298065185546875,62.86761474609375,83425628.0,62.86761474609375
2019-02-18,69.95568084716797,63.19701385498047,63.4488639831543,67.6452865600586,172847783.0,67.6452865600586
2019-02-19,70.69256591796875,67.09065246582031,67.69963073730469,67.09065246582031,137410469.0,67.09065246582031
2019-02-20,67.9676513671875,65.65380096435547,67.07139587402344,67.50337219238281,102500845.0,67.50337219238281
2019-02-21,67.96226501464844,64.92512512207031,67.51063537597656,65.39036560058594,84290326.0,65.39036560058594
2019-02-22,66.32710266113281,64.79740905761719,65.31517791748047,65.95569610595703,73661306.0,65.95569610595703
2019-02-23,68.7364730834961,65.1704330444336,65.84420013427734,68.7364730834961,93440728.0,68.7364730834961
2019-02-24,69.8598403930664,60.71668243408203,69.1195297241211,61.2014045715332,132163469.0,61.2014045715332
2019-02-25,71.71314239501953,61.17162322998047,61.23319625854492,68.3873291015625,189035735.0,68.3873291015625
2019-02-26,75.90338134765625,68.32328033447266,68.32328033447266,74.5801010131836,224567303.0,74.5801010131836
2019-02-27,74.4747085571289,66.62653350830078,74.4747085571289,67.85826873779297,122067413.0,67.85826873779297
2019-02-28,69.4697494506836,66.54719543457031,67.81922149658203,67.31566619873047,94004768.0,67.31566619873047
2019-03-01,68.61669921875,66.59049987792969,67.25029754638672,66.99598693847656,79611503.0,66.99598693847656
2019-03-02,67.4109115600586,66.34318542480469,66.86260986328125,66.91291046142578,70341089.0,66.91291046142578
2019-03-03,67.23736572265625,65.22164916992188,66.90524291992188,65.4133071899414,77359163.0,65.4133071899414
2019-03-04,65.54387664794922,62.98381423950195,65.3300552368164,63.46039581298828,83033489.0,63.46039581298828
2019-03-05,67.88541412353516,63.41592025756836,63.41592025756836,67.28263854980469,108532649.0,67.28263854980469
2019-03-06,67.64830017089844,66.28516387939453,67.17193603515625,66.91051483154297,83949274.0,66.91051483154297
2019-03-07,67.31060791015625,66.28473663330078,66.97373962402344,66.85542297363281,80228565.0,66.85542297363281
2019-03-08,70.13980865478516,65.37530517578125,66.9046630859375,65.5727310180664,103991079.0,65.5727310180664
2019-03-09,68.4453353881836,65.46544647216797,65.6339111328125,66.76921844482422,81346906.0,66.76921844482422
2019-03-10,68.0627670288086,66.111083984375,66.87155151367188,66.81183624267578,73421603.0,66.81183624267578
2019-03-11,67.1230239868164,65.15546417236328,66.81441497802734,65.28668975830078,126738128.0,65.28668975830078
2019-03-12,66.06074523925781,64.20430755615234,65.24815368652344,65.84036254882812,57798152.0,65.84036254882812
2019-03-13,65.99613952636719,64.62100219726562,65.91754150390625,64.98365783691406,54907880.0,64.98365783691406
2019-03-14,67.55269622802734,64.98682403564453,64.98682403564453,66.27400970458984,93890837.0,66.27400970458984
2019-03-15,68.35459899902344,65.73516845703125,66.21083068847656,67.69133758544922,107343633.0,67.69133758544922
2019-03-16,71.89471435546875,67.5972900390625,67.6837387084961,68.98405456542969,247381332.0,68.98405456542969
2019-03-17,69.3315200805664,67.34278869628906,68.98079681396484,68.46751403808594,88594646.0,68.46751403808594
2019-03-18,70.25273895263672,66.40264129638672,68.54654693603516,67.26747131347656,116157796.0,67.26747131347656
2019-03-19,67.4755859375,66.22451782226562,67.25159454345703,67.11702728271484,94744734.0,67.11702728271484
2019-03-20,67.26628875732422,66.03436279296875,67.16773986816406,66.84788513183594,87084621.0,66.84788513183594
2019-03-21,68.63970184326172,64.71161651611328,66.88140869140625,65.93904876708984,111105005.0,65.93904876708984
2019-03-22,67.71180725097656,65.6203384399414,65.85958862304688,66.63890075683594,95048996.0,66.63890075683594
2019-03-23,68.1118392944336,66.39580535888672,66.60324096679688,67.36874389648438,104157457.0,67.36874389648438
2019-03-24,67.39958190917969,65.85517120361328,67.33657836914062,65.91825866699219,78083330.0,65.91825866699219
2019-03-25,66.03069305419922,63.68806457519531,66.03069305419922,64.4012222290039,101968755.0,64.4012222290039
2019-03-26,65.20307159423828,63.22370910644531,64.39462280273438,64.42920684814453,102461049.0,64.42920684814453
2019-03-27,66.07882690429688,64.24630737304688,64.49624633789062,66.0254135131836,100937303.0,66.0254135131836
2019-03-28,66.03130340576172,64.19438934326172,66.01262664794922,64.68040466308594,82857486.0,64.68040466308594
2019-03-29,65.18097686767578,64.0856704711914,64.68040466308594,64.36421966552734,100661362.0,64.36421966552734
2019-03-30,68.76103973388672,64.17867279052734,64.24933624267578,65.0184097290039,81489759.0,65.0184097290039
2019-03-31,65.91336059570312,64.57687377929688,64.99470520019531,65.53162002563477,76545949.5,65.53162002563477
2019-04-01,80.36067199707031,65.97636413574219,66.10160064697266,78.82975769042969,329007780.0,78.82975769042969
2019-04-02,95.13609313964844,78.64442443847656,78.64442443847656,82.05205535888672,654020727.0,82.05205535888672
2019-04-03,93.24657440185547,80.83537292480469,82.49937438964844,83.004150390625,360592952.0,83.004150390625
2019-04-04,85.97085571289062,82.53605651855469,82.90271759033203,84.3237533569336,174697160.0,84.3237533569336
2019-04-05,89.26628112792969,82.592041015625,84.33259582519531,84.65802764892578,188899709.0,84.65802764892578
2019-04-06,87.51899719238281,83.56273651123047,84.64784240722656,86.4133071899414,176075347.0,86.4133071899414
2019-04-07,87.8725357055664,81.32823944091797,86.34375762939453,83.15901947021484,171370508.0,83.15901947021484
2019-04-08,83.1666488647461,77.4603500366211,83.15901947021484,78.65434265136719,134536135.0,78.65434265136719
2019-04-09,82.0626220703125,78.59864044189453,78.6619644165039,80.06678009033203,123540292.0,80.06678009033203
2019-04-10,84.11888122558594,69.14916229248047,80.06866455078125,71.74871063232422,199924705.0,71.74871063232422
2019-04-11,74.37418365478516,69.10690307617188,71.76636505126953,71.44705200195312,143465843.0,71.44705200195312
2019-04-12,72.0156478881836,69.50057220458984,71.41743469238281,69.95690155029297,96837329.0,69.95690155029297
2019-04-13,71.06087493896484,69.23560333251953,69.95690155029297,71.04638671875,83823672.0,71.04638671875
2019-04-14,74.29692077636719,59.03321075439453,71.04638671875,59.289512634277344,237454559.0,59.289512634277344
2019-04-15,61.41767883300781,54.237483978271484,59.296390533447266,57.46571731567383,191336609.0,57.46571731567383
2019-04-16,57.3356819152832,54.795372009277344,57.3356819152832,55.34042739868164,119936671.0,55.34042739868164
2019-04-17,62.59064865112305,54.83222579956055,55.32665252685547,59.4921875,175668105.0,59.4921875
2019-04-18,60.91001892089844,57.96458435058594,59.49824523925781,59.39594268798828,118232833.0,59.39594268798828
2019-04-19,59.60456466674805,58.392730712890625,59.396263122558594,58.75252914428711,97374625.0,58.75252914428711
2019-04-20,58.845951080322266,55.08623123168945,58.77461624145508,56.62556076049805,123194177.0,56.62556076049805
2019-04-21,59.6966438293457,55.597164154052734,56.61248779296875,57.810516357421875,106421505.0,57.810516357421875
2019-04-22,58.9421272277832,56.306549072265625,57.81562042236328,56.330318450927734,94085913.0,56.330318450927734
2019-04-23,56.35984802246094,50.289794921875,56.330318450927734,54.09767150878906,122432498.0,54.09767150878906
2019-04-24,55.95292282104492,50.51683044433594,54.18754577636719,51.398704528808594,119815217.0,51.398704528808594
2019-04-25,56.02235794067383,50.916263580322266,51.50971221923828,53.8370246887207,147698251.0,53.8370246887207
2019-04-26,55.1880989074707,52.97098922729492,53.8719482421875,54.49734878540039,92755636.0,54.49734878540039
2019-04-27,55.416324615478516,54.029964447021484,54.49562072753906,54.27997589111328,97437821.0,54.27997589111328
2019-04-28,54.418373107910156,52.218971252441406,54.275657653808594,52.754878997802734,104679316.0,52.754878997802734
2019-04-29,54.43456268310547,52.463279724121094,52.77577209472656,54.19306564331055,113908288.0,54.19306564331055
2019-04-30,55.13994216918945,53.16733932495117,54.19819259643555,53.53136444091797,106057394.0,53.53136444091797
2019-05-01,54.08171081542969,52.56389617919922,53.50093460083008,53.13694763183594,95570062.0,53.13694763183594
2019-05-02,55.365055084228516,52.777984619140625,53.14466094970703,54.16404724121094,123618537.0,54.16404724121094
2019-05-03,54.96474075317383,52.96092224121094,54.174339294433594,53.56682586669922,122251186.0,53.56682586669922
2019-05-04,54.711334228515625,53.04613494873047,53.58889389038086,53.65534210205078,89974873.0,53.65534210205078
2019-05-05,53.64010238647461,51.77452087402344,53.64010238647461,52.84075927734375,98035276.0,52.84075927734375
2019-05-06,53.766544342041016,52.619625091552734,52.79954147338867,52.802677154541016,97303577.0,52.802677154541016
2019-05-07,59.204010009765625,52.48478317260742,52.707763671875,59.09003829956055,133689050.0,59.09003829956055
2019-05-08,59.113800048828125,55.937339782714844,59.05671310424805,56.74189758300781,124125121.0,56.74189758300781
2019-05-09,58.52118682861328,55.70827102661133,56.70762252807617,57.87385177612305,108481767.0,57.87385177612305
2019-05-10,63.3204345703125,57.36727523803711,57.83626174926758,60.96836853027344,201908379.0,60.96836853027344
2019-05-11,64.5237045288086,55.995384216308594,60.966941833496094,57.75450134277344,194447328.0,57.75450134277344
2019-05-12,61.86088943481445,57.16399383544922,57.75450134277344,60.46294403076172,179303818.0,60.46294403076172
2019-05-13,63.84615707397461,58.52206802368164,60.451873779296875,60.23326110839844,213959690.0,60.23326110839844
2019-05-14,74.2238540649414,59.96624755859375,60.364559173583984,72.74008178710938,237979817.0,72.74008178710938
2019-05-15,75.02131652832031,63.981048583984375,72.52311706542969,64.76573181152344,278082971.0,64.76573181152344
2019-05-16,65.55809020996094,55.6721076965332,64.69871520996094,60.32320785522461,204200358.0,60.32320785522461
2019-05-17,61.151344299316406,59.32518768310547,60.085357666015625,59.56681823730469,109057663.0,59.56681823730469
2019-05-18,66.71125793457031,59.41493225097656,59.54824447631836,65.578369140625,180383225.0,65.578369140625
2019-05-19,65.578369140625,60.705997467041016,65.578369140625,63.15008544921875,133817626.0,63.15008544921875
2019-05-20,139.31365966796875,61.71480941772461,63.17171096801758,104.28223419189453,849739777.0,104.28223419189453
2019-05-21,118.38643646240234,98.27265167236328,104.28223419189453,104.7144546508789,645603421.0,104.7144546508789
2019-05-22,105.94403839111328,95.7999038696289,104.80928039550781,101.76097106933594,311327876.0,101.76097106933594
2019-05-23,101.93003845214844,96.58527374267578,101.7328872680664,99.06857299804688,263760378.0,99.06857299804688
2019-05-24,99.6504898071289,88.68924713134766,99.06857299804688,92.83889770507812,232005986.0,92.83889770507812
2019-05-25,114.7796401977539,88.82646179199219,92.81694793701172,106.0843505859375,395277784.0,106.0843505859375
2019-05-26,121.68484497070312,104.24275207519531,106.2899169921875,117.04971313476562,464164742.0,117.04971313476562
2019-05-27,126.37886810302734,113.97281646728516,116.76358032226562,121.71556854248047,360355881.0,121.71556854248047
2019-05-28,201.16526794433594,114.6219482421875,121.70410919189453,201.16526794433594,1372257576.0,201.16526794433594
2019-05-29,251.06741333007812,176.48483276367188,201.09678649902344,184.6964569091797,1701098408.0,184.6964569091797
2019-05-30,199.3709716796875,177.68280029296875,184.6964569091797,195.7880859375,860474026.0,195.7880859375
2019-05-31,196.07177734375,185.93975830078125,195.776123046875,189.04029846191406,443075483.0,189.04029846191406
2019-06-01,193.2821502685547,184.44442749023438,189.04029846191406,191.96612548828125,399065617.0,191.96612548828125
2019-06-02,236.11326599121094,191.96612548828125,191.96612548828125,220.99575805664062,1276844770.0,220.99575805664062
2019-06-03,233.27442932128906,207.32701110839844,220.64707946777344,229.24009704589844,1041376694.0,229.24009704589844
2019-06-04,233.957763671875,204.86236572265625,229.24009704589844,217.80526733398438,908076210.0,217.80526733398438
2019-06-05,217.70497131347656,179.06558227539062,217.52532958984375,200.2810821533203,804600969.0,200.2810821533203
2019-06-06,209.55575561523438,192.74887084960938,200.0026397705078,203.9805450439453,645656461.0,203.9805450439453
2019-06-07,204.54576110839844,190.4146270751953,203.888671875,195.4355010986328,490959287.0,195.4355010986328
2019-06-08,198.16357421875,182.0423126220703,195.42343139648438,185.37179565429688,486304407.0,185.37179565429688
2019-06-09,194.11648559570312,181.54888916015625,185.20108032226562,192.3895721435547,521254229.0,192.3895721435547
2019-06-10,192.62806701660156,182.73623657226562,192.2421417236328,186.2473907470703,374841356.0,186.2473907470703
2019-06-11,192.72659301757812,184.6527557373047,186.1220703125,189.49790954589844,400363266.0,189.49790954589844
2019-06-12,218.3302459716797,189.46051025390625,189.46051025390625,213.05657958984375,620178218.0,213.05657958984375
2019-06-13,216.0753631591797,203.5487060546875,212.96212768554688,215.7213897705078,484575773.0,215.7213897705078
2019-06-14,215.54241943359375,204.554931640625,215.4513702392578,209.90994262695312,393473435.0,209.90994262695312
2019-06-15,218.75169372558594,208.11892700195312,209.90994262695312,212.1680450439453,459971394.0,212.1680450439453
2019-06-16,233.82212829589844,211.99668884277344,212.1336212158203,225.35263061523438,486086957.0,225.35263061523438
2019-06-17,230.53399658203125,218.9620819091797,225.3682098388672,222.49668884277344,409787530.0,222.49668884277344
2019-06-18,226.81298828125,221.44358825683594,222.906494140625,224.3870849609375,282370528.0,224.3870849609375
2019-06-19,226.7716064453125,208.6970977783203,224.33700561523438,217.44203186035156,418563454.0,217.44203186035156
2019-06-20,225.49803161621094,217.0009307861328,217.0009307861328,222.30482482910156,463710554.0,222.30482482910156
2019-06-21,255.88140869140625,222.27960205078125,222.49366760253906,238.34353637695312,790157733.0,238.34353637695312
2019-06-22,244.51136779785156,231.25511169433594,238.52549743652344,237.36614990234375,481450076.0,237.36614990234375
2019-06-23,239.35044860839844,228.51109313964844,237.36614990234375,234.97618103027344,429771128.0,234.97618103027344
2019-06-24,245.38377380371094,233.89341735839844,235.33518981933594,238.0237274169922,503047721.0,238.0237274169922
2019-06-25,250.05731201171875,200.96890258789062,238.0237274169922,219.2951202392578,944584216.0,219.2951202392578
2019-06-26,225.87496948242188,181.80810546875,219.53187561035156,197.10960388183594,824199502.0,197.10960388183594
2019-06-27,226.56471252441406,193.3539276123047,197.3960418701172,211.30751037597656,710425552.0,211.30751037597656
2019-06-28,214.5238494873047,203.97732543945312,210.90036010742188,214.3581085205078,494932038.0,214.3581085205078
2019-06-29,219.001953125,194.203125,214.50332641601562,194.203125,474619499.0,194.203125
2019-06-30,203.1151580810547,186.832275390625,194.203125,197.5303497314453,472842297.0,197.5303497314453
2019-07-01,198.5253143310547,183.07286071777344,197.60830688476562,196.00721740722656,440032169.0,196.00721740722656
2019-07-02,205.66583251953125,196.03073120117188,196.03073120117188,203.96392822265625,387613310.0,203.96392822265625
2019-07-03,205.45724487304688,194.69515991210938,203.97817993164062,196.28338623046875,343528997.0,196.28338623046875
2019-07-04,204.0784149169922,194.6868133544922,196.1026153564453,198.7159423828125,342311892.0,198.7159423828125
2019-07-05,203.2924346923828,195.85401916503906,198.77593994140625,198.28396606445312,294431974.0,198.28396606445312
2019-07-06,202.49240112304688,189.7120361328125,198.43746948242188,199.55247497558594,321610434.0,199.55247497558594
2019-07-07,202.19418334960938,196.72561645507812,199.69699096679688,201.51138305664062,335586229.0,201.51138305664062
2019-07-08,213.5461883544922,200.6474609375,201.41567993164062,204.77688598632812,415041486.0,204.77688598632812
2019-07-09,208.51055908203125,183.18307495117188,204.9547576904297,190.97520446777344,417095458.0,190.97520446777344
2019-07-10,191.36444091796875,154.1837158203125,191.0071563720703,162.78677368164062,454676972.0,162.78677368164062
2019-07-11,170.11485290527344,154.79539489746094,163.0895538330078,166.6054229736328,355403798.0,166.6054229736328
2019-07-12,166.84695434570312,148.39613342285156,166.683837890625,153.79640197753906,274784587.0,153.79640197753906
2019-07-13,155.35238647460938,125.40316772460938,153.99143981933594,126.40275573730469,354809356.0,126.40275573730469
2019-07-14,132.69418334960938,106.7023696899414,126.31147766113281,129.3389434814453,579118154.0,129.3389434814453
2019-07-15,135.435302734375,110.61256408691406,129.4168701171875,111.3319320678711,402596666.0,111.3319320678711
2019-07-16,124.66169738769531,108.61280059814453,111.23340606689453,120.24964904785156,410415966.0,120.24964904785156
2019-07-17,138.3026580810547,118.69713592529297,120.17900848388672,135.4487762451172,423360161.0,135.4487762451172
2019-07-18,146.9445037841797,133.919677734375,135.4487762451172,145.94815063476562,343949930.0,145.94815063476562
2019-07-19,181.27760314941406,146.02166748046875,146.0564727783203,172.86441040039062,598603382.0,172.86441040039062
2019-07-20,188.06825256347656,164.7484130859375,172.9683074951172,176.69918823242188,508699424.0,176.69918823242188
2019-07-21,178.5001983642578,163.84454345703125,176.76776123046875,168.3826446533203,407459369.0,168.3826446533203
2019-07-22,181.3856658935547,163.4788818359375,168.45196533203125,169.9188995361328,487997158.0,169.9188995361328
2019-07-23,170.07054138183594,156.66795349121094,169.87477111816406,168.15023803710938,473528100.0,168.15023803710938
2019-07-24,170.70155334472656,161.90768432617188,168.11611938476562,162.05136108398438,362315489.0,162.05136108398438
2019-07-25,163.96978759765625,156.5819549560547,162.1221923828125,163.14468383789062,335536585.0,163.14468383789062
2019-07-26,164.93301391601562,147.82977294921875,163.14468383789062,151.85313415527344,389906728.0,151.85313415527344
2019-07-27,152.0662841796875,138.1224822998047,151.85313415527344,147.86671447753906,331028992.0,147.86671447753906
2019-07-28,153.05874633789062,144.68121337890625,147.63636779785156,146.35250854492188,351580630.0,146.35250854492188
2019-07-29,151.41632080078125,142.78343200683594,146.31442260742188,146.8799285888672,310051662.0,146.8799285888672
