Date,ETC_High,ETC_Low,ETC_Open,ETC_Close,ETC_Volume,ETC_AdjClose
2017-10-08,12.130999565124512,11.237600326538086,12.120800018310547,11.496199607849121,40264100.0,11.496199607849121
2017-10-09,11.661199569702148,11.35159969329834,11.494400024414062,11.537599563598633,27818000.0,11.537599563598633
2017-10-10,11.589900016784668,11.408699989318848,11.547200202941895,11.49470043182373,17991900.0,11.49470043182373
2017-10-11,12.087599754333496,11.40999984741211,11.508399963378906,11.961899757385254,56959300.0,11.961899757385254
2017-10-12,12.467399597167969,11.655500411987305,12.002599716186523,12.183799743652344,79837000.0,12.183799743652344
2017-10-13,12.544099807739258,12.063899993896484,12.20110034942627,12.256799697875977,38425100.0,12.256799697875977
2017-10-14,12.659000396728516,11.603799819946289,12.240599632263184,11.94849967956543,52181800.0,11.94849967956543
2017-10-15,12.102899551391602,11.834099769592285,11.949000358581543,11.887200355529785,28608500.0,11.887200355529785
2017-10-16,12.467100143432617,11.743200302124023,11.902799606323242,11.915300369262695,75268896.0,11.915300369262695
2017-10-17,11.920100212097168,10.81029987335205,11.920100212097168,11.527700424194336,55644800.0,11.527700424194336
2017-10-18,11.611700057983398,11.29010009765625,11.519000053405762,11.343799591064453,25045400.0,11.343799591064453
2017-10-19,11.513099670410156,11.221199989318848,11.356100082397461,11.221199989318848,28250900.0,11.221199989318848
2017-10-20,11.312299728393555,10.791399955749512,11.206000328063965,10.918999671936035,20451400.0,10.918999671936035
2017-10-21,11.249300003051758,10.719400405883789,10.934000015258789,10.827300071716309,19648600.0,10.827300071716309
2017-10-22,10.819999694824219,9.974889755249023,10.817000389099121,10.275699615478516,39358200.0,10.275699615478516
2017-10-23,10.988800048828125,10.001399993896484,10.284099578857422,10.595399856567383,41969800.0,10.595399856567383
2017-10-24,10.747599601745605,10.304699897766113,10.583200454711914,10.630200386047363,25582600.0,10.630200386047363
2017-10-25,10.723400115966797,10.461400032043457,10.62440013885498,10.499899864196777,18961900.0,10.499899864196777
2017-10-26,10.560099601745605,10.315199851989746,10.489500045776367,10.385000228881836,21540100.0,10.385000228881836
2017-10-27,10.676799774169922,10.292099952697754,10.399200439453125,10.54990005493164,24204100.0,10.54990005493164
2017-10-28,11.199399948120117,10.591300010681152,10.591300010681152,10.85569953918457,65005200.0,10.85569953918457
2017-10-29,,,,,,
2017-10-30,10.969900131225586,10.800700187683105,10.837699890136719,10.8725004196167,20081700.0,10.8725004196167
2017-10-31,10.944100379943848,10.6225004196167,10.866399765014648,10.6225004196167,27241200.0,10.6225004196167
2017-11-01,10.66510009765625,10.249300003051758,10.600899696350098,10.263899803161621,30011800.0,10.263899803161621
2017-11-02,10.379599571228027,9.815520286560059,10.270999908447266,10.239500045776367,39190200.0,10.239500045776367
2017-11-03,12.729900360107422,10.196800231933594,10.23799991607666,12.663599967956543,146543008.0,12.663599967956543
2017-11-04,12.654600143432617,11.225299835205078,12.628399848937988,11.892000198364258,149319008.0,11.892000198364258
2017-11-05,14.228899955749512,11.800100326538086,11.862199783325195,13.243300437927246,333395008.0,13.243300437927246
2017-11-06,15.635499954223633,13.128800392150879,13.298299789428711,14.3326997756958,435668000.0,14.3326997756958
2017-11-07,14.98859977722168,13.576199531555176,14.142800331115723,13.922599792480469,173760992.0,13.922599792480469
2017-11-08,14.434499740600586,13.7298002243042,14.089799880981445,14.021400451660156,139534000.0,14.021400451660156
2017-11-09,14.496100425720215,13.896400451660156,13.97719955444336,14.209500312805176,129201000.0,14.209500312805176
2017-11-10,15.353500366210938,13.917799949645996,14.188300132751465,14.603099822998047,299856992.0,14.603099822998047
2017-11-11,19.81329917907715,14.590800285339355,14.624500274658203,19.420900344848633,958982016.0,19.420900344848633
2017-11-12,21.754100799560547,15.036499977111816,19.46109962463379,15.183699607849121,697452992.0,15.183699607849121
2017-11-13,16.662599563598633,14.46969985961914,15.309399604797363,16.105899810791016,350880000.0,16.105899810791016
2017-11-14,18.73579978942871,16.080699920654297,16.080699920654297,17.865999221801758,449737984.0,17.865999221801758
2017-11-15,17.91819953918457,17.213600158691406,17.84119987487793,17.54800033569336,149567008.0,17.54800033569336
2017-11-16,17.502700805664062,16.38559913635254,17.502700805664062,16.880699157714844,182720992.0,16.880699157714844
2017-11-17,17.577600479125977,16.762100219726562,16.7726993560791,17.24449920654297,150956992.0,17.24449920654297
2017-11-18,18.121200561523438,16.997900009155273,17.21430015563965,17.7185001373291,159452992.0,17.7185001373291
2017-11-19,18.07270050048828,17.583499908447266,17.734899520874023,17.91659927368164,110618000.0,17.91659927368164
2017-11-20,18.683799743652344,17.83810043334961,17.935800552368164,18.394899368286133,147752000.0,18.394899368286133
2017-11-21,18.473499298095703,17.28420066833496,18.39859962463379,17.799699783325195,186210000.0,17.799699783325195
2017-11-22,18.146499633789062,17.73080062866211,17.74340057373047,17.992000579833984,93779000.0,17.992000579833984
2017-11-23,18.774799346923828,17.77090072631836,18.021099090576172,18.225000381469727,186523008.0,18.225000381469727
2017-11-24,21.7632999420166,18.06599998474121,18.264299392700195,21.44879913330078,373044992.0,21.44879913330078
2017-11-25,22.747499465942383,20.212799072265625,21.325199127197266,21.70560073852539,370135008.0,21.70560073852539
2017-11-26,22.613000869750977,21.345600128173828,21.728300094604492,22.215999603271484,494332992.0,22.215999603271484
2017-11-27,26.549299240112305,21.70319938659668,22.157699584960938,25.75349998474121,718945024.0,25.75349998474121
2017-11-28,34.85100173950195,25.59600067138672,25.74449920654297,33.9827995300293,1640679936.0,33.9827995300293
2017-11-29,34.24570083618164,24.66629981994629,33.98500061035156,25.422300338745117,919393024.0,25.422300338745117
2017-11-30,29.441200256347656,22.594499588012695,26.005300521850586,28.18899917602539,968075008.0,28.18899917602539
2017-12-01,31.543399810791016,25.497100830078125,27.951200485229492,31.203699111938477,853734976.0,31.203699111938477
2017-12-02,32.65760040283203,29.808900833129883,31.181499481201172,30.79990005493164,605113024.0,30.79990005493164
2017-12-03,31.790800094604492,29.87339973449707,30.77079963684082,30.457500457763672,401675008.0,30.457500457763672
2017-12-04,30.883899688720703,29.616500854492188,30.44230079650879,30.396799087524414,274351008.0,30.396799087524414
2017-12-05,31.23259925842285,29.58300018310547,30.39900016784668,30.38610076904297,331676992.0,30.38610076904297
2017-12-06,30.510900497436523,27.313899993896484,30.493799209594727,27.86359977722168,407100000.0,27.86359977722168
2017-12-07,30.036800384521484,26.766199111938477,27.90410041809082,26.82159996032715,449012992.0,26.82159996032715
2017-12-08,30.05270004272461,25.44610023498535,26.889400482177734,30.05270004272461,581400000.0,30.05270004272461
2017-12-09,33.04909896850586,26.72170066833496,29.766199111938477,29.09269905090332,585616000.0,29.09269905090332
2017-12-10,29.21780014038086,24.199100494384766,29.21780014038086,26.50749969482422,463748000.0,26.50749969482422
2017-12-11,29.42770004272461,26.477699279785156,26.477699279785156,27.642099380493164,470359008.0,27.642099380493164
2017-12-12,33.388301849365234,27.416099548339844,27.7549991607666,30.318500518798828,819044992.0,30.318500518798828
2017-12-13,33.24440002441406,27.945600509643555,30.292200088500977,29.720399856567383,688510976.0,29.720399856567383
2017-12-14,34.06919860839844,29.60810089111328,29.635000228881836,31.96190071105957,632755008.0,31.96190071105957
2017-12-15,32.697601318359375,28.46820068359375,32.02320098876953,32.08509826660156,526729984.0,32.08509826660156
2017-12-16,39.019500732421875,31.299100875854492,32.02730178833008,34.77840042114258,1104770048.0,34.77840042114258
2017-12-17,36.40620040893555,34.20069885253906,34.78409957885742,34.786598205566406,428825984.0,34.786598205566406
2017-12-18,42.40299987792969,32.53049850463867,34.852901458740234,39.39759826660156,1072099968.0,39.39759826660156
2017-12-19,46.240699768066406,38.61309814453125,39.405601501464844,40.270198822021484,931713024.0,40.270198822021484
2017-12-20,44.85580062866211,37.32120132446289,40.372100830078125,44.04750061035156,920793024.0,44.04750061035156
2017-12-21,47.77479934692383,39.6890983581543,43.86009979248047,42.10070037841797,825238976.0,42.10070037841797
2017-12-22,42.683101654052734,23.756900787353516,42.42110061645508,30.958799362182617,817384000.0,30.958799362182617
2017-12-23,35.140899658203125,31.125699996948242,31.543699264526367,32.724998474121094,385223008.0,32.724998474121094
2017-12-24,33.00400161743164,28.223100662231445,33.00400161743164,30.783300399780273,316552992.0,30.783300399780273
2017-12-25,32.43560028076172,30.691099166870117,30.9064998626709,32.35260009765625,258235008.0,32.35260009765625
2017-12-26,33.98759841918945,31.96940040588379,32.459999084472656,32.90190124511719,317646016.0,32.90190124511719
2017-12-27,33.216800689697266,31.26219940185547,32.83000183105469,32.13529968261719,217743008.0,32.13529968261719
2017-12-28,32.2401008605957,28.2814998626709,32.15959930419922,29.526500701904297,307104000.0,29.526500701904297
2017-12-29,30.66550064086914,28.161300659179688,29.64579963684082,30.034500122070312,239663008.0,30.034500122070312
2017-12-30,30.038400650024414,26.24970054626465,30.038400650024414,26.915800094604492,241644992.0,26.915800094604492
2017-12-31,28.427600860595703,26.638599395751953,26.73740005493164,27.99799919128418,169331008.0,27.99799919128418
2018-01-01,37.03179931640625,27.32390022277832,28.048599243164062,34.16790008544922,870412992.0,34.16790008544922
2018-01-02,38.0349006652832,34.05120086669922,34.46189880371094,34.91709899902344,615984000.0,34.91709899902344
2018-01-03,35.50790023803711,32.841800689697266,34.911399841308594,34.863399505615234,910507008.0,34.863399505615234
2018-01-04,39.354000091552734,32.31129837036133,34.442901611328125,36.31800079345703,1733939968.0,36.31800079345703
2018-01-05,38.28350067138672,35.89739990234375,36.172000885009766,36.199501037597656,517583008.0,36.199501037597656
2018-01-06,38.98659896850586,35.902000427246094,36.314701080322266,38.424800872802734,362468992.0,38.424800872802734
2018-01-07,42.436500549316406,38.42290115356445,38.440399169921875,40.79309844970703,423276000.0,40.79309844970703
2018-01-08,44.41109848022461,29.52829933166504,41.12160110473633,34.18629837036133,798928000.0,34.18629837036133
2018-01-09,39.04560089111328,31.762500762939453,34.09120178222656,38.32160186767578,808371008.0,38.32160186767578
2018-01-10,39.26539993286133,34.682899475097656,38.12810134887695,36.95220184326172,862859008.0,36.95220184326172
2018-01-11,37.97370147705078,31.434900283813477,36.90610122680664,32.79389953613281,586657984.0,32.79389953613281
2018-01-12,37.02669906616211,31.909099578857422,33.061798095703125,36.403900146484375,536064000.0,36.403900146484375
2018-01-13,43.1619987487793,35.78239822387695,36.18190002441406,42.39390182495117,876580992.0,42.39390182495117
2018-01-14,46.49829864501953,40.84939956665039,42.893798828125,42.957298278808594,1314400000.0,42.957298278808594
2018-01-15,43.69929885864258,40.43360137939453,42.68009948730469,40.495601654052734,615006976.0,40.495601654052734
2018-01-16,40.49089813232422,23.2593994140625,40.486698150634766,28.457300186157227,699985024.0,28.457300186157227
2018-01-17,30.356800079345703,22.49169921875,28.384599685668945,29.123600006103516,598707008.0,29.123600006103516
2018-01-18,32.891300201416016,28.02359962463379,29.24410057067871,30.186199188232422,455046016.0,30.186199188232422
2018-01-19,34.34149932861328,29.065200805664062,30.027599334716797,31.704299926757812,394036992.0,31.704299926757812
2018-01-20,35.55979919433594,32.09109878540039,32.09109878540039,35.00910186767578,418291008.0,35.00910186767578
2018-01-21,36.209598541259766,29.28059959411621,35.49399948120117,30.322099685668945,381507008.0,30.322099685668945
2018-01-22,32.83530044555664,26.922800064086914,30.59149932861328,29.26460075378418,321230016.0,29.26460075378418
2018-01-23,30.174699783325195,26.545299530029297,29.275999069213867,28.366500854492188,230031008.0,28.366500854492188
2018-01-24,30.543699264526367,28.084400177001953,28.472200393676758,29.60409927368164,187788992.0,29.60409927368164
2018-01-25,30.391199111938477,28.787799835205078,29.8887996673584,29.19420051574707,162748992.0,29.19420051574707
2018-01-26,29.685800552368164,26.820899963378906,29.102699279785156,28.79509925842285,198044992.0,28.79509925842285
2018-01-27,30.1343994140625,28.15410041809082,28.756000518798828,29.493499755859375,127839000.0,29.493499755859375
2018-01-28,34.40489959716797,29.6205997467041,29.6205997467041,32.90060043334961,350799008.0,32.90060043334961
2018-01-29,33.655799865722656,30.970699310302734,33.21269989013672,31.71489906311035,197076000.0,31.71489906311035
2018-01-30,31.770200729370117,26.977800369262695,31.769699096679688,27.133699417114258,235160000.0,27.133699417114258
2018-01-31,28.757200241088867,25.958900451660156,27.208999633789062,28.757200241088867,271852000.0,28.757200241088867
2018-02-01,28.881500244140625,23.740100860595703,28.773500442504883,24.969999313354492,251254000.0,24.969999313354492
2018-02-02,24.953699111938477,18.369800567626953,24.953699111938477,23.072799682617188,340095008.0,23.072799682617188
2018-02-03,24.736299514770508,20.75670051574707,23.152799606323242,24.196699142456055,179080992.0,24.196699142456055
2018-02-04,24.72719955444336,19.90999984741211,24.18899917602539,21.037399291992188,218348000.0,21.037399291992188
2018-02-05,21.19300079345703,15.895000457763672,20.761600494384766,16.52680015563965,171500000.0,16.52680015563965
2018-02-06,19.421300888061523,14.060999870300293,16.754499435424805,19.388500213623047,318212000.0,19.388500213623047
2018-02-07,20.45240020751953,17.454299926757812,19.183300018310547,18.157499313354492,212987008.0,18.157499313354492
2018-02-08,21.959299087524414,18.148500442504883,18.148500442504883,21.793500900268555,265155008.0,21.793500900268555
2018-02-09,26.21489906311035,21.000699996948242,21.887100219726562,25.99799919128418,393048992.0,25.99799919128418
2018-02-10,26.65290069580078,23.08139991760254,25.953399658203125,24.515499114990234,256180992.0,24.515499114990234
2018-02-11,26.000699996948242,21.421899795532227,24.531600952148438,24.128999710083008,378188992.0,24.128999710083008
2018-02-12,30.330299377441406,24.30929946899414,24.30929946899414,29.881500244140625,541766016.0,29.881500244140625
2018-02-13,34.73189926147461,28.318199157714844,29.88290023803711,33.961299896240234,1135949952.0,33.961299896240234
2018-02-14,36.43730163574219,33.39680099487305,34.32400131225586,35.04180145263672,1055340032.0,35.04180145263672
2018-02-15,35.64870071411133,32.8286018371582,34.827598571777344,34.53179931640625,635228032.0,34.53179931640625
2018-02-16,35.33549880981445,32.90399932861328,34.43119812011719,35.034000396728516,456753984.0,35.034000396728516
2018-02-17,35.400001525878906,34.37590026855469,34.96820068359375,34.98649978637695,418534016.0,34.98649978637695
2018-02-18,35.07659912109375,31.517099380493164,35.00749969482422,34.880001068115234,456828992.0,34.880001068115234
2018-02-19,40.25699996948242,33.92689895629883,34.69380187988281,39.29399871826172,992256000.0,39.29399871826172
2018-02-20,43.963199615478516,38.23160171508789,39.40800094604492,38.46979904174805,1175890048.0,38.46979904174805
2018-02-21,40.2578010559082,34.984901428222656,38.072200775146484,36.63309860229492,904092032.0,36.63309860229492
2018-02-22,37.6255989074707,31.93320083618164,36.45759963989258,32.80649948120117,711134016.0,32.80649948120117
2018-02-23,38.11109924316406,31.324800491333008,32.499698638916016,38.039798736572266,1132690048.0,38.039798736572266
2018-02-24,40.714599609375,36.917198181152344,37.82509994506836,38.84270095825195,1324419968.0,38.84270095825195
2018-02-25,38.77360153198242,34.87540054321289,38.573299407958984,36.41279983520508,685424000.0,36.41279983520508
2018-02-26,37.110198974609375,34.67060089111328,36.85179901123047,36.079200744628906,622099008.0,36.079200744628906
2018-02-27,37.47460174560547,35.51300048828125,36.23630142211914,36.24810028076172,513289984.0,36.24810028076172
2018-02-28,36.41600036621094,33.41279983520508,36.0015983581543,33.69430160522461,501651008.0,33.69430160522461
2018-03-01,34.79719924926758,32.107200622558594,33.636600494384766,33.76100158691406,514648000.0,33.76100158691406
2018-03-02,34.02370071411133,30.429899215698242,33.752899169921875,30.765899658203125,556803968.0,30.765899658203125
2018-03-03,32.0015983581543,28.621999740600586,30.794099807739258,29.190399169921875,699657024.0,29.190399169921875
2018-03-04,31.35420036315918,28.77669906616211,29.1564998626709,29.68549919128418,647561984.0,29.68549919128418
2018-03-05,30.246700286865234,26.510000228881836,29.646699905395508,26.84320068359375,637222016.0,26.84320068359375
2018-03-06,27.29170036315918,24.911699295043945,26.825000762939453,25.09869956970215,387811008.0,25.09869956970215
2018-03-07,25.475799560546875,21.047700881958008,25.062299728393555,22.117000579833984,417288992.0,22.117000579833984
2018-03-08,25.16629981994629,21.17770004272461,22.185400009155273,22.667600631713867,619476992.0,22.667600631713867
2018-03-09,23.262699127197266,20.512500762939453,22.70829963684082,22.475500106811523,499608992.0,22.475500106811523
2018-03-10,22.93239974975586,20.777000427246094,22.514299392700195,20.911699295043945,262771008.0,20.911699295043945
2018-03-11,21.84869956970215,19.965700149536133,20.875999450683594,21.57539939880371,278368000.0,21.57539939880371
2018-03-12,21.792999267578125,20.138200759887695,21.567699432373047,20.499099731445312,222694000.0,20.499099731445312
2018-03-13,20.84160041809082,19.740800857543945,20.458099365234375,19.923999786376953,178296000.0,19.923999786376953
2018-03-14,20.220600128173828,16.252099990844727,19.947999954223633,17.15180015563965,201571008.0,17.15180015563965
2018-03-15,19.309600830078125,15.936200141906738,17.1914005279541,18.413000106811523,368177984.0,18.413000106811523
2018-03-16,18.5137996673584,17.329200744628906,18.498899459838867,17.77560043334961,201540992.0,17.77560043334961
2018-03-17,17.974000930786133,16.086000442504883,17.75779914855957,16.31839942932129,154703008.0,16.31839942932129
2018-03-18,16.910600662231445,14.482199668884277,16.247699737548828,16.78700065612793,233156992.0,16.78700065612793
2018-03-19,19.654600143432617,16.334199905395508,16.91010093688965,19.654600143432617,315268000.0,19.654600143432617
2018-03-20,21.073699951171875,18.010099411010742,19.61280059814453,20.20669937133789,432819008.0,20.20669937133789
2018-03-21,21.5216007232666,19.29199981689453,20.288700103759766,19.798999786376953,295532000.0,19.798999786376953
2018-03-22,20.730100631713867,18.55150032043457,19.788299560546875,19.66790008544922,242384000.0,19.66790008544922
2018-03-23,19.687000274658203,18.154699325561523,19.687000274658203,19.039100646972656,196326000.0,19.039100646972656
2018-03-24,19.387699127197266,18.449800491333008,19.13129997253418,18.499500274658203,137104992.0,18.499500274658203
2018-03-25,18.34724998474121,16.760950088500977,18.232349395751953,17.286749839782715,150182500.0,17.286749839782715
2018-03-26,17.057199478149414,15.357399940490723,16.48150062561035,15.908699989318848,184083008.0,15.908699989318848
2018-03-27,16.837299346923828,15.840900421142578,15.87090015411377,16.09869956970215,144663008.0,16.09869956970215
2018-03-28,16.168399810791016,14.563300132751465,16.110000610351562,14.675800323486328,172103008.0,14.675800323486328
2018-03-29,15.079299926757812,13.894800186157227,14.644599914550781,14.39109992980957,171606000.0,14.39109992980957
2018-03-30,14.93589973449707,14.288999557495117,14.403200149536133,14.368200302124023,123343000.0,14.368200302124023
2018-03-31,14.517900466918945,13.136300086975098,14.406999588012695,13.576000213623047,122407000.0,13.576000213623047
2018-04-01,14.329099655151367,13.515899658203125,13.618800163269043,14.127699851989746,123715000.0,14.127699851989746
2018-04-02,15.27079963684082,14.015999794006348,14.157899856567383,15.16409969329834,140058000.0,15.16409969329834
2018-04-03,15.117799758911133,13.526200294494629,15.117799758911133,13.643199920654297,106000000.0,13.643199920654297
2018-04-04,13.80679988861084,13.244500160217285,13.647899627685547,13.715999603271484,97405600.0,13.715999603271484
2018-04-05,13.848400115966797,13.044699668884277,13.687700271606445,13.150199890136719,84228496.0,13.150199890136719
2018-04-06,13.796299934387207,13.14229965209961,13.151599884033203,13.469799995422363,79211104.0,13.469799995422363
2018-04-07,14.475099563598633,13.445199966430664,13.47130012512207,14.119400024414062,95690304.0,14.119400024414062
2018-04-08,14.51140022277832,13.352100372314453,14.144100189208984,13.631799697875977,94279200.0,13.631799697875977
2018-04-09,13.777600288391113,13.351200103759766,13.65429973602295,13.652099609375,73476000.0,13.652099609375
2018-04-10,14.604999542236328,13.607799530029297,13.686699867248535,14.593400001525879,104725000.0,14.593400001525879
2018-04-11,16.25200080871582,13.797300338745117,14.562800407409668,16.165800094604492,211979008.0,16.165800094604492
2018-04-12,16.60890007019043,15.518099784851074,16.059600830078125,15.60830020904541,190710000.0,15.60830020904541
2018-04-13,16.307300567626953,15.504899978637695,15.568300247192383,16.02440071105957,130820000.0,16.02440071105957
2018-04-14,16.832700729370117,16.034900665283203,16.075000762939453,16.75149917602539,121745000.0,16.75149917602539
2018-04-15,16.853599548339844,15.663200378417969,16.72920036315918,16.119800567626953,122772000.0,16.119800567626953
2018-04-16,16.73889923095703,16.072599411010742,16.15690040588379,16.072599411010742,133100000.0,16.072599411010742
2018-04-17,17.769899368286133,16.078100204467773,16.078100204467773,17.617700576782227,200759008.0,17.617700576782227
2018-04-18,18.384300231933594,17.504100799560547,17.625099182128906,18.384300231933594,172275008.0,18.384300231933594
2018-04-19,19.760099411010742,17.95599937438965,18.418500900268555,19.636499404907227,256292000.0,19.636499404907227
2018-04-20,19.97800064086914,17.733699798583984,19.697799682617188,18.687000274658203,216888000.0,18.687000274658203
2018-04-21,19.40489959716797,18.30120086669922,18.662399291992188,18.789600372314453,157018000.0,18.789600372314453
2018-04-22,20.747600555419922,18.73900032043457,18.77050018310547,20.481399536132812,278155008.0,20.481399536132812
2018-04-23,22.824199676513672,20.45509910583496,20.482799530029297,22.248699188232422,320566016.0,22.248699188232422
2018-04-24,22.127399444580078,18.267499923706055,22.10610008239746,18.57740020751953,358536000.0,18.57740020751953
2018-04-25,21.54159927368164,18.206499099731445,18.597900390625,21.062700271606445,280513984.0,21.062700271606445
2018-04-26,21.930299758911133,20.244699478149414,21.005800247192383,20.556800842285156,273598016.0,20.556800842285156
2018-04-27,22.278900146484375,20.57080078125,20.57080078125,21.72920036315918,246408992.0,21.72920036315918
2018-04-28,22.257299423217773,20.475500106811523,21.71660041809082,21.83060073852539,271380000.0,21.83060073852539
2018-04-29,22.952800750732422,21.41510009765625,21.842899322509766,21.67690086364746,351048992.0,21.67690086364746
2018-04-30,21.856800079345703,20.69700050354004,21.856800079345703,21.581899642944336,210024992.0,21.581899642944336
2018-05-01,21.7544002532959,21.0939998626709,21.556900024414062,21.66819953918457,193015008.0,21.66819953918457
2018-05-02,23.430500030517578,21.484699249267578,21.643800735473633,22.757600784301758,370436992.0,22.757600784301758
2018-05-03,22.71780014038086,21.76289939880371,22.71780014038086,22.398000717163086,299227008.0,22.398000717163086
2018-05-04,23.185699462890625,22.330699920654297,22.369199752807617,22.760900497436523,263167008.0,22.760900497436523
2018-05-05,25.795499801635742,22.720199584960938,22.739200592041016,25.344100952148438,666931968.0,25.344100952148438
2018-05-06,25.454599380493164,22.744400024414062,25.454599380493164,23.636899948120117,411630016.0,23.636899948120117
2018-05-07,23.748699188232422,22.172700881958008,23.649599075317383,22.46649932861328,257408992.0,22.46649932861328
2018-05-08,22.427000045776367,20.46980094909668,22.427000045776367,21.4960994720459,293584000.0,21.4960994720459
2018-05-09,21.764400482177734,19.727500915527344,21.514799118041992,19.743600845336914,225995008.0,19.743600845336914
2018-05-10,19.83690071105957,17.179000854492188,19.77669906616211,17.725099563598633,354950016.0,17.725099563598633
2018-05-11,18.487699508666992,16.529600143432617,17.785999298095703,18.149099349975586,258036992.0,18.149099349975586
2018-05-12,19.100900650024414,17.82830047607422,18.118999481201172,18.726699829101562,201048000.0,18.726699829101562
2018-05-13,19.09760093688965,17.56060028076172,18.797100067138672,18.785499572753906,221006000.0,18.785499572753906
2018-05-14,19.931299209594727,18.208499908447266,18.759300231933594,18.26289939880371,239530000.0,18.26289939880371
2018-05-15,18.28380012512207,17.005599975585938,18.195100784301758,17.761999130249023,204932000.0,17.761999130249023
2018-05-16,18.332599639892578,16.833099365234375,17.762100219726562,17.03860092163086,166820000.0,17.03860092163086
2018-05-17,18.11910057067871,16.656099319458008,16.930599212646484,17.996700286865234,178787008.0,17.996700286865234
2018-05-18,18.10759925842285,17.568899154663086,17.99850082397461,17.7012996673584,148970000.0,17.7012996673584
2018-05-19,18.338699340820312,17.521099090576172,17.700700759887695,18.156600952148438,144931008.0,18.156600952148438
2018-05-20,18.225900650024414,17.55190086364746,18.18779945373535,17.679500579833984,125063000.0,17.679500579833984
2018-05-21,17.700199127197266,16.45599937438965,17.67569923400879,16.469100952148438,133700000.0,16.469100952148438
2018-05-22,16.634199142456055,14.646400451660156,16.497699737548828,14.954500198364258,172594000.0,14.954500198364258
2018-05-23,15.73069953918457,14.58650016784668,14.909500122070312,15.708800315856934,184862000.0,15.708800315856934
2018-05-24,15.729299545288086,14.881600379943848,15.729299545288086,15.188300132751465,141072000.0,15.188300132751465
