Date,USDT_High,USDT_Low,USDT_Open,USDT_Close,USDT_Volume,USDT_AdjClose
2017-09-04,1.044260025024414,0.9998930096626282,1.0263299942016602,1.00423002243042,271614016.0,1.00423002243042
2017-09-05,1.0452200174331665,1.0002599954605103,1.0059000253677368,1.0050899982452393,192688992.0,1.0050899982452393
2017-09-06,1.012470006942749,0.9957699775695801,1.0038399696350098,1.0013500452041626,166452992.0,1.0013500452041626
2017-09-07,1.0507700443267822,0.9973270297050476,1.0017499923706055,1.006890058517456,319590016.0,1.006890058517456
2017-09-08,1.0149999856948853,0.9983699917793274,1.013010025024414,1.0012500286102295,119580000.0,1.0012500286102295
2017-09-09,1.0205999612808228,0.99617999792099,1.0034300088882446,1.0054500102996826,163772992.0,1.0054500102996826
2017-09-10,1.018530011177063,0.9909740090370178,1.00409996509552,1.0010700225830078,125845000.0,1.0010700225830078
2017-09-11,1.015089988708496,0.9962260127067566,1.0012600421905518,1.0052900314331055,162774000.0,1.0052900314331055
2017-09-12,1.021049976348877,0.9919630289077759,1.0016299486160278,1.0025399923324585,257404000.0,1.0025399923324585
2017-09-13,1.0261399745941162,0.9799489974975586,1.0026899576187134,1.0031299591064453,356495008.0,1.0031299591064453
2017-09-14,1.0302499532699585,0.9664040207862854,1.0037800073623657,1.005370020866394,540294976.0,1.005370020866394
2017-09-15,1.0361100435256958,0.9912099838256836,1.0025399923324585,1.0019899606704712,233444992.0,1.0019899606704712
2017-09-16,1.0144200325012207,0.992027997970581,1.0073299407958984,1.0065699815750122,119083000.0,1.0065699815750122
2017-09-17,1.0125800371170044,0.9923989772796631,1.002210021018982,1.0024100542068481,214648000.0,1.0024100542068481
2017-09-18,1.0136699676513672,0.9954869747161865,1.0017199516296387,1.0018500089645386,163298000.0,1.0018500089645386
2017-09-19,1.0049999952316284,0.9889929890632629,1.0043200254440308,1.004539966583252,137763008.0,1.004539966583252
2017-09-20,1.0152299404144287,0.9944339990615845,0.9974460005760193,1.0047199726104736,231706000.0,1.0047199726104736
2017-09-21,1.0120099782943726,0.9989010095596313,1.0051599740982056,1.0045900344848633,164432000.0,1.0045900344848633
2017-09-22,1.010159969329834,0.9976540207862854,1.0008100271224976,1.0020899772644043,118296000.0,1.0020899772644043
2017-09-23,1.0088499784469604,0.9991000294685364,1.0017900466918945,1.0029300451278687,91337904.0,1.0029300451278687
2017-09-24,1.0075299739837646,0.984387993812561,1.003159999847412,1.0012999773025513,160336992.0,1.0012999773025513
2017-09-25,1.0065300464630127,0.9959459900856018,1.0008399486541748,1.0025899410247803,103839000.0,1.0025899410247803
2017-09-26,1.0040600299835205,0.9912859797477722,1.0012799501419067,1.0006400346755981,201224000.0,1.0006400346755981
2017-09-27,1.0118299722671509,0.9952639937400818,1.0000900030136108,1.0017900466918945,232499008.0,1.0017900466918945
2017-09-28,1.020900011062622,0.9945030212402344,0.9983569979667664,0.9998630285263062,205406000.0,0.9998630285263062
2017-09-29,1.002150058746338,0.9939039945602417,1.0004199743270874,0.9964879751205444,117411000.0,0.9964879751205444
2017-09-30,1.0021699666976929,0.9949929714202881,0.9972659945487976,0.9999240040779114,103007000.0,0.9999240040779114
2017-10-01,1.0047600269317627,0.9958069920539856,0.998088002204895,1.0017000436782837,126009000.0,1.0017000436782837
2017-10-02,1.0078200101852417,0.9987999796867371,1.0018800497055054,1.0001200437545776,137567008.0,1.0001200437545776
2017-10-03,1.0099799633026123,0.9977250099182129,1.0019099712371826,1.0012500286102295,114903000.0,1.0012500286102295
2017-10-04,1.0067499876022339,0.9964330196380615,1.0002700090408325,1.0003000497817993,119952000.0,1.0003000497817993
2017-10-05,1.006410002708435,0.998000979423523,1.0004199743270874,1.0010900497436523,92153696.0,1.0010900497436523
2017-10-06,1.004770040512085,0.9928309917449951,0.9995880126953125,0.9993199706077576,89544096.0,0.9993199706077576
2017-10-07,1.0029100179672241,0.9953299760818481,0.9981099963188171,0.9984419941902161,123005000.0,0.9984419941902161
2017-10-08,1.0085500478744507,0.9944149851799011,0.9988970160484314,0.999779999256134,178567008.0,0.999779999256134
2017-10-09,1.0039499998092651,0.9965220093727112,1.000380039215088,0.9994410276412964,137687008.0,0.9994410276412964
2017-10-10,1.003100037574768,0.9971060156822205,0.9979619979858398,0.9986249804496765,85384600.0,0.9986249804496765
2017-10-11,1.0048600435256958,0.9907069802284241,0.9998430013656616,0.997422993183136,216202000.0,0.997422993183136
2017-10-12,1.0162700414657593,0.99269700050354,1.0000900030136108,1.0000499486923218,319484992.0,1.0000499486923218
2017-10-13,1.0049799680709839,0.9959030151367188,1.000499963760376,0.9997090101242065,139468000.0,0.9997090101242065
2017-10-14,1.0115400552749634,0.9927589893341064,1.0003999471664429,0.9992420077323914,209190000.0,0.9992420077323914
2017-10-15,1.0134799480438232,0.9840199947357178,0.9980000257492065,0.998009979724884,204158000.0,0.998009979724884
2017-10-16,1.017300009727478,0.9811649918556213,0.9982519745826721,0.999334990978241,216808000.0,0.999334990978241
2017-10-17,1.01242995262146,0.9914870262145996,0.9989460110664368,1.0026799440383911,253904000.0,1.0026799440383911
2017-10-18,1.0073800086975098,0.9959999918937683,1.0024199485778809,1.0006599426269531,150674000.0,1.0006599426269531
2017-10-19,1.0118999481201172,0.9974439740180969,1.0009900331497192,1.0010199546813965,185163008.0,1.0010199546813965
2017-10-20,1.0149699449539185,0.9927740097045898,1.000749945640564,1.0009299516677856,171818000.0,1.0009299516677856
2017-10-21,1.007949948310852,0.9969090223312378,0.9999200105667114,1.0019299983978271,166215008.0,1.0019299983978271
2017-10-22,1.010759949684143,0.993556022644043,1.0013600587844849,0.9965360164642334,203487008.0,0.9965360164642334
2017-10-23,1.0189100503921509,0.9851139783859253,0.9946110248565674,1.002750039100647,257372000.0,1.002750039100647
2017-10-24,1.0091099739074707,0.9958530068397522,1.0022399425506592,1.0022599697113037,171432992.0,1.0022599697113037
2017-10-25,1.006350040435791,0.9977390170097351,1.0022900104522705,0.9998679757118225,162258000.0,0.9998679757118225
2017-10-26,1.0058900117874146,0.9964150190353394,0.9999160170555115,1.0000699758529663,144634000.0,1.0000699758529663
2017-10-27,1.0053800344467163,0.9983180165290833,0.9998379945755005,1.0039600133895874,120414000.0,1.0039600133895874
2017-10-28,1.008829951286316,0.9913020133972168,1.0025099515914917,1.0011099576950073,618257024.0,1.0011099576950073
2017-10-29,,,,,,
2017-10-30,1.0044499635696411,0.9946650266647339,1.0010600090026855,1.0005799531936646,169424992.0,1.0005799531936646
2017-10-31,1.0041600465774536,0.9968709945678711,0.9983270168304443,1.0007100105285645,184182000.0,1.0007100105285645
2017-11-01,1.0038599967956543,0.9956430196762085,1.0011099576950073,1.0015499591827393,246324000.0,1.0015499591827393
2017-11-02,1.035889983177185,0.9963390231132507,0.9998530149459839,1.0010000467300415,425129984.0,1.0010000467300415
2017-11-03,1.0136100053787231,0.9963629841804504,0.9990630149841309,1.0063199996948242,358886016.0,1.0063199996948242
2017-11-04,1.0140000581741333,0.9948639869689941,1.0045000314712524,1.0020899772644043,285312000.0,1.0020899772644043
2017-11-05,1.006119966506958,0.995976984500885,1.0007699728012085,0.9987999796867371,234616000.0,0.9987999796867371
2017-11-06,1.006790041923523,0.9932690262794495,1.0023800134658813,1.0033799409866333,308963008.0,1.0033799409866333
2017-11-07,1.0082099437713623,0.9970830082893372,0.9998819828033447,1.005660057067871,255132992.0,1.005660057067871
2017-11-08,1.0422300100326538,0.994841992855072,1.0044900178909302,1.0119600296020508,526848992.0,1.0119600296020508
2017-11-09,1.0132700204849243,0.9965149760246277,1.0108699798583984,1.008180022239685,358188000.0,1.008180022239685
2017-11-10,1.0242300033569336,0.9954860210418701,1.006500005722046,1.0060100555419922,756446016.0,1.0060100555419922
2017-11-11,1.0262099504470825,0.9957990050315857,1.0059800148010254,1.0089900493621826,746227968.0,1.0089900493621826
2017-11-12,1.1059099435806274,0.9676010012626648,1.006019949913025,1.012470006942749,1466060032.0,1.012470006942749
2017-11-13,1.029289960861206,0.9751030206680298,1.004480004310608,1.0093499422073364,767884032.0,1.0093499422073364
2017-11-14,1.0134299993515015,0.9968979954719543,1.0052399635314941,1.0068299770355225,429857984.0,1.0068299770355225
2017-11-15,1.0116300582885742,1.000249981880188,1.004580020904541,1.0031800270080566,449671008.0,1.0031800270080566
2017-11-16,1.010890007019043,0.993232011795044,1.0058200359344482,1.002120018005371,650278976.0,1.002120018005371
2017-11-17,1.0118099451065063,0.9957579970359802,0.9957579970359802,1.001389980316162,639398016.0,1.001389980316162
2017-11-18,1.009179949760437,0.9963399767875671,1.0006500482559204,1.002310037612915,588136000.0,1.002310037612915
2017-11-19,1.0074900388717651,0.9966930150985718,1.002369999885559,1.0024399757385254,485752992.0,1.0024399757385254
2017-11-20,1.0029799938201904,0.996537983417511,1.0013799667358398,1.0019199848175049,449595008.0,1.0019199848175049
2017-11-21,1.011199951171875,0.9885720014572144,1.0034699440002441,0.9960470199584961,622649024.0,0.9960470199584961
2017-11-22,1.0033999681472778,0.9927889704704285,0.9974269866943359,1.0001499652862549,499812000.0,1.0001499652862549
2017-11-23,1.0063400268554688,0.9922389984130859,0.9986580014228821,0.9946309924125671,735883008.0,0.9946309924125671
2017-11-24,1.0071300268173218,0.9880040287971497,1.004140019416809,1.00232994556427,848627968.0,1.00232994556427
2017-11-25,1.0090700387954712,0.9950760006904602,1.0023200511932373,1.0054099559783936,651987968.0,1.0054099559783936
2017-11-26,1.0174200534820557,1.0005600452423096,1.0042200088500977,1.008679986000061,636451968.0,1.008679986000061
2017-11-27,1.020169973373413,0.9981259703636169,1.0067499876022339,1.001289963722229,784436992.0,1.001289963722229
2017-11-28,1.0064799785614014,0.9960479736328125,1.002869963645935,1.0001399517059326,794764032.0,1.0001399517059326
2017-11-29,1.048449993133545,0.9556180238723755,1.0001300573349,0.9906060099601746,1672120064.0,0.9906060099601746
2017-11-30,1.0286699533462524,0.9893190264701843,1.0038599967956543,1.0081000328063965,1043969984.0,1.0081000328063965
2017-12-01,1.0192099809646606,0.9930430054664612,1.007200002670288,1.0097800493240356,749395968.0,1.0097800493240356
2017-12-02,1.0167700052261353,0.9956110119819641,1.0089499950408936,0.9996539950370789,679950016.0,0.9996539950370789
2017-12-03,1.029539942741394,0.985319972038269,1.0010199546813965,1.0006599426269531,946748992.0,1.0006599426269531
2017-12-04,1.014050006866455,0.9921320080757141,1.0024499893188477,1.0036699771881104,668510016.0,1.0036699771881104
2017-12-05,1.008370041847229,0.9964579939842224,1.0035099983215332,1.0019700527191162,814145984.0,1.0019700527191162
2017-12-06,1.0200400352478027,0.9958400130271912,0.9997599720954895,1.009909987449646,1281490048.0,1.009909987449646
2017-12-07,1.076949954032898,1.0010700225830078,1.0070699453353882,1.0316599607467651,1671609984.0,1.0316599607467651
