,average_value_of_feature_importances
BNB_AdjClose_LogReturn,0.14771680471155366
LTC_AdjClose_LogReturn,0.14439677937389156
07_n-transactions-total_LogReturn,0.14235546001756572
NEO_AdjClose_LogReturn,0.136668150523444
XMR_AdjClose_LogReturn,0.11367135064717712
ETC_AdjClose_LogReturn,0.10787687829379784
BCH_AdjClose_LogReturn,0.10578711464159639
ETH_AdjClose_LogReturn,0.10152746179097377
