,average_value_of_feature_importances
BNB_AdjClose_LogReturn,0.13228004072653582
07_n-transactions-total_LogReturn,0.13034674239427219
LTC_AdjClose_LogReturn,0.1270322052954058
NEO_AdjClose_LogReturn,0.12369456171597665
XMR_AdjClose_LogReturn,0.11921483154799437
ETH_AdjClose_LogReturn,0.10912188093046428
02_market-cap_LogReturn,0.09334614636847027
BCH_AdjClose_LogReturn,0.0919799167080999
ETC_AdjClose_LogReturn,0.07298367431278083
