,average_value_of_feature_importances
NEO_AdjClose_LogReturn,0.13699743916629817
ETH_AdjClose_LogReturn,0.13238878815692182
BCH_AdjClose_LogReturn,0.12692520153984677
07_n-transactions-total_LogReturn,0.12399793598395721
BNB_AdjClose_LogReturn,0.12393840090449953
XMR_AdjClose_LogReturn,0.12328714209550545
02_market-cap_LogReturn,0.11627986357920342
LTC_AdjClose_LogReturn,0.11618522857376752
