,average_value_of_feature_importances
07_n-transactions-total_LogReturn,0.1707701026383729
LTC_AdjClose_LogReturn,0.1338706630564826
02_market-cap_LogReturn,0.12965178515206852
BNB_AdjClose_LogReturn,0.10849442730306656
XMR_AdjClose_LogReturn,0.1072350607644355
BCH_AdjClose_LogReturn,0.10616459920659908
ETH_AdjClose_LogReturn,0.09426358541653548
NEO_AdjClose_LogReturn,0.09281531389710976
ETC_AdjClose_LogReturn,0.05673446256532964
