Date,High,Low,Open,Close,Volume,Adj Close
2017-09-04,72.4437026977539,59.04999923706055,65.25129699707031,71.2947998046875,1016089984.0,71.2947998046875
2017-09-05,80.63899993896484,71.51390075683594,71.77729797363281,80.11430358886719,830718016.0,80.11430358886719
2017-09-06,81.05500030517578,75.59089660644531,79.87799835205078,78.48429870605469,526828992.0,78.48429870605469
2017-09-07,80.1260986328125,63.829898834228516,78.45279693603516,67.7947998046875,930673024.0,67.7947998046875
2017-09-08,69.55380249023438,64.00910186767578,67.21269989013672,66.00910186767578,467895008.0,66.00910186767578
2017-09-09,65.95120239257812,57.06439971923828,65.80280303955078,61.61349868774414,529848000.0,61.61349868774414
2017-09-10,67.23249816894531,61.371498107910156,61.64659881591797,66.03990173339844,412076000.0,66.03990173339844
2017-09-11,70.25299835205078,63.86330032348633,66.23880004882812,64.23370361328125,481217984.0,64.23370361328125
2017-09-12,64.59700012207031,58.93479919433594,64.32160186767578,61.730098724365234,501521984.0,61.730098724365234
2017-09-13,62.426700592041016,41.24850082397461,61.6422004699707,41.58489990234375,749713984.0,41.58489990234375
2017-09-14,50.647701263427734,32.03099822998047,41.685001373291016,48.21260070800781,1554339968.0,48.21260070800781
2017-09-15,52.829200744628906,46.464900970458984,48.133399963378906,48.25830078125,562278016.0,48.25830078125
2017-09-16,49.88180160522461,45.12480163574219,48.23040008544922,48.49020004272461,245262000.0,48.49020004272461
2017-09-17,55.614898681640625,48.53020095825195,48.53020095825195,55.52539825439453,408675008.0,55.52539825439453
2017-09-18,55.88330078125,51.04779815673828,55.68360137939453,52.83530044555664,286583008.0,52.83530044555664
2017-09-19,53.829898834228516,51.25130081176758,52.74489974975586,51.73379898071289,160252000.0,51.73379898071289
2017-09-20,52.31420135498047,45.66740036010742,51.66360092163086,46.60580062866211,229363008.0,46.60580062866211
2017-09-21,49.092098236083984,45.18899917602539,46.6526985168457,48.090301513671875,218134000.0,48.090301513671875
2017-09-22,49.78950119018555,46.6870002746582,48.157100677490234,49.27159881591797,142072992.0,49.27159881591797
2017-09-23,49.268699645996094,47.51860046386719,49.250099182128906,47.61830139160156,82147104.0,47.61830139160156
2017-09-24,52.438899993896484,47.57170104980469,47.61989974975586,51.580101013183594,208640992.0,51.580101013183594
2017-09-25,53.70249938964844,51.07699966430664,51.68790054321289,51.54679870605469,173663008.0,51.54679870605469
2017-09-26,56.54059982299805,51.57619857788086,51.57619857788086,56.28310012817383,220363008.0,56.28310012817383
2017-09-27,56.67129898071289,53.40810012817383,56.21220016479492,54.085201263427734,202008992.0,54.085201263427734
2017-09-28,54.1599006652832,50.418800354003906,54.10929870605469,52.62300109863281,186560000.0,52.62300109863281
2017-09-29,55.234500885009766,52.61909866333008,52.62649917602539,55.142398834228516,131446000.0,55.142398834228516
2017-09-30,55.161598205566406,53.62519836425781,55.136199951171875,54.54330062866211,100183000.0,54.54330062866211
2017-10-01,54.7848014831543,53.257999420166016,54.54690170288086,53.375999450683594,95474600.0,53.375999450683594
2017-10-02,53.59299850463867,51.58660125732422,53.39039993286133,52.34960174560547,88516096.0,52.34960174560547
2017-10-03,53.04610061645508,50.83039855957031,52.2843017578125,51.39950180053711,77473400.0,51.39950180053711
2017-10-04,51.865501403808594,50.44049835205078,51.40140151977539,51.669498443603516,69594400.0,51.669498443603516
2017-10-05,52.60309982299805,51.53049850463867,51.63600158691406,52.12009811401367,59355900.0,52.12009811401367
2017-10-06,52.74980163574219,51.636199951171875,52.13750076293945,52.58399963378906,51786200.0,52.58399963378906
2017-10-07,54.50510025024414,52.25699996948242,52.493499755859375,53.142601013183594,100841000.0,53.142601013183594
2017-10-08,53.38819885253906,48.47249984741211,53.08250045776367,50.16400146484375,152366000.0,50.16400146484375
2017-10-09,51.67129898071289,49.8572998046875,50.15420150756836,50.717098236083984,90415504.0,50.717098236083984
2017-10-10,51.13639831542969,50.31650161743164,50.753299713134766,50.88750076293945,57390100.0,50.88750076293945
2017-10-11,60.107601165771484,50.871498107910156,50.88669967651367,60.107601165771484,341368992.0,60.107601165771484
2017-10-12,60.961700439453125,55.84090042114258,60.55189895629883,59.42890167236328,357124000.0,59.42890167236328
2017-10-13,66.19300079345703,58.60089874267578,59.405601501464844,63.950199127197266,313105984.0,63.950199127197266
2017-10-14,70.09380340576172,62.549400329589844,64.12660217285156,65.46739959716797,453940000.0,65.46739959716797
2017-10-15,66.33580017089844,62.69129943847656,65.71829986572266,64.62190246582031,200428000.0,64.62190246582031
2017-10-16,64.69550323486328,58.85390090942383,64.67320251464844,59.479000091552734,205363008.0,59.479000091552734
2017-10-17,61.74760055541992,53.793701171875,59.58689880371094,60.73080062866211,283868992.0,60.73080062866211
2017-10-18,61.292198181152344,58.708499908447266,60.821800231933594,59.73970031738281,160943008.0,59.73970031738281
2017-10-19,61.88420104980469,58.56340026855469,59.80979919433594,60.33060073852539,150542000.0,60.33060073852539
2017-10-20,60.520999908447266,56.83409881591797,60.30379867553711,58.20180130004883,139503008.0,58.20180130004883
2017-10-21,58.650699615478516,56.43790054321289,58.27190017700195,56.807899475097656,96781400.0,56.807899475097656
2017-10-22,56.77069854736328,52.872398376464844,56.77069854736328,54.92020034790039,177315008.0,54.92020034790039
2017-10-23,59.10129928588867,53.294498443603516,54.95949935913086,55.963199615478516,199788992.0,55.963199615478516
2017-10-24,56.580101013183594,54.09400177001953,55.951698303222656,56.494300842285156,114510000.0,56.494300842285156
2017-10-25,57.14540100097656,55.277099609375,56.46860122680664,55.737998962402344,81104704.0,55.737998962402344
2017-10-26,56.25400161743164,55.154300689697266,55.673099517822266,55.332401275634766,78923104.0,55.332401275634766
2017-10-27,56.13180160522461,54.57320022583008,55.384300231933594,54.69390106201172,71063200.0,54.69390106201172
2017-10-28,57.75199890136719,54.493499755859375,54.6697998046875,57.10639953613281,138340000.0,57.10639953613281
2017-10-30,58.549598693847656,56.235801696777344,56.8401985168457,56.390499114990234,129287000.0,56.390499114990234
2017-10-31,56.78710174560547,55.71760177612305,56.3650016784668,55.75410079956055,99381104.0,55.75410079956055
2017-11-01,55.740699768066406,53.18080139160156,55.740699768066406,53.18080139160156,112759000.0,53.18080139160156
2017-11-02,55.27750015258789,50.85049819946289,53.559200286865234,54.737300872802734,221076992.0,54.737300872802734
2017-11-03,56.29209899902344,54.28390121459961,54.57820129394531,56.181400299072266,150030000.0,56.181400299072266
2017-11-04,56.36880111694336,54.9364013671875,56.21590042114258,55.037200927734375,83633104.0,55.037200927734375
2017-11-05,55.47679901123047,54.62810134887695,55.025699615478516,54.74639892578125,84302000.0,54.74639892578125
2017-11-06,56.173099517822266,53.945701599121094,54.75920104980469,55.17369842529297,133918000.0,55.17369842529297
2017-11-07,63.81050109863281,54.98529815673828,54.987701416015625,61.29520034790039,402670016.0,61.29520034790039
2017-11-08,64.06500244140625,60.790000915527344,61.112998962402344,62.57310104370117,349454016.0,62.57310104370117
2017-11-09,66.83830261230469,61.725799560546875,62.489601135253906,64.26969909667969,279652992.0,64.26969909667969
2017-11-10,65.89640045166016,56.91320037841797,64.43620300292969,59.260101318359375,291596000.0,59.260101318359375
2017-11-11,63.71160125732422,59.2421989440918,59.348899841308594,62.30329895019531,272494016.0,62.30329895019531
2017-11-12,62.309200286865234,57.41339874267578,62.309200286865234,59.005401611328125,322820000.0,59.005401611328125
2017-11-13,62.764400482177734,58.84870147705078,59.17580032348633,61.39649963378906,237478000.0,61.39649963378906
2017-11-14,63.812400817871094,60.8661003112793,61.64289855957031,62.67959976196289,174111008.0,62.67959976196289
2017-11-15,65.52469635009766,62.70880126953125,62.77519989013672,63.82360076904297,194636000.0,63.82360076904297
2017-11-16,72.4791030883789,62.937400817871094,63.80910110473633,71.0602035522461,418128992.0,71.0602035522461
2017-11-17,71.11840057373047,65.78179931640625,70.44840240478516,67.56900024414062,350504992.0,67.56900024414062
2017-11-18,69.7656021118164,65.71410369873047,67.40519714355469,69.6436996459961,174063008.0,69.6436996459961
2017-11-19,72.98079681396484,68.60420227050781,69.51190185546875,71.58930206298828,243056992.0,71.58930206298828
2017-11-20,72.91840362548828,70.79299926757812,71.41300201416016,72.25279998779297,188976000.0,72.25279998779297
2017-11-21,72.53450012207031,68.1093978881836,72.1968002319336,70.0282974243164,231664992.0,70.0282974243164
2017-11-22,71.95099639892578,70.18219757080078,70.18219757080078,71.8927993774414,157890000.0,71.8927993774414
2017-11-23,76.39679718017578,70.90280151367188,71.97509765625,73.22339630126953,315247008.0,73.22339630126953
2017-11-24,77.96829986572266,72.81230163574219,73.14189910888672,77.96829986572266,287392000.0,77.96829986572266
2017-11-25,89.36720275878906,77.52230072021484,77.90869903564453,88.81690216064453,487896992.0,88.81690216064453
2017-11-26,88.93930053710938,84.01730346679688,88.93930053710938,85.92680358886719,357456992.0,85.92680358886719
2017-11-27,93.28620147705078,85.88970184326172,85.88970184326172,91.60269927978516,429591008.0,91.60269927978516
2017-11-28,96.03379821777344,90.33979797363281,91.7239990234375,96.03379821777344,388931008.0,96.03379821777344
2017-11-29,104.60900115966797,81.76809692382812,96.01249694824219,85.57099914550781,786819968.0,85.57099914550781
2017-11-30,93.53990173339844,78.07540130615234,86.24669647216797,88.33070373535156,481948000.0,88.33070373535156
2017-12-01,100.41200256347656,83.73829650878906,88.00350189208984,99.00370025634766,561342976.0,99.00370025634766
2017-12-02,103.79499816894531,98.31590270996094,98.94149780273438,100.28399658203125,402553984.0,100.28399658203125
2017-12-03,106.39099884033203,98.10160064697266,100.19499969482422,101.26300048828125,364022016.0,101.26300048828125
2017-12-04,104.23600006103516,96.53250122070312,101.39600372314453,104.23600006103516,331151008.0,104.23600006103516
2017-12-05,104.3030014038086,101.83999633789062,104.2770004272461,102.39700317382812,328726016.0,102.39700317382812
2017-12-06,104.81800079345703,97.314697265625,102.47799682617188,100.35199737548828,547512000.0,100.35199737548828
2017-12-07,101.34300231933594,92.27169799804688,99.98410034179688,98.29239654541016,645691008.0,98.29239654541016
2017-12-08,133.07000732421875,95.39600372314453,98.3281021118164,124.84600067138672,1515559936.0,124.84600067138672
2017-12-09,171.55099487304688,126.58799743652344,127.47899627685547,155.24200439453125,2436539904.0,155.24200439453125
2017-12-10,155.6269989013672,130.16099548339844,155.6269989013672,148.66000366210938,1087340032.0,148.66000366210938
2017-12-11,225.28700256347656,147.34100341796875,148.25799560546875,214.2030029296875,2913979904.0,214.2030029296875
2017-12-12,341.7239990234375,209.6820068359375,212.46400451660156,316.15899658203125,6961679872.0,316.15899658203125
