Timestamp,transaction-fees
2018-12-17 00:00:00,20.97551137
2018-12-18 00:00:00,26.57834854
2018-12-19 00:00:00,32.92958464
2018-12-20 00:00:00,27.62806589
2018-12-21 00:00:00,30.95900116
2018-12-22 00:00:00,18.77646281
2018-12-23 00:00:00,15.44952443
2018-12-24 00:00:00,23.01715097
2018-12-25 00:00:00,18.28673875
2018-12-26 00:00:00,16.22660938
2018-12-27 00:00:00,16.91659845
2018-12-28 00:00:00,17.97068908
2018-12-29 00:00:00,15.31251107
2018-12-30 00:00:00,13.91108006
2018-12-31 00:00:00,15.90842885
2019-01-01 00:00:00,11.22870449
2019-01-02 00:00:00,18.0404076
2019-01-03 00:00:00,19.1678382
2019-01-04 00:00:00,19.57925017
2019-01-05 00:00:00,12.27107591
2019-01-06 00:00:00,16.59508434
2019-01-07 00:00:00,23.87585077
2019-01-08 00:00:00,20.94683492
2019-01-09 00:00:00,24.16978699
2019-01-10 00:00:00,25.84515048
2019-01-11 00:00:00,24.25918558
2019-01-12 00:00:00,17.12273992
2019-01-13 00:00:00,14.17709438
2019-01-14 00:00:00,19.99425343
2019-01-15 00:00:00,21.20358949
2019-01-16 00:00:00,25.07927963
2019-01-17 00:00:00,23.48759589
2019-01-18 00:00:00,20.91797749
2019-01-19 00:00:00,17.57732062
2019-01-20 00:00:00,14.42266508
2019-01-21 00:00:00,19.91907516
2019-01-22 00:00:00,20.9003654
2019-01-23 00:00:00,22.67278096
2019-01-24 00:00:00,22.98899396
2019-01-25 00:00:00,24.82339222
2019-01-26 00:00:00,19.8801991
2019-01-27 00:00:00,15.90784813
2019-01-28 00:00:00,24.16321392
2019-01-29 00:00:00,23.14980149
2019-01-30 00:00:00,21.22346169
2019-01-31 00:00:00,29.03627429
2019-02-01 00:00:00,33.11076701
2019-02-02 00:00:00,18.92618462
2019-02-03 00:00:00,14.74322284
2019-02-04 00:00:00,17.08811248
2019-02-05 00:00:00,17.21081291
2019-02-06 00:00:00,21.79051765
2019-02-07 00:00:00,16.74141122
2019-02-08 00:00:00,20.91053599
2019-02-09 00:00:00,17.75264078
2019-02-10 00:00:00,13.62075475
2019-02-11 00:00:00,23.13798165
2019-02-12 00:00:00,34.31602175
2019-02-13 00:00:00,35.63755618
2019-02-14 00:00:00,26.180398
2019-02-15 00:00:00,26.46547377
2019-02-16 00:00:00,22.36572171
2019-02-17 00:00:00,19.17235936
2019-02-18 00:00:00,29.40410079
2019-02-19 00:00:00,36.59295015
2019-02-20 00:00:00,37.76184521
2019-02-21 00:00:00,34.71560858
2019-02-22 00:00:00,39.01280561
2019-02-23 00:00:00,25.43940867
2019-02-24 00:00:00,29.55542146
2019-02-25 00:00:00,38.85345862
2019-02-26 00:00:00,35.84517142
2019-02-27 00:00:00,32.66318415
2019-02-28 00:00:00,30.29594178
2019-03-01 00:00:00,30.48611973
2019-03-02 00:00:00,25.32153705
2019-03-03 00:00:00,21.38429981
2019-03-04 00:00:00,28.45991569
2019-03-05 00:00:00,29.02363002
2019-03-06 00:00:00,38.43684345
2019-03-07 00:00:00,38.15885184
2019-03-08 00:00:00,34.53420729
2019-03-09 00:00:00,24.54420613
2019-03-10 00:00:00,19.08668276
2019-03-11 00:00:00,30.82179358
2019-03-12 00:00:00,31.50427651
2019-03-13 00:00:00,36.04315035
2019-03-14 00:00:00,37.56437664
2019-03-15 00:00:00,31.12448995
2019-03-16 00:00:00,22.36301366
2019-03-17 00:00:00,16.78071195
2019-03-18 00:00:00,22.37480548
2019-03-19 00:00:00,22.30871865
2019-03-20 00:00:00,27.1997923
2019-03-21 00:00:00,35.53040752
2019-03-22 00:00:00,27.14701994
2019-03-23 00:00:00,17.94886278
2019-03-24 00:00:00,15.67630252
2019-03-25 00:00:00,29.20096219
2019-03-26 00:00:00,36.41495629
2019-03-27 00:00:00,48.02051729
2019-03-28 00:00:00,47.81690988
2019-03-29 00:00:00,63.48208552
2019-03-30 00:00:00,54.67372903
2019-03-31 00:00:00,44.61425508
2019-04-01 00:00:00,61.8467373
2019-04-02 00:00:00,114.48978878
2019-04-03 00:00:00,142.10298824
2019-04-04 00:00:00,154.4635303
2019-04-05 00:00:00,114.82307281
2019-04-06 00:00:00,80.84759712
2019-04-07 00:00:00,85.51644481
2019-04-08 00:00:00,130.54444043
2019-04-09 00:00:00,114.92556114
2019-04-10 00:00:00,111.78539463
2019-04-11 00:00:00,115.28509796
2019-04-12 00:00:00,100.56571481
2019-04-13 00:00:00,66.22119369
2019-04-14 00:00:00,57.42373876
2019-04-15 00:00:00,78.96972247
2019-04-16 00:00:00,76.56869368
2019-04-17 00:00:00,77.1498090499999
2019-04-18 00:00:00,72.4195866
2019-04-19 00:00:00,78.43301725
2019-04-20 00:00:00,58.09103814
2019-04-21 00:00:00,50.31279868
2019-04-22 00:00:00,70.12693315
2019-04-23 00:00:00,96.48121035
2019-04-24 00:00:00,130.67492641
2019-04-25 00:00:00,94.30087588
2019-04-26 00:00:00,91.4474489900001
2019-04-27 00:00:00,54.42092725
2019-04-28 00:00:00,47.95393039
2019-04-29 00:00:00,70.95469952
2019-04-30 00:00:00,85.48463465
2019-05-01 00:00:00,65.62521893
2019-05-02 00:00:00,64.71081505
2019-05-03 00:00:00,81.27225085
2019-05-04 00:00:00,60.62915441
2019-05-05 00:00:00,62.87230397
2019-05-06 00:00:00,76.31168717
