Timestamp,n-transactions-per-block
2018-12-27 00:00:00,1724.25287356322
2018-12-28 00:00:00,1845.91017964072
2018-12-29 00:00:00,1920.14492753623
2018-12-30 00:00:00,1520.67613636364
2018-12-31 00:00:00,1675.38064516129
2019-01-01 00:00:00,1575.3355704698
2019-01-02 00:00:00,1799.31125827815
2019-01-03 00:00:00,1877.52258064516
2019-01-04 00:00:00,1891.08724832215
2019-01-05 00:00:00,1626.94478527607
2019-01-06 00:00:00,1833.48936170213
2019-01-07 00:00:00,2019.7304964539
2019-01-08 00:00:00,1884.7573964497
2019-01-09 00:00:00,1945.46341463415
2019-01-10 00:00:00,2098.32051282051
2019-01-11 00:00:00,2083.59459459459
2019-01-12 00:00:00,2039.86956521739
2019-01-13 00:00:00,2021.87591240876
2019-01-14 00:00:00,2192.51677852349
2019-01-15 00:00:00,2289.99242424242
2019-01-16 00:00:00,2298.51127819549
2019-01-17 00:00:00,2336.1811023622
2019-01-18 00:00:00,2217.13768115942
2019-01-19 00:00:00,2121.71428571429
2019-01-20 00:00:00,1873.36305732484
2019-01-21 00:00:00,2101.34666666667
2019-01-22 00:00:00,2277.23076923077
2019-01-23 00:00:00,2010.23287671233
2019-01-24 00:00:00,1902.13580246914
2019-01-25 00:00:00,2181.77536231884
2019-01-26 00:00:00,1921.9
2019-01-27 00:00:00,2019.3503649635
2019-01-28 00:00:00,2124.56551724138
2019-01-29 00:00:00,2233.98630136986
2019-01-30 00:00:00,2367.5
2019-01-31 00:00:00,2283.51612903226
2019-02-01 00:00:00,2147.72784810127
2019-02-02 00:00:00,2236.33333333333
2019-02-03 00:00:00,2175.15217391304
2019-02-04 00:00:00,2280.87074829932
2019-02-05 00:00:00,2408.63265306122
2019-02-06 00:00:00,2131.68292682927
2019-02-07 00:00:00,2029
2019-02-08 00:00:00,2056.93251533742
2019-02-09 00:00:00,2072.61333333333
2019-02-10 00:00:00,2140.06428571429
2019-02-11 00:00:00,2177.41379310345
2019-02-12 00:00:00,2121.6640625
2019-02-13 00:00:00,2304.90849673203
2019-02-14 00:00:00,2514.06382978723
2019-02-15 00:00:00,2336.44881889764
2019-02-16 00:00:00,2214.24666666667
2019-02-17 00:00:00,2059.51572327044
2019-02-18 00:00:00,2221.12258064516
2019-02-19 00:00:00,2232.32051282051
2019-02-20 00:00:00,2417.84615384615
2019-02-21 00:00:00,2500.79831932773
2019-02-22 00:00:00,2162.38271604938
2019-02-23 00:00:00,2295.37762237762
2019-02-24 00:00:00,2339.02189781022
2019-02-25 00:00:00,2354.08391608392
2019-02-26 00:00:00,2276.8198757764
2019-02-27 00:00:00,2443.68794326241
2019-02-28 00:00:00,2452.18
2019-03-01 00:00:00,2187.79012345679
2019-03-02 00:00:00,2544.42424242424
2019-03-03 00:00:00,2422.48630136986
2019-03-04 00:00:00,2220.3503649635
2019-03-05 00:00:00,1917.55704697987
2019-03-06 00:00:00,2170.8046875
2019-03-07 00:00:00,1989.5985915493
2019-03-08 00:00:00,1953.86301369863
2019-03-09 00:00:00,1735.44927536232
2019-03-10 00:00:00,1565.27205882353
2019-03-11 00:00:00,2075.64084507042
2019-03-12 00:00:00,1997.57342657343
2019-03-13 00:00:00,2118.2
2019-03-14 00:00:00,1935.02580645161
2019-03-15 00:00:00,1940.98039215686
2019-03-16 00:00:00,1609
2019-03-17 00:00:00,1556.78082191781
2019-03-18 00:00:00,1810.5900621118
2019-03-19 00:00:00,1751.40229885057
2019-03-20 00:00:00,1894.16149068323
2019-03-21 00:00:00,2102.88111888112
2019-03-22 00:00:00,1854.18633540373
2019-03-23 00:00:00,1734.98620689655
2019-03-24 00:00:00,1507.77333333333
2019-03-25 00:00:00,2176.96621621622
2019-03-26 00:00:00,2734.44029850746
2019-03-27 00:00:00,2571.71812080537
2019-03-28 00:00:00,2696.56164383562
2019-03-29 00:00:00,2515.7619047619
2019-03-30 00:00:00,2717.86330935252
2019-03-31 00:00:00,2745.69784172662
2019-04-01 00:00:00,2712.52941176471
2019-04-02 00:00:00,2557.36942675159
2019-04-03 00:00:00,2536.97183098592
2019-04-04 00:00:00,2533.28571428571
2019-04-05 00:00:00,2449.93670886076
2019-04-06 00:00:00,2586.8273381295
2019-04-07 00:00:00,2486.74468085106
2019-04-08 00:00:00,2516.33108108108
2019-04-09 00:00:00,2621.75
2019-04-10 00:00:00,2679.06081081081
2019-04-11 00:00:00,2565.6178343949
2019-04-12 00:00:00,2495.14569536424
2019-04-13 00:00:00,2719.08148148148
2019-04-14 00:00:00,2762.54098360656
2019-04-15 00:00:00,2630.84827586207
2019-04-16 00:00:00,2472.53103448276
2019-04-17 00:00:00,2541.57246376812
2019-04-18 00:00:00,2570.34228187919
2019-04-19 00:00:00,2382.42105263158
