2017-11-30 00:00:00,2130663923.372405
2017-12-01 00:00:00,1589331512.9417427
2017-12-02 00:00:00,965994254.3562113
2017-12-03 00:00:00,592011274.2160677
2017-12-04 00:00:00,1283672891.399018
2017-12-05 00:00:00,999891969.54149
2017-12-06 00:00:00,1982715220.4509902
2017-12-07 00:00:00,4548758961.588786
2017-12-08 00:00:00,3800432531.580915
2017-12-09 00:00:00,2195860926.731846
2017-12-10 00:00:00,2539286892.7016764
2017-12-11 00:00:00,2487997751.019463
2017-12-12 00:00:00,1992977378.0013492
2017-12-13 00:00:00,2027550684.5009563
2017-12-14 00:00:00,610207126.6876411
2017-12-15 00:00:00,2066395216.5763328
2017-12-16 00:00:00,1636509991.671891
2017-12-17 00:00:00,1641066517.685792
2017-12-18 00:00:00,2021140821.0929716
2017-12-19 00:00:00,2215330000.929072
2017-12-20 00:00:00,2752775707.1146574
2017-12-21 00:00:00,1989091729.4332354
2017-12-22 00:00:00,5352015515.542298
2017-12-23 00:00:00,1967536506.4005926
2017-12-24 00:00:00,1798168177.648421
2017-12-25 00:00:00,1134112808.2412252
2017-12-26 00:00:00,1745062014.3506472
2017-12-27 00:00:00,1619268857.168229
2017-12-28 00:00:00,1883494461.4293745
2017-12-29 00:00:00,1274049463.7163732
2017-12-30 00:00:00,1728481566.8689675
2017-12-31 00:00:00,1142728354.646587
2018-01-01 00:00:00,744866630.5094119
2018-01-02 00:00:00,1567582731.903526
2018-01-03 00:00:00,1138506779.2035935
2018-01-04 00:00:00,1371803859.924131
2018-01-05 00:00:00,1764169571.11057
2018-01-06 00:00:00,1024721001.2487963
2018-01-07 00:00:00,946406884.7515358
2018-01-08 00:00:00,1742246003.5464456
2018-01-09 00:00:00,1182426648.294293
2018-01-10 00:00:00,1634548780.4014
2018-01-11 00:00:00,1663185737.5560942
2018-01-12 00:00:00,1014053986.1381412
2018-01-13 00:00:00,740504186.9595935
2018-01-14 00:00:00,804914641.6120825
2018-01-15 00:00:00,758546178.5825682
2018-01-16 00:00:00,2762626868.9217606
2018-01-17 00:00:00,2926596198.2111597
2018-01-18 00:00:00,1771113579.4696858
2018-01-19 00:00:00,1064413369.5978014
2018-01-20 00:00:00,1097313787.3573146
2018-01-21 00:00:00,436195518.92766696
2018-01-22 00:00:00,1210203940.8799615
2018-01-23 00:00:00,1305109027.9785473
2018-01-24 00:00:00,921820890.74857
2018-01-25 00:00:00,772706342.7640659
2018-01-26 00:00:00,1135179206.750647
2018-01-27 00:00:00,763094646.009555
2018-01-28 00:00:00,738104166.8668789
2018-01-29 00:00:00,611119735.3108903
2018-01-30 00:00:00,1266284116.12824
2018-01-31 00:00:00,933239777.885645
2018-02-01 00:00:00,1509688358.173765
2018-02-02 00:00:00,2213436748.092759
2018-02-03 00:00:00,952403804.977636
2018-02-04 00:00:00,1080682794.7357142
2018-02-05 00:00:00,1793319477.2540278
2018-02-06 00:00:00,3094258118.1919785
2018-02-07 00:00:00,1670287563.7429032
2018-02-08 00:00:00,1336661910.5091228
2018-02-09 00:00:00,1093134650.4219353
2018-02-10 00:00:00,918540174.4693165
2018-02-11 00:00:00,796391653.708568
2018-02-12 00:00:00,836623674.3131925
2018-02-13 00:00:00,188454378.60299003
2018-02-14 00:00:00,915165499.846264
2018-02-15 00:00:00,1282426210.891208
2018-02-16 00:00:00,866501985.7084646
2018-02-17 00:00:00,973554319.9083946
2018-02-18 00:00:00,1377347061.4161527
2018-02-19 00:00:00,1020588579.3383632
2018-02-20 00:00:00,1258473015.5963838
2018-02-21 00:00:00,1601103155.9094486
2018-02-22 00:00:00,1395055528.707782
2018-02-23 00:00:00,1156539785.8885357
2018-02-24 00:00:00,814952720.426771
2018-02-25 00:00:00,619244270.7229553
2018-02-26 00:00:00,982054724.8043953
2018-02-27 00:00:00,820239742.1576885
2018-02-28 00:00:00,871257587.9600855
2018-03-01 00:00:00,790675903.7454846
2018-03-02 00:00:00,673860238.90624
2018-03-03 00:00:00,663520514.0089278
2018-03-04 00:00:00,542742758.5116323
2018-03-05 00:00:00,652061173.890632
2018-03-06 00:00:00,969993576.7318369
2018-03-07 00:00:00,1355596866.815812
2018-03-08 00:00:00,1231498466.0360353
2018-03-09 00:00:00,1735625689.9003196
2018-03-10 00:00:00,870115563.806644
2018-03-11 00:00:00,1205268901.9546967
2018-03-12 00:00:00,1145556674.728174
2018-03-13 00:00:00,1013634517.5790632
2018-03-14 00:00:00,1157902505.0164309
2018-03-15 00:00:00,1315209565.0947168
2018-03-16 00:00:00,771954415.4188056
2018-03-17 00:00:00,711706325.7031032
2018-03-18 00:00:00,1270330308.3404047
2018-03-19 00:00:00,1183523625.1592457
2018-03-20 00:00:00,968836842.5813378
2018-03-21 00:00:00,770717053.190813
2018-03-22 00:00:00,826892556.9047964
2018-03-23 00:00:00,734259108.9042656
2018-03-24 00:00:00,638996171.2272326
2018-03-25 00:00:00,497976127.7519874
2018-03-26 00:00:00,898113449.0403993
2018-03-27 00:00:00,706985634.7361835
2018-03-28 00:00:00,526257701.60659367
2018-03-29 00:00:00,1093751115.3311026
2018-03-30 00:00:00,1352337905.1215136
2018-03-31 00:00:00,754226245.4255953
2018-04-01 00:00:00,722273399.9422678
2018-04-02 00:00:00,607508836.2282234
2018-04-03 00:00:00,750173781.591549
2018-04-04 00:00:00,678823367.2390053
2018-04-05 00:00:00,609341543.7440615
2018-04-06 00:00:00,462008926.0509123
2018-04-07 00:00:00,182056053.35506067
2018-04-08 00:00:00,326416046.9776088
2018-04-09 00:00:00,753187037.3023131
