Timestamp,n-transactions-total
2015-11-27 00:00:00,94418793
2015-11-30 00:00:00,94875404
2015-12-03 00:00:00,95419748
2015-12-06 00:00:00,95944904
2015-12-09 00:00:00,96510342
2015-12-12 00:00:00,97153769
2015-12-15 00:00:00,97778984
2015-12-18 00:00:00,98441030
2015-12-21 00:00:00,99063485
2015-12-24 00:00:00,99735843
2015-12-27 00:00:00,100305034
2015-12-30 00:00:00,100823539
2016-01-02 00:00:00,101278339
2016-01-05 00:00:00,101752002
2016-01-08 00:00:00,102297161
2016-01-11 00:00:00,102819870
2016-01-14 00:00:00,103395326
2016-01-17 00:00:00,103952402
2016-01-20 00:00:00,104557079
2016-01-23 00:00:00,105202118
2016-01-26 00:00:00,105817323
2016-01-29 00:00:00,106502228
2016-02-01 00:00:00,107097081
2016-02-04 00:00:00,107752515
2016-02-07 00:00:00,108402806
2016-02-10 00:00:00,109072066
2016-02-13 00:00:00,109728733
2016-02-16 00:00:00,110322168
2016-02-19 00:00:00,110977656
2016-02-22 00:00:00,111618240
2016-02-25 00:00:00,112324526
2016-02-28 00:00:00,112927487
2016-03-02 00:00:00,113703426
2016-03-05 00:00:00,114402043
2016-03-08 00:00:00,114982938
2016-03-11 00:00:00,115560676
2016-03-14 00:00:00,116067327
2016-03-17 00:00:00,116675024
2016-03-20 00:00:00,117267257
2016-03-23 00:00:00,117848968
2016-03-26 00:00:00,118398008
2016-03-29 00:00:00,118912333
2016-04-01 00:00:00,119519077
2016-04-04 00:00:00,120091897
2016-04-07 00:00:00,120735083
2016-04-10 00:00:00,121366578
2016-04-13 00:00:00,122022428
2016-04-16 00:00:00,122687563
2016-04-19 00:00:00,123281808
2016-04-22 00:00:00,123938446
2016-04-25 00:00:00,124517359
2016-04-28 00:00:00,125225958
2016-05-01 00:00:00,125951328
2016-05-04 00:00:00,126600030
2016-05-07 00:00:00,127297075
2016-05-10 00:00:00,127915571
2016-05-13 00:00:00,128624687
2016-05-16 00:00:00,129267248
2016-05-19 00:00:00,129981129
2016-05-22 00:00:00,130599207
2016-05-25 00:00:00,131255015
2016-05-28 00:00:00,131936652
2016-05-31 00:00:00,132520907
2016-06-03 00:00:00,133202151
2016-06-06 00:00:00,133821173
2016-06-09 00:00:00,134505441
2016-06-12 00:00:00,135182216
2016-06-15 00:00:00,135891947
2016-06-18 00:00:00,136671263
2016-06-21 00:00:00,137374266
2016-06-24 00:00:00,138099653
2016-06-27 00:00:00,138726232
2016-06-30 00:00:00,139380098
2016-07-03 00:00:00,140016445
2016-07-06 00:00:00,140623108
2016-07-09 00:00:00,141264418
2016-07-12 00:00:00,141830178
2016-07-15 00:00:00,142483779
2016-07-18 00:00:00,143052608
2016-07-21 00:00:00,143724729
2016-07-24 00:00:00,144358967
2016-07-27 00:00:00,145021110
2016-07-30 00:00:00,145723125
2016-08-02 00:00:00,146339823
2016-08-05 00:00:00,147064064
2016-08-08 00:00:00,147679693
2016-08-11 00:00:00,148392775
2016-08-14 00:00:00,149093943
2016-08-17 00:00:00,149751870
2016-08-20 00:00:00,150474869
2016-08-23 00:00:00,151096839
2016-08-26 00:00:00,151805017
2016-08-29 00:00:00,152397494
2016-09-01 00:00:00,153099551
2016-09-04 00:00:00,153745688
2016-09-07 00:00:00,154388853
2016-09-10 00:00:00,155087012
2016-09-13 00:00:00,155669828
2016-09-16 00:00:00,156372460
2016-09-19 00:00:00,156992678
2016-09-22 00:00:00,157699018
2016-09-25 00:00:00,158362171
2016-09-28 00:00:00,159030221
2016-10-01 00:00:00,159758444
2016-10-04 00:00:00,160424277
2016-10-07 00:00:00,161229748
2016-10-10 00:00:00,161955206
2016-10-13 00:00:00,162676795
2016-10-16 00:00:00,163356315
2016-10-19 00:00:00,164042780
2016-10-22 00:00:00,164778698
2016-10-25 00:00:00,165412637
2016-10-28 00:00:00,166201161
2016-10-31 00:00:00,166888161
2016-11-03 00:00:00,167646148
2016-11-06 00:00:00,168403477
2016-11-09 00:00:00,169199935
2016-11-12 00:00:00,169996175
2016-11-15 00:00:00,170715430
2016-11-18 00:00:00,171562995
2016-11-21 00:00:00,172332907
2016-11-24 00:00:00,173179444
2016-11-27 00:00:00,174101890
2016-11-30 00:00:00,174927253
2016-12-03 00:00:00,175775608
2016-12-06 00:00:00,176586689
2016-12-09 00:00:00,177500532
2016-12-12 00:00:00,178248794
2016-12-15 00:00:00,179096782
2016-12-18 00:00:00,179896884
2016-12-21 00:00:00,180710924
2016-12-24 00:00:00,181654768
2016-12-27 00:00:00,182339551
2016-12-30 00:00:00,183245492
2017-01-02 00:00:00,183961799
2017-01-05 00:00:00,184884526
2017-01-08 00:00:00,185801925
2017-01-11 00:00:00,186655527
2017-01-14 00:00:00,187526244
2017-01-17 00:00:00,188272195
2017-01-20 00:00:00,189163243
2017-01-23 00:00:00,189960748
2017-01-26 00:00:00,190780358
2017-01-29 00:00:00,191602539
2017-02-01 00:00:00,192400284
2017-02-04 00:00:00,193333476
2017-02-07 00:00:00,194139731
2017-02-10 00:00:00,195120214
2017-02-13 00:00:00,195922554
2017-02-16 00:00:00,196820613
2017-02-19 00:00:00,197709937
2017-02-22 00:00:00,198524321
2017-02-25 00:00:00,199476388
2017-02-28 00:00:00,200351965
2017-03-03 00:00:00,201323192
2017-03-06 00:00:00,202206462
2017-03-09 00:00:00,203118308
2017-03-12 00:00:00,204012189
2017-03-15 00:00:00,204816495
2017-03-18 00:00:00,205728274
2017-03-21 00:00:00,206538993
2017-03-24 00:00:00,207430961
2017-03-27 00:00:00,208183230
2017-03-30 00:00:00,208994833
2017-04-02 00:00:00,209799698
2017-04-05 00:00:00,210587743
2017-04-08 00:00:00,211489676
2017-04-11 00:00:00,212229346
2017-04-14 00:00:00,213043164
2017-04-17 00:00:00,213815471
2017-04-20 00:00:00,214675280
2017-04-23 00:00:00,215541445
2017-04-26 00:00:00,216334128
2017-04-29 00:00:00,217271715
2017-05-02 00:00:00,218189730
2017-05-05 00:00:00,219173768
2017-05-08 00:00:00,220119534
2017-05-11 00:00:00,221129068
2017-05-14 00:00:00,222070336
2017-05-17 00:00:00,223001274
2017-05-20 00:00:00,223927742
2017-05-23 00:00:00,224935714
2017-05-26 00:00:00,225991952
2017-05-29 00:00:00,226963902
2017-06-01 00:00:00,227956097
2017-06-04 00:00:00,228851515
2017-06-07 00:00:00,229706676
2017-06-10 00:00:00,230635247
2017-06-13 00:00:00,231382646
2017-06-16 00:00:00,232254968
2017-06-19 00:00:00,232970155
2017-06-22 00:00:00,233790059
2017-06-25 00:00:00,234545444
2017-06-28 00:00:00,235249343
2017-07-01 00:00:00,236026202
2017-07-04 00:00:00,236698108
2017-07-07 00:00:00,237416725
2017-07-10 00:00:00,238068407
2017-07-13 00:00:00,238843535
2017-07-16 00:00:00,239539194
2017-07-19 00:00:00,240233338
2017-07-22 00:00:00,240987019
2017-07-25 00:00:00,241630558
2017-07-28 00:00:00,242337725
2017-07-31 00:00:00,242981228
2017-08-03 00:00:00,243552842
2017-08-06 00:00:00,244240858
2017-08-09 00:00:00,244965312
2017-08-12 00:00:00,245767643
2017-08-15 00:00:00,246547545
2017-08-18 00:00:00,247480589
2017-08-21 00:00:00,248269707
2017-08-24 00:00:00,249019577
2017-08-27 00:00:00,249658217
2017-08-30 00:00:00,250423130
2017-09-02 00:00:00,251259380
2017-09-05 00:00:00,251961553
2017-09-08 00:00:00,252772597
2017-09-11 00:00:00,253462800
2017-09-14 00:00:00,254235242
2017-09-17 00:00:00,255023773
2017-09-20 00:00:00,255723565
2017-09-23 00:00:00,256441730
2017-09-26 00:00:00,257058048
2017-09-29 00:00:00,257855129
2017-10-02 00:00:00,258526322
2017-10-05 00:00:00,259335557
2017-10-08 00:00:00,260122493
2017-10-11 00:00:00,260962901
2017-10-14 00:00:00,261858188
2017-10-17 00:00:00,262749769
2017-10-20 00:00:00,263770410
2017-10-23 00:00:00,264683511
2017-10-26 00:00:00,265661480
2017-10-29 00:00:00,266383322
2017-11-01 00:00:00,267310740
2017-11-04 00:00:00,268281249
2017-11-07 00:00:00,269098994
2017-11-10 00:00:00,270075705
2017-11-13 00:00:00,270728389
2017-11-16 00:00:00,271631544
2017-11-19 00:00:00,272519017
2017-11-22 00:00:00,273491904
2017-11-25 00:00:00,274461282
2017-11-28 00:00:00,275506669
2017-12-01 00:00:00,276655859
2017-12-04 00:00:00,277747090
2017-12-07 00:00:00,278997634
2017-12-10 00:00:00,280160964
2017-12-13 00:00:00,281243773
2017-12-16 00:00:00,282565792
2017-12-19 00:00:00,283715925
2017-12-22 00:00:00,284800994
2017-12-25 00:00:00,285768307
2017-12-28 00:00:00,286552442
2017-12-31 00:00:00,287555016
2018-01-03 00:00:00,288429056
2018-01-06 00:00:00,289592587
2018-01-09 00:00:00,290665709
2018-01-12 00:00:00,291709927
2018-01-15 00:00:00,292512025
2018-01-18 00:00:00,293404775
2018-01-21 00:00:00,294197236
2018-01-24 00:00:00,294929690
2018-01-27 00:00:00,295638481
2018-01-30 00:00:00,296275901
2018-02-02 00:00:00,296975108
2018-02-05 00:00:00,297579967
2018-02-08 00:00:00,298254822
2018-02-11 00:00:00,298786784
2018-02-14 00:00:00,299306169
2018-02-17 00:00:00,299887754
2018-02-20 00:00:00,300408842
2018-02-23 00:00:00,300995812
2018-02-26 00:00:00,301478395
2018-03-01 00:00:00,302074987
2018-03-04 00:00:00,302681040
2018-03-07 00:00:00,303249000
2018-03-10 00:00:00,303857516
2018-03-13 00:00:00,304351957
2018-03-16 00:00:00,304944343
2018-03-19 00:00:00,305450795
2018-03-22 00:00:00,306033506
2018-03-25 00:00:00,306554674
2018-03-28 00:00:00,307065165
2018-03-31 00:00:00,307621826
2018-04-03 00:00:00,308073189
2018-04-06 00:00:00,308638681
2018-04-09 00:00:00,309105098
2018-04-12 00:00:00,309650967
2018-04-15 00:00:00,310243378
2018-04-18 00:00:00,310814757
2018-04-21 00:00:00,311436020
2018-04-24 00:00:00,312029818
2018-04-27 00:00:00,312713491
2018-04-30 00:00:00,313307396
2018-05-03 00:00:00,313935418
2018-05-06 00:00:00,314584099
2018-05-09 00:00:00,315180744
2018-05-12 00:00:00,315808884
2018-05-15 00:00:00,316358924
2018-05-18 00:00:00,316975560
2018-05-21 00:00:00,317519701
2018-05-24 00:00:00,318149806
2018-05-27 00:00:00,318709582
2018-05-30 00:00:00,319249712
2018-06-02 00:00:00,319866167
2018-06-05 00:00:00,320414251
2018-06-08 00:00:00,321042759
2018-06-11 00:00:00,321594104
2018-06-14 00:00:00,322234256
2018-06-17 00:00:00,322808285
2018-06-20 00:00:00,323340398
2018-06-23 00:00:00,323943746
2018-06-26 00:00:00,324463101
2018-06-29 00:00:00,325036995
2018-07-02 00:00:00,325569824
2018-07-05 00:00:00,326193849
2018-07-08 00:00:00,326763721
2018-07-11 00:00:00,327342411
2018-07-14 00:00:00,327956850
2018-07-17 00:00:00,328503258
2018-07-20 00:00:00,329199348
2018-07-23 00:00:00,329777040
2018-07-26 00:00:00,330516827
2018-07-29 00:00:00,331165608
2018-08-01 00:00:00,331809220
2018-08-04 00:00:00,332504613
2018-08-07 00:00:00,333087523
2018-08-10 00:00:00,333776670
2018-08-13 00:00:00,334361876
2018-08-16 00:00:00,335078184
2018-08-19 00:00:00,335734719
2018-08-22 00:00:00,336335154
2018-08-25 00:00:00,337002185
2018-08-28 00:00:00,337595312
2018-08-31 00:00:00,338302056
2018-09-03 00:00:00,338938147
2018-09-06 00:00:00,339640512
2018-09-09 00:00:00,340327940
2018-09-12 00:00:00,340976549
2018-09-15 00:00:00,341668733
2018-09-18 00:00:00,342298731
2018-09-21 00:00:00,343048853
2018-09-24 00:00:00,343748212
2018-09-27 00:00:00,344481298
2018-09-30 00:00:00,345202714
2018-10-03 00:00:00,345897079
2018-10-06 00:00:00,346626975
2018-10-09 00:00:00,347311050
2018-10-12 00:00:00,348053877
2018-10-15 00:00:00,348691915
2018-10-18 00:00:00,349478101
2018-10-21 00:00:00,350214208
2018-10-24 00:00:00,350934362
2018-10-27 00:00:00,351695700
2018-10-30 00:00:00,352418320
2018-11-02 00:00:00,353271482
2018-11-05 00:00:00,354045146
2018-11-08 00:00:00,354917733
2018-11-11 00:00:00,355730743
2018-11-14 00:00:00,356555806
2018-11-17 00:00:00,357423738
2018-11-20 00:00:00,358195175
2018-11-23 00:00:00,359003417
2018-11-26 00:00:00,359769385
2018-11-29 00:00:00,360548754
2018-12-02 00:00:00,361286427
2018-12-05 00:00:00,362020227
2018-12-08 00:00:00,362811308
2018-12-11 00:00:00,363537909
2018-12-14 00:00:00,364319466
2018-12-17 00:00:00,365084181
2018-12-20 00:00:00,365952427
2018-12-23 00:00:00,366772667
2018-12-26 00:00:00,367559150
2018-12-29 00:00:00,368450145
2019-01-01 00:00:00,369240247
2019-01-04 00:00:00,370039173
2019-01-07 00:00:00,370844663
2019-01-10 00:00:00,371764711
2019-01-13 00:00:00,372685575
2019-01-16 00:00:00,373591457
2019-01-19 00:00:00,374498314
2019-01-22 00:00:00,375390878
2019-01-25 00:00:00,376287875
2019-01-28 00:00:00,377152636
2019-01-31 00:00:00,378109678
2019-02-03 00:00:00,379125892
2019-02-06 00:00:00,380114335
2019-02-09 00:00:00,381152017
2019-02-12 00:00:00,382076756
2019-02-15 00:00:00,383058777
2019-02-18 00:00:00,384014329
2019-02-21 00:00:00,385019779
2019-02-24 00:00:00,385996720
2019-02-27 00:00:00,387020618
2019-03-02 00:00:00,388088041
2019-03-05 00:00:00,389081411
2019-03-08 00:00:00,389926079
2019-03-11 00:00:00,390665188
2019-03-14 00:00:00,391532118
2019-03-17 00:00:00,392390409
2019-03-20 00:00:00,393213190
2019-03-23 00:00:00,394117664
2019-03-26 00:00:00,394917292
2019-03-29 00:00:00,396060389
2019-04-01 00:00:00,397191600
2019-04-04 00:00:00,398322282
2019-04-07 00:00:00,399422126
2019-04-10 00:00:00,400491259
2019-04-13 00:00:00,401667494
2019-04-16 00:00:00,402751849
2019-04-19 00:00:00,403845132
2019-04-22 00:00:00,404918202
2019-04-25 00:00:00,405977267
2019-04-28 00:00:00,407102106
2019-05-01 00:00:00,408194316
2019-05-04 00:00:00,409467939
2019-05-07 00:00:00,410533718
2019-05-10 00:00:00,411619340
2019-05-13 00:00:00,412624734
2019-05-16 00:00:00,413750644
2019-05-19 00:00:00,414847973
2019-05-22 00:00:00,415958184
2019-05-25 00:00:00,417115354
2019-05-28 00:00:00,418228062
2019-05-31 00:00:00,419400188
2019-06-03 00:00:00,420332734
2019-06-06 00:00:00,421374564
2019-06-09 00:00:00,422381534
2019-06-12 00:00:00,423377718
2019-06-15 00:00:00,424435522
2019-06-18 00:00:00,425381442
2019-06-21 00:00:00,426507765
2019-06-24 00:00:00,427579844
2019-06-27 00:00:00,428729222
2019-06-30 00:00:00,429854710
2019-07-03 00:00:00,430894074
2019-07-06 00:00:00,432041973
2019-07-09 00:00:00,433083366
2019-07-12 00:00:00,434090079
2019-07-15 00:00:00,435059067
2019-07-18 00:00:00,436096727
2019-07-21 00:00:00,437033906
2019-07-24 00:00:00,437958818
2019-07-27 00:00:00,438910919
2019-07-30 00:00:00,439801073
2019-08-02 00:00:00,440825797
2019-08-05 00:00:00,441802055
2019-08-08 00:00:00,442880797
2019-08-11 00:00:00,443862827
2019-08-14 00:00:00,444803906
2019-08-17 00:00:00,445843302
2019-08-20 00:00:00,446738249
2019-08-23 00:00:00,447702294
2019-08-26 00:00:00,448636850
2019-08-29 00:00:00,449621620
2019-09-01 00:00:00,450660388
2019-09-04 00:00:00,451644190
2019-09-07 00:00:00,452685067
2019-09-10 00:00:00,453605463
2019-09-13 00:00:00,454620184
2019-09-16 00:00:00,455502894
2019-09-19 00:00:00,456557411
2019-09-22 00:00:00,457580421
2019-09-25 00:00:00,458540193
2019-09-28 00:00:00,459546722
2019-10-01 00:00:00,460459430
2019-10-04 00:00:00,461449958
2019-10-07 00:00:00,462388900
2019-10-10 00:00:00,463367125
2019-10-13 00:00:00,464359792
2019-10-16 00:00:00,465283607
2019-10-19 00:00:00,466295480
2019-10-22 00:00:00,467241350
2019-10-25 00:00:00,468235588
2019-10-28 00:00:00,469126404
2019-10-31 00:00:00,470055810
2019-11-03 00:00:00,470953049
2019-11-06 00:00:00,471890825
2019-11-09 00:00:00,472841904
2019-11-12 00:00:00,473774076
2019-11-15 00:00:00,474744608
2019-11-18 00:00:00,475617345
2019-11-21 00:00:00,476570762
2019-11-24 00:00:00,477512144
2019-11-27 00:00:00,478379400
2019-11-30 00:00:00,479318299
2019-12-03 00:00:00,480184674
2019-12-06 00:00:00,481170589
2019-12-09 00:00:00,482048438
2019-12-12 00:00:00,482975074
2019-12-15 00:00:00,483903832
2019-12-18 00:00:00,484811929
2019-12-21 00:00:00,485778828
2019-12-24 00:00:00,486676926
2019-12-27 00:00:00,487507795
2019-12-30 00:00:00,488408114
2020-01-02 00:00:00,489274895
2020-01-05 00:00:00,490176938
2020-01-08 00:00:00,491108037
2020-01-11 00:00:00,492078809
2020-01-14 00:00:00,492962592
2020-01-17 00:00:00,493967843
2020-01-20 00:00:00,494863133
2020-01-23 00:00:00,495819165
2020-01-26 00:00:00,496750535
2020-01-29 00:00:00,497630786
2020-02-01 00:00:00,498638286
2020-02-04 00:00:00,499563560
2020-02-07 00:00:00,500557417
2020-02-10 00:00:00,501527013
2020-02-13 00:00:00,502535380
2020-02-16 00:00:00,503524815
2020-02-19 00:00:00,504488695
2020-02-22 00:00:00,505479288
2020-02-25 00:00:00,506397763
2020-02-28 00:00:00,507401128
2020-03-02 00:00:00,508387735
2020-03-05 00:00:00,509429241
2020-03-08 00:00:00,510432934
2020-03-11 00:00:00,511412827
2020-03-14 00:00:00,512327013
2020-03-17 00:00:00,513100181
2020-03-20 00:00:00,513876174
2020-03-23 00:00:00,514615625
2020-03-26 00:00:00,515371224
2020-03-29 00:00:00,516180375
2020-04-01 00:00:00,516981158
2020-04-04 00:00:00,517840235
2020-04-07 00:00:00,518615989
2020-04-10 00:00:00,519501748
2020-04-13 00:00:00,520266220
2020-04-16 00:00:00,521163188
2020-04-19 00:00:00,522059431
2020-04-22 00:00:00,522934355
2020-04-25 00:00:00,523861501
2020-04-28 00:00:00,524705940
2020-05-01 00:00:00,525683053
2020-05-04 00:00:00,526591587
2020-05-07 00:00:00,527580368
2020-05-10 00:00:00,528558865
2020-05-13 00:00:00,529496689
2020-05-16 00:00:00,530372998
2020-05-19 00:00:00,531180506
2020-05-22 00:00:00,532032847
2020-05-25 00:00:00,532797092
2020-05-28 00:00:00,533650634
2020-05-31 00:00:00,534517836
2020-06-03 00:00:00,535388210
2020-06-06 00:00:00,536347920
2020-06-09 00:00:00,537201669
2020-06-12 00:00:00,538187853
2020-06-15 00:00:00,539060238
2020-06-18 00:00:00,540030541
2020-06-21 00:00:00,540942076
2020-06-24 00:00:00,541857621
2020-06-27 00:00:00,542812617
2020-06-30 00:00:00,543668636
2020-07-03 00:00:00,544690320
2020-07-06 00:00:00,545584401
2020-07-09 00:00:00,546617219
2020-07-12 00:00:00,547632915
2020-07-15 00:00:00,548583955
2020-07-18 00:00:00,549540245
2020-07-21 00:00:00,550438348
2020-07-24 00:00:00,551451827
2020-07-27 00:00:00,552413875
2020-07-30 00:00:00,553442577
2020-08-02 00:00:00,554422556
2020-08-05 00:00:00,555373330
2020-08-08 00:00:00,556348629
2020-08-11 00:00:00,557209574
2020-08-14 00:00:00,558230773
2020-08-17 00:00:00,559196165
2020-08-20 00:00:00,560169336
2020-08-23 00:00:00,561127786
2020-08-26 00:00:00,562049916
2020-08-29 00:00:00,563055351
2020-09-01 00:00:00,563920688
