Timestamp,output-volume
2019-01-23 00:00:00,1177961.56777741
2019-01-24 00:00:00,1481541.93169787
2019-01-25 00:00:00,1829467.27787371
2019-01-26 00:00:00,956749.612212275
2019-01-27 00:00:00,735257.961248506
2019-01-28 00:00:00,1640413.97463998
2019-01-29 00:00:00,1566152.82464706
2019-01-30 00:00:00,2244734.92443827
2019-01-31 00:00:00,2180298.42693848
2019-02-01 00:00:00,2805591.82526717
2019-02-02 00:00:00,1528957.49980291
2019-02-03 00:00:00,692656.527491477
2019-02-04 00:00:00,2100232.57897692
2019-02-05 00:00:00,2766076.19761395
2019-02-06 00:00:00,3670020.74705545
2019-02-07 00:00:00,2624183.11068383
2019-02-08 00:00:00,2935959.40408611
2019-02-09 00:00:00,1691654.00759793
2019-02-10 00:00:00,619329.420175526
2019-02-11 00:00:00,2194526.57084261
2019-02-12 00:00:00,3176628.77211774
2019-02-13 00:00:00,3759153.89515758
2019-02-14 00:00:00,2748289.50960946
2019-02-15 00:00:00,2152406.64249604
2019-02-16 00:00:00,721058.482953854
2019-02-17 00:00:00,682063.329512969
2019-02-18 00:00:00,1187294.44414393
2019-02-19 00:00:00,1780234.10470397
2019-02-20 00:00:00,1372993.41160343
2019-02-21 00:00:00,1083753.82647437
2019-02-22 00:00:00,1376221.90008537
2019-02-23 00:00:00,997572.614287563
2019-02-24 00:00:00,953686.163606532
2019-02-25 00:00:00,1518114.00751512
2019-02-26 00:00:00,1722456.81826808
2019-02-27 00:00:00,1407914.03962214
2019-02-28 00:00:00,1540872.98206993
2019-03-01 00:00:00,1372157.22033369
2019-03-02 00:00:00,1464213.18189556
2019-03-03 00:00:00,1447172.47836288
2019-03-04 00:00:00,1780642.53266606
2019-03-05 00:00:00,2167836.63706042
2019-03-06 00:00:00,1431566.50008297
2019-03-07 00:00:00,1316690.02804753
2019-03-08 00:00:00,1314227.63267071
2019-03-09 00:00:00,819715.706955175
2019-03-10 00:00:00,662937.080963025
2019-03-11 00:00:00,1130700.8002131
2019-03-12 00:00:00,1487057.81899102
2019-03-13 00:00:00,1143591.60405347
2019-03-14 00:00:00,1418473.57348493
2019-03-15 00:00:00,1368445.67844443
2019-03-16 00:00:00,851526.315275604
2019-03-17 00:00:00,691444.070910068
2019-03-18 00:00:00,1780600.0876155
