Timestamp,mempool-count
2019-04-10 16:45:00,20066
2019-04-11 10:15:00,11093.5
2019-04-12 03:45:00,1343.5
2019-04-12 21:15:00,2841.5
2019-04-13 14:45:00,6837
2019-04-14 08:15:00,8994
2019-04-15 01:45:00,12619.5
2019-04-15 19:15:00,7503.5
2019-04-16 12:45:00,22000.5
2019-04-17 06:15:00,16694
2019-04-17 23:45:00,12442.5
2019-04-18 17:15:00,23224
2019-04-19 10:45:00,15051.5
2019-04-20 04:15:00,14327.5
2019-04-20 21:45:00,16676
2019-04-21 15:15:00,10580.5
2019-04-22 08:45:00,12218.5
2019-04-23 02:15:00,20454
2019-04-23 19:45:00,59637.5
2019-04-24 13:15:00,38171.5
2019-04-25 06:45:00,5965.5
2019-04-26 00:15:00,11763.5
2019-04-26 17:45:00,14809.5
2019-04-27 11:15:00,10073.5
2019-04-28 04:45:00,4062
2019-04-28 22:15:00,2857
2019-04-29 15:45:00,2726
2019-04-30 09:15:00,15324
2019-05-01 02:45:00,5960
2019-05-01 20:15:00,6811.5
2019-05-02 13:45:00,5388
2019-05-03 07:15:00,10747
2019-05-04 00:45:00,5033.5
2019-05-04 18:15:00,13145.5
2019-05-05 11:45:00,3935
2019-05-06 05:15:00,5640.5
2019-05-06 22:45:00,7898
2019-05-07 16:15:00,31768
2019-05-08 09:45:00,12220
2019-05-09 03:15:00,9135
2019-05-09 20:45:00,28206
2019-05-10 14:15:00,44713
2019-05-11 07:45:00,29724
2019-05-12 01:15:00,14442.5
2019-05-12 18:45:00,4055
2019-05-13 12:15:00,4845
2019-05-14 05:45:00,11673
2019-05-14 23:15:00,34784
2019-05-15 16:45:00,56290
2019-05-16 10:15:00,63124
2019-05-17 03:45:00,53351
2019-05-17 21:15:00,69726
2019-05-18 14:45:00,23725.5
2019-05-19 08:15:00,2529
2019-05-20 01:45:00,1418
2019-05-20 19:15:00,24559
2019-05-21 12:45:00,19032.5
2019-05-22 06:15:00,14757
2019-05-22 23:45:00,6607.5
2019-05-23 17:15:00,12151
2019-05-24 10:45:00,25012
2019-05-25 04:15:00,1963
2019-05-25 21:45:00,15580.5
2019-05-26 15:15:00,9261
2019-05-27 08:45:00,8688.5
2019-05-28 02:15:00,11579.5
2019-05-28 19:45:00,23332
2019-05-29 13:15:00,9130
2019-05-30 06:45:00,3141
2019-05-31 00:15:00,13059
2019-05-31 17:45:00,59778.5
2019-06-01 11:15:00,11520
2019-06-02 04:45:00,13768.5
2019-06-02 22:15:00,6195.5
2019-06-03 15:45:00,39350
2019-06-04 09:15:00,31799
2019-06-05 02:45:00,7727
2019-06-05 20:15:00,4649.5
2019-06-06 13:45:00,3469.5
2019-06-07 07:15:00,2523.5
2019-06-08 00:45:00,6700.5
2019-06-08 18:15:00,4296
2019-06-09 11:45:00,4705.5
2019-06-10 05:15:00,2576
2019-06-10 22:45:00,3419.5
2019-06-11 16:15:00,21317
2019-06-12 09:45:00,19268
2019-06-13 03:15:00,10485.5
2019-06-13 20:45:00,21204.5
2019-06-14 14:15:00,18290
2019-06-15 07:45:00,4965.5
2019-06-16 01:15:00,4318.5
2019-06-16 18:45:00,33144
2019-06-17 12:15:00,21701.5
2019-06-18 05:45:00,24915.5
2019-06-18 23:15:00,10710.5
2019-06-19 16:45:00,16917.5
2019-06-20 10:15:00,14135
2019-06-21 03:45:00,25267.5
2019-06-21 21:15:00,54824
2019-06-22 14:45:00,63801.5
2019-06-23 08:15:00,4472
2019-06-24 01:45:00,1519.5
2019-06-24 19:15:00,7224
2019-06-25 12:45:00,23692.5
2019-06-26 06:15:00,21488
2019-06-26 23:45:00,57213
2019-06-27 17:15:00,76395.5
2019-06-28 10:45:00,47591
2019-06-29 04:15:00,8521.5
2019-06-29 21:45:00,5045
2019-06-30 15:15:00,1693
2019-07-01 08:45:00,20266.5
2019-07-02 02:15:00,27631.5
2019-07-02 19:45:00,13800
2019-07-03 13:15:00,10119
2019-07-04 06:45:00,1069
2019-07-05 00:15:00,1269
2019-07-05 17:45:00,11509.5
2019-07-06 11:15:00,1029
2019-07-07 04:45:00,3507.5
2019-07-07 22:15:00,3683.5
2019-07-08 15:45:00,16655.5
2019-07-09 09:15:00,7111.5
2019-07-10 02:45:00,20067
2019-07-10 20:15:00,34868
2019-07-11 13:45:00,39100
2019-07-12 07:30:00,12638
2019-07-13 01:00:00,4555.5
2019-07-13 18:30:00,7981
2019-07-14 12:00:00,7597
2019-07-15 05:30:00,1101
2019-07-15 23:00:00,10176
2019-07-16 16:30:00,6365
2019-07-17 10:00:00,9858.5
2019-07-18 03:30:00,17346
2019-07-18 21:00:00,43399
2019-07-19 14:30:00,43240
2019-07-20 08:30:00,4242
2019-07-21 02:00:00,4660
2019-07-21 19:30:00,998.5
2019-07-22 13:00:00,5196
2019-07-23 06:30:00,2484
2019-07-24 00:00:00,1869
2019-07-24 17:30:00,13441.5
2019-07-25 11:00:00,7193.5
2019-07-26 04:30:00,1358.5
2019-07-26 22:00:00,2118
2019-07-27 15:30:00,1265
2019-07-28 09:00:00,1817
2019-07-29 02:30:00,1090
2019-07-29 20:00:00,4363.5
2019-07-30 13:30:00,23383
2019-07-31 07:00:00,6940
2019-08-01 00:30:00,3070.5
2019-08-01 18:00:00,7053.5
2019-08-02 11:30:00,2829.5
2019-08-03 05:00:00,2875
2019-08-03 22:30:00,1046
2019-08-04 16:00:00,1654
2019-08-05 09:30:00,5674
2019-08-06 03:00:00,3054
2019-08-06 20:30:00,2960.5
2019-08-07 14:00:00,14324.5
2019-08-08 07:30:00,11174
2019-08-09 01:00:00,4517
2019-08-09 18:30:00,15236.5
2019-08-10 12:00:00,3126
2019-08-11 05:30:00,1025.5
2019-08-11 23:00:00,645
2019-08-12 16:30:00,20036
2019-08-13 10:00:00,6650
2019-08-14 03:30:00,4405.5
2019-08-14 21:00:00,1388.5
2019-08-15 14:30:00,12807
2019-08-16 08:00:00,9652.5
2019-08-17 01:30:00,3832.5
2019-08-17 19:00:00,1224.5
2019-08-18 12:30:00,1420.5
2019-08-19 06:00:00,1978.5
2019-08-19 23:30:00,2729
2019-08-20 17:00:00,6546
2019-08-21 10:30:00,2679.5
2019-08-22 04:00:00,1756.5
2019-08-22 21:30:00,7945
2019-08-23 15:00:00,7876.5
2019-08-24 08:30:00,2342.5
2019-08-25 02:00:00,3641
2019-08-25 19:30:00,1081.5
2019-08-26 13:00:00,11016
