CV,test_start,test_end,model,best_params,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-09,2019-05-07,NBC,{'var_smoothing': 9.362459471782671},True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7363494539781592,0.8723404255319149,0.5201465201465202,0.6153846153846153,0.5036496350364964,0.75,0.6835205992509363,0.8,0.5093632958801498,0.5,0.49063670411985016,0.6333333333333333,8.154263702564544,1.2996772129263228,1.249819089674867,0.42695138736238647,0.26534744322859183,0.890343168770471,0.21466663028308908,1.091236501192327,54.5405724050006,2021_03_11_23_37
2,2019-05-08,2019-07-06,NBC,{'var_smoothing': 0.49344307848355196},True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'BCH_Volume_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7444089456869011,0.8139534883720929,0.5272727272727272,0.5833333333333334,0.5287769784172662,0.6829268292682927,0.700374531835206,0.7333333333333333,0.5131086142322098,0.5,0.5093632958801498,0.5666666666666667,7.492398857655578,2.4776159873699246,0.21287673250729533,1.1752736534090218,0.09066116552788728,1.4993503238937294,-0.651563092619174,2.0221645590091075,52.85262367999985,2021_03_11_23_37
3,2019-07-07,2019-09-04,NBC,{'var_smoothing': 6.478188422940911e-06},True,btc_LogReturn_binary,"['ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'BCH_Volume_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7547169811320754,0.7605633802816901,0.5045045045045045,0.4137931034482759,0.5276292335115865,0.4642857142857143,0.7078651685393258,0.7166666666666667,0.4850187265917603,0.43333333333333335,0.5037453183520599,0.5,7.893960956747547,0.7725673789378771,0.33504844608000894,-0.22250109201747748,0.2872992710581208,-0.0050596218463017095,-0.7766808665056892,-0.34163160280751903,51.394149192999976,2021_03_11_23_37
4,2019-09-05,2019-11-03,NBC,{'var_smoothing': 0.49344307848355196},True,btc_LogReturn_binary,"['ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'BCH_Volume_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ZEC_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7637540453074433,0.647887323943662,0.4777777777777778,0.4528301886792452,0.5278276481149013,0.34615384615384615,0.7265917602996255,0.5833333333333334,0.47191011235955055,0.5166666666666667,0.5074906367041199,0.43333333333333335,8.776246799439221,0.4354507786997317,-0.4397623579330272,0.1075115503986801,1.1914506251177936,-0.18253344560869067,0.3390206821474422,-0.09013692345399882,53.483033376000094,2021_03_11_23_37
5,2019-11-04,2020-01-02,NBC,{'var_smoothing': 6.478188422940911e-06},True,btc_LogReturn_binary,"['ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'BCH_Volume_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ZEC_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7444089456869009,0.4927536231884058,0.49906890130353815,0.3508771929824561,0.5182481751824818,0.2790697674418604,0.700374531835206,0.4166666666666667,0.49625468164794007,0.38333333333333336,0.5056179775280899,0.48333333333333334,7.52454019328407,-0.5883256182237808,-0.11404891038634446,-0.7156850763044691,1.1149644725262675,-0.42738259012058855,0.22266827249932852,-0.713070978957365,51.61810706899996,2021_03_11_23_37
6,2020-01-03,2020-03-02,NBC,{'var_smoothing': 6.478188422940911e-06},True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7140439932318106,0.7222222222222221,0.5,0.47457627118644075,0.5092936802973979,0.5757575757575758,0.6835205992509363,0.6666666666666666,0.48314606741573035,0.48333333333333334,0.5056179775280899,0.5333333333333333,6.937546587883478,1.0680499808484853,0.46257519996876617,0.2761923591331108,1.3512816804573369,0.2603043669801064,0.4521416973762662,0.6116306024659952,50.44836701300028,2021_03_11_23_37
7,2020-03-03,2020-05-01,NBC,{'var_smoothing': 0.49344307848355196},True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '04_blocks-size_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', '07_n-transactions-total_LogReturn_lag1', 'ETH_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.6955017301038062,0.6857142857142857,0.48863636363636365,0.6,0.49721706864564014,0.6027397260273972,0.6704119850187266,0.6333333333333333,0.4943820224719101,0.5333333333333333,0.49250936329588013,0.5166666666666667,6.7545366016752695,0.9385347098932311,0.4707291518341332,0.15911060217821849,1.3242086510116948,0.2827392427437818,1.0685816829324288,-0.4637996829294089,51.20358962199953,2021_03_11_23_37
8,2020-05-02,2020-06-30,NBC,{'var_smoothing': 0.8474754757584624},True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7292644757433491,0.6756756756756757,0.4851851851851852,0.626865671641791,0.523465703971119,0.5454545454545455,0.6760299625468165,0.6,0.4794007490636704,0.5833333333333334,0.5056179775280899,0.5,7.203899614975574,0.3907857077600898,-0.21590871598426276,0.5104358594564857,1.871064550204828,-0.08865001851382459,0.5449035898168351,0.5497663902451588,48.06603867600006,2021_03_11_23_37
9,2020-07-01,2020-08-29,NBC,{'var_smoothing': 3.2371372309938913},True,btc_LogReturn_binary,"['07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7306590257879657,0.7586206896551724,0.5141843971631206,0.634920634920635,0.537261698440208,0.4857142857142857,0.6479400749063671,0.65,0.4868913857677903,0.6166666666666667,0.5,0.4,7.274927313447726,0.7319929815941304,1.2219818788670462,0.4839196266324972,2.098837451568672,0.4139441967295774,2.4885834586753397,0.6832773026714971,47.21170799999982,2021_03_11_23_37
10,2020-08-30,2020-10-28,NBC,{'var_smoothing': 5.61624071055559},True,btc_LogReturn_binary,"['07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,3,480,60,60,0.7406417112299465,0.7865168539325842,0.49180327868852464,0.5294117647058824,0.5494880546075085,0.6052631578947368,0.6367041198501873,0.6833333333333333,0.47752808988764045,0.4666666666666667,0.5056179775280899,0.5,7.429124693064276,0.6302812235015729,0.8500749005666286,0.07068236169940967,2.639076210607067,0.23269532278685467,3.2513794653670125,0.35091494449700633,48.94268796800043,2021_03_11_23_37
