Timestamp,fees-usd-per-transaction
2018-01-16 00:00:00,24.0419407373798
2018-01-17 00:00:00,22.765552858418
2018-01-18 00:00:00,24.4112585250672
2018-01-19 00:00:00,23.0893693869953
2018-01-20 00:00:00,22.2375808242682
2018-01-21 00:00:00,18.8608295349246
2018-01-22 00:00:00,14.1482888143159
2018-01-23 00:00:00,11.2640570126679
2018-01-24 00:00:00,12.4090063155913
2018-01-25 00:00:00,10.5204561793939
2018-01-26 00:00:00,10.4228125517013
2018-01-27 00:00:00,9.77275001278087
2018-01-28 00:00:00,8.41297031642933
2018-01-29 00:00:00,7.03627462066381
2018-01-30 00:00:00,7.15889268874182
2018-01-31 00:00:00,7.92347163665958
2018-02-01 00:00:00,7.86172517222477
2018-02-02 00:00:00,9.95089074438576
2018-02-03 00:00:00,6.7009733039161
2018-02-04 00:00:00,5.53623273479153
2018-02-05 00:00:00,6.0567348275573
2018-02-06 00:00:00,4.57503706252419
2018-02-07 00:00:00,4.60327416123577
2018-02-08 00:00:00,4.16164316699592
2018-02-09 00:00:00,4.11375830375588
2018-02-10 00:00:00,4.18559500562685
2018-02-11 00:00:00,3.47059075693759
2018-02-12 00:00:00,3.2370072629522
2018-02-13 00:00:00,3.23367405054867
2018-02-14 00:00:00,2.92619124448569
2018-02-15 00:00:00,3.1651397606376
2018-02-16 00:00:00,3.10524142450565
2018-02-17 00:00:00,2.98418386829587
2018-02-18 00:00:00,2.96028452060243
2018-02-19 00:00:00,2.9527262594611
2018-02-20 00:00:00,3.02734918002743
2018-02-21 00:00:00,2.14605749004613
2018-02-22 00:00:00,2.10118147493185
2018-02-23 00:00:00,3.96065986744794
2018-02-24 00:00:00,6.23763221581544
2018-02-25 00:00:00,2.73675594527797
2018-02-26 00:00:00,2.47877685116524
2018-02-27 00:00:00,2.43108807317718
2018-02-28 00:00:00,2.8902632073437
2018-03-01 00:00:00,2.3667807852291
2018-03-02 00:00:00,2.36881004687969
2018-03-03 00:00:00,2.43176922569776
2018-03-04 00:00:00,2.35020312962553
2018-03-05 00:00:00,2.54806849691326
2018-03-06 00:00:00,1.99487109949411
2018-03-07 00:00:00,1.69392131467231
2018-03-08 00:00:00,1.73987141340743
2018-03-09 00:00:00,1.56477528552487
2018-03-10 00:00:00,2.39366726657427
2018-03-11 00:00:00,2.30178782706006
2018-03-12 00:00:00,1.68262471788589
2018-03-13 00:00:00,2.85725640235363
2018-03-14 00:00:00,1.69940920047315
2018-03-15 00:00:00,1.44345357191633
2018-03-16 00:00:00,1.31742808893611
2018-03-17 00:00:00,1.12437141706288
2018-03-18 00:00:00,1.18372553316279
2018-03-19 00:00:00,1.33363941312735
2018-03-20 00:00:00,1.38807167446116
2018-03-21 00:00:00,1.42801396014692
2018-03-22 00:00:00,1.31452746470129
2018-03-23 00:00:00,1.24333567868471
2018-03-24 00:00:00,1.22832197450794
2018-03-25 00:00:00,1.27510670694158
2018-03-26 00:00:00,1.17717865315896
2018-03-27 00:00:00,1.17334400146279
2018-03-28 00:00:00,1.06935296652105
2018-03-29 00:00:00,1.05398411529809
2018-03-30 00:00:00,0.954945928132866
2018-03-31 00:00:00,0.948825984992173
2018-04-01 00:00:00,0.914710840941532
2018-04-02 00:00:00,0.887847427766653
2018-04-03 00:00:00,0.92558033242281
2018-04-04 00:00:00,0.941679395271181
2018-04-05 00:00:00,0.90805416497996
2018-04-06 00:00:00,1.3122344376532
2018-04-07 00:00:00,1.20837792301361
2018-04-08 00:00:00,1.06043961357096
2018-04-09 00:00:00,0.87242734556344
2018-04-10 00:00:00,0.834566722573974
2018-04-11 00:00:00,0.852193977374086
2018-04-12 00:00:00,1.25342060758145
2018-04-13 00:00:00,1.34252182645083
2018-04-14 00:00:00,1.17437578173554
2018-04-15 00:00:00,1.14816588075082
2018-04-16 00:00:00,1.05935016553693
2018-04-17 00:00:00,1.03985423994823
2018-04-18 00:00:00,1.01627986133905
2018-04-19 00:00:00,1.06400488329283
2018-04-20 00:00:00,1.1803434498366
2018-04-21 00:00:00,1.2882337679748
2018-04-22 00:00:00,1.10648946108287
2018-04-23 00:00:00,1.14604719046411
2018-04-24 00:00:00,2.37300172919032
2018-04-25 00:00:00,3.95527585612478
2018-04-26 00:00:00,2.76309865391906
2018-04-27 00:00:00,2.4337629818551
2018-04-28 00:00:00,1.89111709458818
2018-04-29 00:00:00,1.80553144639646
2018-04-30 00:00:00,1.58728843803653
2018-05-01 00:00:00,1.42451065076203
2018-05-02 00:00:00,1.66996959193974
2018-05-03 00:00:00,1.62187970101146
2018-05-04 00:00:00,1.75004285896569
2018-05-05 00:00:00,1.55696649822186
2018-05-06 00:00:00,1.75859774876615
2018-05-07 00:00:00,1.62771061024806
2018-05-08 00:00:00,1.45696196233979
2018-05-09 00:00:00,1.36047839919881
2018-05-10 00:00:00,1.18704994467666
2018-05-11 00:00:00,1.56626803650018
2018-05-12 00:00:00,1.31591559045351
2018-05-13 00:00:00,1.2578098785916
2018-05-14 00:00:00,1.43583559245097
2018-05-15 00:00:00,1.52061667815548
2018-05-16 00:00:00,1.27921639616295
2018-05-17 00:00:00,2.3451799937898
2018-05-18 00:00:00,2.67395450376291
2018-05-19 00:00:00,1.49889534922063
2018-05-20 00:00:00,1.3161816688237
2018-05-21 00:00:00,1.30628976042042
2018-05-22 00:00:00,1.07412928004854
2018-05-23 00:00:00,1.07752660073706
2018-05-24 00:00:00,1.08104462347913
2018-05-25 00:00:00,1.15828527341633
2018-05-26 00:00:00,1.06256874972862
