Timestamp,hash-rate
2019-02-07 00:00:00,50294423.7990704
2019-02-08 00:00:00,47114891.2600487
2019-02-09 00:00:00,43357261.8957503
2019-02-10 00:00:00,41018987.2961362
2019-02-11 00:00:00,43691361.6410373
2019-02-12 00:00:00,38568926.138295
2019-02-13 00:00:00,46101919.5246807
2019-02-14 00:00:00,42486082.6992156
2019-02-15 00:00:00,38267606.4028396
2019-02-16 00:00:00,45197960.3183144
2019-02-17 00:00:00,47909837.9374133
2019-02-18 00:00:00,46704558.9955916
2019-02-19 00:00:00,47005878.731047
2019-02-20 00:00:00,39171565.6092058
2019-02-21 00:00:00,35857048.5191961
2019-02-22 00:00:00,48813797.1437796
2019-02-23 00:00:00,43088722.1701264
2019-02-24 00:00:00,41298258.2978092
2019-02-25 00:00:00,43162133.913638
2019-02-26 00:00:00,48595129.7908791
2019-02-27 00:00:00,42558467.7050556
2019-02-28 00:00:00,45274965.6436762
2019-03-01 00:00:00,48896962.8951703
2019-03-02 00:00:00,39841969.766435
2019-03-03 00:00:00,44067633.2265115
2019-03-04 00:00:00,41351135.2878909
2019-03-05 00:00:00,44973132.539385
2019-03-06 00:00:00,38634637.3492703
2019-03-07 00:00:00,42860300.8093468
2019-03-08 00:00:00,44067633.2265115
2019-03-09 00:00:00,41652968.3921821
2019-03-10 00:00:00,41045042.9709582
2019-03-11 00:00:00,42839445.3543434
2019-03-12 00:00:00,43141131.5892332
2019-03-13 00:00:00,40727641.7101152
2019-03-14 00:00:00,46761366.4079101
2019-03-15 00:00:00,46157993.9381306
2019-03-16 00:00:00,49174856.287028
2019-03-17 00:00:00,44046190.2939024
2019-03-18 00:00:00,48571483.8172485
2019-03-19 00:00:00,52493404.8708152
2019-03-20 00:00:00,48571483.8172485
2019-03-21 00:00:00,43141131.5892332
2019-03-22 00:00:00,48571483.8172485
2019-03-23 00:00:00,43744504.0590126
2019-03-24 00:00:00,47490106.9905989
2019-03-25 00:00:00,46933020.833036
2019-03-26 00:00:00,42493410.7542353
2019-03-27 00:00:00,47250135.8386646
2019-03-28 00:00:00,46298790.8217788
