Date,High,Low,Open,Close,Volume,Adj Close
2017-09-05,1.308215618133545,1.3020833730697632,1.3041380643844604,1.3041210174560547,0.0,1.3041210174560547
2017-09-06,1.3116130828857422,1.303407073020935,1.3046314716339111,1.3049719333648682,0.0,1.3049719333648682
2017-09-07,1.3221392631530762,1.309963583946228,1.3105130195617676,1.3104785680770874,0.0,1.3104785680770874
2017-09-10,1.322226643562317,1.3167771100997925,1.3195223808288574,1.3197661638259888,0.0,1.3197661638259888
2017-09-11,1.3287270069122314,1.3162224292755127,1.3171759843826294,1.3169677257537842,0.0,1.3169677257537842
2017-09-12,1.3328534364700317,1.3205852508544922,1.32908034324646,1.3289213180541992,0.0,1.3289213180541992
2017-09-13,1.3398360013961792,1.319278597831726,1.320899248123169,1.3206027746200562,0.0,1.3206027746200562
2017-09-14,1.361581563949585,1.3383835554122925,1.3401232957839966,1.3399077653884888,0.0,1.3399077653884888
2017-09-17,1.3615630865097046,1.3482539653778076,1.3578654527664185,1.3575152158737183,0.0,1.3575152158737183
2017-09-18,1.3552155494689941,1.3472731113433838,1.3514609336853027,1.3516618013381958,0.0,1.3516618013381958
2017-09-19,1.3599151372909546,1.3510043621063232,1.351515769958496,1.3515340089797974,0.0,1.3515340089797974
2017-09-20,1.3578654527664185,1.3472548723220825,1.3488540649414062,1.3489633798599243,0.0,1.3489633798599243
2017-09-21,1.3598041534423828,1.349436640739441,1.3580129146575928,1.3579760789871216,0.0,1.3579760789871216
2017-09-24,1.3570178747177124,1.3463480472564697,1.350785493850708,1.3507307767868042,0.0,1.3507307767868042
2017-09-25,1.3513330221176147,1.3410937786102295,1.3476543426513672,1.3477815389633179,0.0,1.3477815389633179
2017-09-26,1.3449898958206177,1.3365768194198608,1.3441402912139893,1.3448090553283691,0.0,1.3448090553283691
2017-09-27,1.345279335975647,1.3348639011383057,1.339943766593933,1.3398897647857666,0.0,1.3398897647857666
2017-09-28,1.3431833982467651,1.3352917432785034,1.3429489135742188,1.343021035194397,0.0,1.343021035194397
2017-10-01,1.339674472808838,1.3259083032608032,1.3393514156341553,1.3394052982330322,0.0,1.3394052982330322
2017-10-02,1.3287270069122314,1.3225939273834229,1.327439546585083,1.3275628089904785,0.0,1.3275628089904785
2017-10-03,1.3289036750793457,1.3242226839065552,1.3242226839065552,1.3241175413131714,0.0,1.3241175413131714
2017-10-04,1.3249069452285767,1.312284231185913,1.3234516382217407,1.323276400566101,0.0,1.323276400566101
2017-10-05,1.311475396156311,1.302897572517395,1.311475396156311,1.3112690448760986,0.0,1.3112690448760986
2017-10-08,1.318426251411438,1.307651162147522,1.3083524703979492,1.3084039688110352,0.0,1.3084039688110352
2017-10-09,1.3223315477371216,1.3141123056411743,1.3141123056411743,1.314405918121338,0.0,1.314405918121338
2017-10-10,1.322226643562317,1.3175230026245117,1.3210039138793945,1.3211086988449097,0.0,1.3211086988449097
2017-10-11,1.326611876487732,1.31271493434906,1.3239071369171143,1.3239772319793701,0.0,1.3239772319793701
2017-10-12,1.333653450012207,1.3260313272476196,1.326383113861084,1.326435923576355,0.0,1.326435923576355
2017-10-15,1.3312033414840698,1.325644612312317,1.3288860321044922,1.3288860321044922,0.0,1.3288860321044922
2017-10-16,1.3285858631134033,1.3156336545944214,1.325556755065918,1.3252933025360107,0.0,1.3252933025360107
2017-10-17,1.3201320171356201,1.3144922256469727,1.3193656206130981,1.319487452507019,0.0,1.319487452507019
2017-10-18,1.322873830795288,1.3138532638549805,1.3211784362792969,1.321300745010376,0.0,1.321300745010376
2017-10-19,1.3200970888137817,1.3090718984603882,1.3155298233032227,1.3150626420974731,0.0,1.3150626420974731
2017-10-22,1.322226643562317,1.3161531686782837,1.3191741704940796,1.3189828395843506,0.0,1.3189828395843506
2017-10-23,1.3229262828826904,1.31137216091156,1.3202714920043945,1.3206549882888794,0.0,1.3206549882888794
2017-10-24,1.3271048069000244,1.3112002611160278,1.3129907846450806,1.3131976127624512,0.0,1.3131976127624512
2017-10-25,1.3281975984573364,1.316326379776001,1.3272985219955444,1.327351450920105,0.0,1.327351450920105
2017-10-26,1.3139568567276,1.307497262954712,1.3129045963287354,1.3130252361297607,0.0,1.3130252361297607
2017-10-30,1.3201320171356201,1.3128528594970703,1.3137152194976807,1.3134045600891113,0.0,1.3134045600891113
