Category: All categories

Day,Bitcoin: (Worldwide)
2019-12-01,81
2019-12-02,81
2019-12-03,82
2019-12-04,84
2019-12-05,83
2019-12-06,79
2019-12-07,72
2019-12-08,71
2019-12-09,74
2019-12-10,74
2019-12-11,78
2019-12-12,78
2019-12-13,79
2019-12-14,76
2019-12-15,73
2019-12-16,83
2019-12-17,100
2019-12-18,99
2019-12-19,91
2019-12-20,84
2019-12-21,76
2019-12-22,75
2019-12-23,89
2019-12-24,80
2019-12-25,78
2019-12-26,79
2019-12-27,75
2019-12-28,74
2019-12-29,74
2019-12-30,77
2019-12-31,70
