Category: All categories

Day,Bitcoin: (Worldwide)
2020-05-01,59
2020-05-02,55
2020-05-03,55
2020-05-04,53
2020-05-05,52
2020-05-06,59
2020-05-07,70
2020-05-08,80
2020-05-09,67
2020-05-10,89
2020-05-11,100
2020-05-12,75
2020-05-13,64
2020-05-14,67
2020-05-15,58
2020-05-16,53
2020-05-17,56
2020-05-18,55
2020-05-19,50
2020-05-20,51
2020-05-21,53
2020-05-22,48
2020-05-23,44
2020-05-24,46
2020-05-25,49
2020-05-26,45
2020-05-27,45
2020-05-28,46
2020-05-29,45
2020-05-30,42
2020-05-31,42
